Company Name,Asset Type,Percentage Allocation
International Fund (iShares MSCI World ETF),Equity,16.85%
Nippon India Mutual Fund (Nippon India ETF Gold BeES),Others,12.82%
Triparty Repo,Others,4.21%
HDFC Bank Ltd.,Equity,4.01%
ICICI Bank Ltd.,Equity,2.38%
Reliance Industries Ltd.,Equity,2.22%
7.17 GOI Apr 17 2030,Debt,1.94%
Tata Motors - DVR - A - ORDY,Equity,1.81%
Tata Consultancy Services Ltd.,Equity,1.60%
National Thermal Power Corporation Ltd.,Equity,1.60%
ITC Ltd.,Equity,1.59%
Power Finance Corporation Ltd.,Equity,1.58%
Larsen & Toubro Ltd.,Equity,1.52%
7.26 GOI Feb  6 2033,Debt,1.51%
Infosys Ltd.,Equity,1.46%
State Bank Of India,Equity,1.22%
7.59 GOI Jan 11 2026,Debt,1.09%
Hindustan Aeronautics Ltd.,Equity,1.09%
7.75 Titan Company Ltd. Nov  3 2025,Debt,1.08%
7.06 GOI Apr 10 2028,Debt,1.08%
7.64 Power Finance Corporation Ltd. Aug 25 2026,Debt,1.07%
7.58 National Bank For Agriculture & Rural Development (Nabard) Jul 31 2026,Debt,1.07%
6.43 HDFC Bank Ltd. Sep 29 2025,Debt,1.05%
REC Ltd.,Equity,1.05%
5.63 GOI Apr 12 2026,Debt,1.04%
NMDC Ltd.,Equity,0.99%
Bharat Electronics Ltd.,Equity,0.95%
Tata Power Company Ltd.,Equity,0.94%
Tata Elxsi Ltd.,Equity,0.90%
Alkem Laboratories Ltd.,Equity,0.90%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,0.88%
Sanofi India Ltd.,Equity,0.87%
Ashok Leyland Ltd.,Equity,0.86%
Max Financial Services Ltd.,Equity,0.84%
5.15 GOI Nov  9 2025,Debt,0.83%
5.94 REC Ltd. Jan 31 2026,Debt,0.83%
Indusind Bank Ltd.,Equity,0.82%
Coal India Ltd.,Equity,0.81%
Bharat Petroleum Corporation Ltd.,Equity,0.80%
TVS Motor Company Ltd.,Equity,0.79%
Aurobindo Pharma Ltd.,Equity,0.75%
Grasim Industries Ltd.,Equity,0.74%
Nestle India Ltd.,Equity,0.69%
Silver,Others,0.67%
Dixon Technologies (India) Ltd.,Equity,0.65%
Exide Industries Ltd.,Equity,0.64%
Bajaj Finance Ltd.,Equity,0.63%
CreditAccess Grameen Ltd.,Equity,0.62%
Oil & Natural Gas Corporation Ltd.,Equity,0.62%
Canara Bank,Equity,0.60%
The Supreme Industries Ltd.,Equity,0.59%
ICICI Lombard General Insurance Company Ltd.,Equity,0.59%
Bajaj Auto Ltd.,Equity,0.59%
MRF Ltd.,Equity,0.57%
JSW Steel Ltd.,Equity,0.57%
DLF Ltd.,Equity,0.55%
HDFC Asset Management Company Ltd.,Equity,0.53%
Trent Ltd.,Equity,0.53%
Escorts Kubota Ltd.,Equity,0.51%
Lupin Ltd.,Equity,0.51%
ABB India Ltd.,Equity,0.50%
Procter & Gamble Hygiene & Healthcare Ltd.,Equity,0.50%
Sun Pharmaceuticals Ind Ltd.,Equity,0.49%
ZF Commercial Vehicle Control Systems India Ltd.,Equity,0.48%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,0.47%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,0.46%
Tube Investments Of India Ltd.,Equity,0.46%
GAIL (India) Ltd.,Equity,0.45%
Cholamandalam Financial Holdings Ltd.,Equity,0.45%
Interglobe Aviation Ltd.,Equity,0.45%
Colgate-Palmolive Ltd.,Equity,0.44%
Ltimindtree Ltd.,Equity,0.43%
SBI Life Insurance Company Ltd.,Equity,0.43%
The Indian Hotels Company Ltd.,Equity,0.42%
Cash Margin,Debt,0.41%
Abbott India Ltd.,Equity,0.34%
Crude Oil,Others,0.26%
6.24 State Bank Of India Sep 20 2030,Debt,0.21%
Jio Financial Services Ltd.,Equity,0.16%
Silver,Others,0.02%
Current Assets,Others,-0.02%
Derivative,Others,-0.93%
