Company Name,Asset Type,Percentage Allocation
SBI Mutual Fund (SBI Gold ETF),Others,12.16%
Triparty Repo,Others,6.69%
7.3 GOI Jun 19 2053,Debt,3.94%
Embassy Office Parks Reit,Others,2.85%
8.47 Tata Projects Ltd. Nov 20 2026,Debt,2.72%
Tata Technologies Ltd.,Equity,2.68%
8.78 Muthoot Finance Ltd. May 20 2027,Debt,2.40%
8.29 Godrej Industries Ltd. Feb 26 2027,Debt,2.39%
7.75 Rajasthan SDL Nov  8 2036,Debt,2.25%
GAIL (India) Ltd.,Equity,2.25%
HDFC Bank Ltd.,Equity,1.97%
Cholamandalam Investment & Finance Company Ltd.,Equity,1.96%
State Bank Of India,Equity,1.95%
7.72 Haryana SDL  Nov  8 2035,Debt,1.92%
Indian Energy Exchange Ltd.,Equity,1.88%
Biocon Ltd.,Equity,1.67%
7.73 Uttar Pradesh SDL Nov 15 2034,Debt,1.61%
10.21 JM Financial Asset Reconstruction Company Pvt. Ltd. Nov 28 2025,Debt,1.60%
7.18 GOI Aug 14 2033,Debt,1.60%
Motilal Oswal Financial Services Ltd. (365D),Others,1.57%
Motilal Oswal Finvest Ltd. (91D),Others,1.57%
Indusind Bank Ltd.,Others,1.54%
HDFC Bank Ltd.,Others,1.54%
Brigade Enterprises Ltd.,Equity,1.43%
Mahindra Lifespace Developers Ltd.,Equity,1.28%
9.0732 Jm Financial Services Ltd. May 30 2025,Debt,1.28%
CESC Ltd.,Equity,1.27%
Britannia Industries Ltd.,Equity,1.19%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,1.18%
Emami Ltd.,Equity,1.17%
Equitas Small Finance Bank Ltd.,Equity,1.17%
Jubilant Foodworks Ltd.,Equity,1.15%
Sagar Cements Ltd.,Equity,1.07%
Indian Bank,Equity,1.02%
ICICI Bank Ltd.,Equity,1.02%
Ltimindtree Ltd.,Equity,1.00%
TVS Holdings Ltd.,Equity,0.98%
Heidelberg Cement India Ltd.,Equity,0.97%
8.35 JM Financial Credit Solutions Ltd. Apr 26 2024,Debt,0.95%
HCL Technologies Ltd.,Equity,0.94%
City Union Bank Ltd.,Equity,0.93%
VRL Logistics Ltd.,Equity,0.91%
Gland Pharma Ltd.,Equity,0.90%
CUBE HIGHWAYS TRUST,Others,0.88%
Hindustan Copper Ltd.,Equity,0.87%
Kalpataru Projects International Ltd.,Equity,0.80%
7.06 GOI Apr 10 2028,Debt,0.80%
9.5221 Avanse Financial Services Ltd. May 29 2026,Debt,0.80%
9.0964 Jm Financial Services Ltd. Mar 11 2026,Debt,0.77%
8.5 Aadhar Housing Finance Ltd. May 26 2026,Debt,0.73%
Fsn ECommerce Ventures Ltd.,Equity,0.72%
Laurus Labs Ltd.,Equity,0.72%
Tech Mahindra Ltd.,Equity,0.67%
United Spirits Ltd.,Equity,0.64%
Ashiana Housing Ltd.,Equity,0.59%
HDFC Asset Management Company Ltd.,Equity,0.58%
Harsha Engineers International Ltd.,Equity,0.55%
V-Mart Retail Ltd.,Equity,0.54%
Bharti Airtel Ltd.,Equity,0.53%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.50%
8.8 Bharti Telecom Ltd. Nov 21 2025,Debt,0.48%
8.24 Citicorp Finance India Ltd. Mar  1 2025,Debt,0.48%
8.5 Muthoot Finance Ltd. Jan 29 2026,Debt,0.48%
Bank Of Baroda,Equity,0.45%
Sun Pharmaceuticals Ind Ltd.,Equity,0.40%
Doms Industries Ltd.,Equity,0.40%
Rallis India Ltd.,Equity,0.40%
PVR INOX Ltd.,Equity,0.40%
ACC Ltd.,Equity,0.39%
Axis Bank Ltd.,Equity,0.35%
Elin Electronics Ltd.,Equity,0.32%
9.25 Motilal Oswal Finvest Ltd. Nov  1 2024,Debt,0.32%
Infosys Ltd.,Equity,0.10%
Godrej Consumer Products Ltd.,Equity,0.09%
Marico Ltd.,Equity,0.06%
Steel Authority Of India Ltd.,Equity,0.05%
Nuvoco Vistas Corporation Ltd.,Equity,0.03%
Sundaram Clayton Dcd Ltd,Equity,0.00%
Net Receivables/(Payable),Others,-1.38%
