Company Name,Asset Type,Percentage Allocation
Derivative,Others,12.28%
Triparty Repo,Others,10.53%
Kotak Mahindra Mutual Fund (Kotak Gold ETF),Others,9.24%
HDFC Bank Ltd.,Equity,6.74%
National Thermal Power Corporation Ltd.,Equity,4.79%
Kotak Mahindra Mutual Fund (Kotak Silver ETF),Others,4.31%
Maruti Suzuki India Ltd.,Equity,3.98%
7.18 GOI Aug 14 2033,Debt,3.65%
Bank Of Baroda,Equity,2.98%
Power Finance Corporation Ltd.,Equity,2.96%
Hero Motocorp Ltd.,Equity,2.93%
7.06 GOI Apr 10 2028,Debt,2.68%
Adani Ports and Special Economic Zone Ltd.,Equity,2.38%
Tata Motors Ltd.,Equity,2.34%
Hindustan Unilever Ltd.,Equity,2.09%
Tech Mahindra Ltd.,Equity,1.91%
Zee Entertainment Enterprises Ltd.,Equity,1.78%
Infosys Ltd.,Equity,1.66%
7.33 GOI Sep 22 2033,Debt,1.63%
Ambuja Cements Ltd.,Equity,1.60%
Bharti Airtel Ltd.,Equity,1.50%
Bharat Electronics Ltd.,Equity,1.46%
Zomato Ltd.,Equity,1.46%
Persistent Systems Ltd.,Equity,1.43%
GAIL (India) Ltd.,Equity,1.39%
Radico Khaitan Ltd.,Equity,1.34%
J. K. Cement Ltd.,Equity,1.22%
NMDC Ltd.,Equity,1.22%
Life Insurance Corporation of India,Equity,1.16%
Interglobe Aviation Ltd.,Equity,1.15%
Fortis Healthcare Ltd.,Equity,1.14%
Ultratech Cement Ltd.,Equity,1.13%
The Jammu & Kashmir Bank Ltd.,Equity,1.04%
Indusind Bank Ltd.,Equity,1.03%
The South Indian Bank Ltd.,Equity,0.95%
Mahindra & Mahindra Financial Services Ltd.,Equity,0.89%
Sun Pharmaceuticals Ind Ltd.,Equity,0.86%
RBL Bank Ltd.,Equity,0.85%
Coal India Ltd.,Equity,0.80%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,0.66%
7.17 GOI Apr 17 2030,Debt,0.65%
4.45 GOI Oct 30 2034,Debt,0.53%
Bajaj Finserv Ltd.,Equity,0.53%
Navneet Education Ltd.,Equity,0.52%
Bandhan Bank Ltd.,Equity,0.52%
Barbeque Nation Hospitality Ltd.,Equity,0.49%
ICICI Bank Ltd.,Equity,0.43%
Subros Ltd.,Equity,0.41%
Sun T V Network Ltd.,Equity,0.40%
Punjab National Bank,Equity,0.38%
DLF Ltd.,Equity,0.38%
Indian Bank,Equity,0.28%
India Shelter Finance Corporation Ltd.,Equity,0.25%
Ashoka Buildcon Ltd.,Equity,0.23%
Steel Authority Of India Ltd.,Equity,0.21%
Axis Bank Ltd.,Equity,0.18%
Manappuram Finance Ltd.,Equity,0.18%
Current Assets,Others,0.15%
Hindustan Petroleum Corporation Ltd.,Equity,0.13%
7.4 HDFC Bank Ltd. Jun  2 2025,Debt,0.11%
The Federal Bank Ltd.,Equity,0.09%
Grasim Industries Ltd.,Equity,0.06%
Innova Captab Ltd.,Equity,0.03%
Grasim Industries Ltd.,Equity,-0.06%
The Federal Bank Ltd.,Equity,-0.09%
Hindustan Petroleum Corporation Ltd.,Equity,-0.13%
Manappuram Finance Ltd.,Equity,-0.18%
Steel Authority Of India Ltd.,Equity,-0.21%
Ambuja Cements Ltd.,Equity,-0.26%
DLF Ltd.,Equity,-0.38%
Punjab National Bank,Equity,-0.39%
ICICI Bank Ltd.,Equity,-0.43%
Bajaj Finserv Ltd.,Equity,-0.53%
Coal India Ltd.,Equity,-0.81%
RBL Bank Ltd.,Equity,-0.86%
Sun Pharmaceuticals Ind Ltd.,Equity,-0.86%
NMDC Ltd.,Equity,-1.23%
HDFC Bank Ltd.,Equity,-1.59%
National Thermal Power Corporation Ltd.,Equity,-1.86%
Adani Ports and Special Economic Zone Ltd.,Equity,-2.40%
