Company Name,Asset Type,Percentage Allocation
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Gold ETF),Others,10.39%
HDFC Bank Ltd.,Equity,6.25%
CBLO(CCIL),Others,3.66%
Reliance Industries Ltd.,Equity,3.01%
ICICI Bank Ltd.,Equity,2.98%
Infosys Ltd.,Equity,2.54%
Derivative,Others,2.52%
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Silver ETF),Others,2.45%
Cholamandalam Investment & Finance Company Ltd.,Equity,2.05%
ACC Ltd.,Equity,1.79%
India Grid Trust,Others,1.70%
6.75 Sikka Ports Terminals (Erst Reliance Ports & Terminals Ltd.) Apr 22 2026,Debt,1.65%
Larsen & Toubro Ltd.,Equity,1.63%
Coforge Ltd.,Equity,1.62%
United Spirits Ltd.,Equity,1.61%
Sun Pharmaceuticals Ind Ltd.,Equity,1.61%
ITC Ltd.,Equity,1.57%
5.74 GOI Nov 15 2026,Debt,1.47%
Dixon Technologies (India) Ltd.,Equity,1.47%
Bharti Airtel Ltd.,Equity,1.46%
Hindalco Industries Ltd.,Equity,1.39%
National Thermal Power Corporation Ltd.,Equity,1.38%
Bank Of Baroda,Equity,1.35%
Hindustan Unilever Ltd.,Equity,1.35%
Torrent Pharmaceuticals Ltd.,Equity,1.35%
State Bank Of India,Equity,1.34%
Brigade Enterprises Ltd.,Equity,1.33%
Bajaj Finance Ltd.,Equity,1.32%
Cipla Ltd.,Equity,1.26%
Mahindra & Mahindra Ltd.,Equity,1.25%
Timken India Ltd.,Equity,1.21%
Td Power Systems Ltd.,Equity,1.20%
Cyient Ltd.,Equity,1.19%
7.7 LIC Housing Finance Ltd. May 16 2028,Debt,1.18%
Bajaj Auto Ltd.,Equity,1.15%
Axis Bank Ltd.,Equity,1.10%
Ultratech Cement Ltd.,Equity,1.08%
Indusind Bank Ltd.,Equity,1.06%
Union Bank Of India,Equity,1.02%
STAR HEALTH & ALLIED INSURANCE COMPANY Ltd.,Equity,1.02%
Container Corporation Of India Ltd.,Equity,0.95%
Tata Motors Ltd.,Equity,0.95%
Apollo Hospitals Enterprise Ltd.,Equity,0.92%
Sanofi India Ltd.,Equity,0.91%
Jupiter Life Line Hospitals Ltd.,Equity,0.90%
Net Receivables/(Payable),Others,0.90%
CIE Automotive India Ltd.,Equity,0.88%
HDFC Life Insurance Company Ltd.,Equity,0.86%
7.95 Sikka Ports Terminals (Erst Reliance Ports & Terminals Ltd.) Oct 28 2026,Debt,0.85%
The Federal Bank Ltd.,Equity,0.85%
8.1 SMFG India Credit Company Ltd. (SMICC) (ErstwhileÂ  Fullerton India Credit Company Ltd.) Mar 22 2024,Debt,0.85%
7.44 REC Ltd. Apr 30 2026,Debt,0.84%
7.37 Power Finance Corporation Ltd. May 22 2026,Debt,0.84%
7.11 Small Industries Development Bank Of India Feb 27 2026,Debt,0.84%
Aditya Birla Finance Ltd. (365D),Others,0.83%
Westlife Foodworld Ltd.,Equity,0.83%
Polycab India Ltd.,Equity,0.80%
Shoppers Stop Ltd.,Equity,0.78%
S.J.S. Enterprises Ltd.,Equity,0.72%
Somany Ceramics Ltd.,Equity,0.62%
Orient Electric Ltd.,Equity,0.62%
Vinati Organics Ltd.,Equity,0.52%
8.23 REC Ltd. Jan 23 2025,Debt,0.51%
The Indian Hotels Company Ltd.,Equity,0.51%
7.55 Power Finance Corporation Ltd. Jul 15 2026,Debt,0.51%
7.4 National Bank For Agriculture & Rural Development (Nabard) Jan 30 2026,Debt,0.50%
7.49 National Bank For Agriculture & Rural Development (Nabard) Oct 15 2026,Debt,0.50%
7.4 HDFC Bank Ltd. Jun  2 2025,Debt,0.50%
7.44 Small Industries Development Bank Of India Sep  4 2026,Debt,0.50%
5.83 State Bank Of India Oct 25 2030,Debt,0.49%
Microsoft Corporation,Equity,0.49%
J. K. Cement Ltd.,Equity,0.37%
Zee Entertainment Enterprises Ltd.,Equity,0.36%
5.63 GOI Apr 12 2026,Debt,0.33%
Embassy Office Parks Reit,Others,0.25%
JSW Infrastructure Ltd. (Erstwhile Sarvoday Advisory Services Pvt. Ltd.),Equity,0.21%
7.9 LIC Housing Finance Ltd. Jun 23 2027,Debt,0.17%
Steel Authority Of India Ltd.,Equity,0.17%
Other Margin,Debt,0.04%
Doms Industries Ltd.,Equity,0.04%
GAIL (India) Ltd.,Equity,0.02%
Happy Forgings Ltd.,Equity,0.02%
Inox India Ltd.,Equity,0.01%
Cash,Others,0.00%
GAIL (India) Ltd.,Equity,-0.02%
Steel Authority Of India Ltd.,Equity,-0.17%
Hindalco Industries Ltd.,Equity,-0.29%
Zee Entertainment Enterprises Ltd.,Equity,-0.36%
Axis Bank Ltd.,Equity,-0.38%
Cipla Ltd.,Equity,-0.64%
Sun Pharmaceuticals Ind Ltd.,Equity,-0.66%
