Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,9.91%
ICICI Bank Ltd.,Equity,8.15%
Infosys Ltd.,Equity,5.70%
Reliance Industries Ltd.,Equity,5.38%
Larsen & Toubro Ltd.,Equity,4.95%
Bharti Airtel Ltd.,Equity,3.25%
Axis Bank Ltd.,Equity,3.23%
ITC Ltd.,Equity,2.75%
State Bank Of India,Equity,2.68%
Mahindra & Mahindra Ltd.,Equity,2.49%
National Thermal Power Corporation Ltd.,Equity,2.44%
Sun Pharmaceuticals Ind Ltd.,Equity,2.30%
Bajaj Finance Ltd.,Equity,2.23%
HCL Technologies Ltd.,Equity,2.17%
Ultratech Cement Ltd.,Equity,2.03%
Tata Motors Ltd.,Equity,1.88%
SBI Life Insurance Company Ltd.,Equity,1.73%
DLF Ltd.,Equity,1.60%
Titan Company Ltd.,Equity,1.52%
Cholamandalam Investment & Finance Company Ltd.,Equity,1.37%
Crompton Greaves Consumer Electrcials Ltd.,Equity,1.21%
Kotak Mahindra Bank Ltd.,Equity,1.19%
Maruti Suzuki India Ltd.,Equity,1.14%
Godrej Consumer Products Ltd.,Equity,1.13%
Bandhan Bank Ltd.,Equity,1.08%
Cipla Ltd.,Equity,1.01%
Hindalco Industries Ltd.,Equity,0.97%
ACC Ltd.,Equity,0.90%
Apollo Hospitals Enterprise Ltd.,Equity,0.90%
TVS Motor Company Ltd.,Equity,0.88%
CBLO(CCIL),Others,0.88%
Dabur India Ltd.,Equity,0.88%
Interglobe Aviation Ltd.,Equity,0.88%
Sanofi India Ltd.,Equity,0.84%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,0.79%
Akzo Nobel India Ltd.,Equity,0.74%
Britannia Industries Ltd.,Equity,0.71%
Hindustan Unilever Ltd.,Equity,0.71%
Bayer Cropscience Ltd.,Equity,0.71%
Emami Ltd.,Equity,0.67%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,0.62%
Coforge Ltd.,Equity,0.62%
Zomato Ltd.,Equity,0.58%
United Spirits Ltd.,Equity,0.57%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.54%
Ltimindtree Ltd.,Equity,0.50%
Jio Financial Services Ltd.,Equity,0.47%
Fsn ECommerce Ventures Ltd.,Equity,0.47%
Siemens Ltd.,Equity,0.45%
The Indian Hotels Company Ltd.,Equity,0.45%
Bharat Petroleum Corporation Ltd.,Equity,0.43%
Net Receivables/(Payable),Others,0.41%
Tata Steel Ltd.,Equity,0.40%
HDFC Life Insurance Company Ltd.,Equity,0.40%
Bank Of Baroda,Equity,0.40%
Bosch Ltd.,Equity,0.39%
Hindustan Aeronautics Ltd.,Equity,0.38%
Zee Entertainment Enterprises Ltd.,Equity,0.38%
Gland Pharma Ltd.,Equity,0.38%
Bajaj Auto Ltd.,Equity,0.37%
Oil & Natural Gas Corporation Ltd.,Equity,0.37%
Cummins India Ltd.,Equity,0.36%
Timken India Ltd.,Equity,0.31%
Sona Blw Precision Forgings Ltd.,Equity,0.30%
The Phoenix Mills Ltd.,Equity,0.28%
Bharti Airtel Ltd.,Equity,0.25%
Bharat Electronics Ltd.,Equity,0.24%
Whirlpool of India Ltd.,Equity,0.24%
Reliance Industries Ltd.,Equity,0.24%
Kotak Mahindra Bank Ltd.,Equity,0.24%
7.38 GOI Jun 20 2027,Debt,0.23%
Honeywell Automation India Ltd.,Equity,0.23%
Ambuja Cements Ltd.,Equity,0.23%
Aditya Birla Capital Ltd.,Equity,0.21%
Container Corporation Of India Ltd.,Equity,0.20%
Wipro Ltd.,Equity,0.18%
One 97 Communications Ltd.,Equity,0.16%
Vedant Fashions Pvt. Ltd.,Equity,0.15%
Aditya Birla Sun Life Mutual Fund (ADITYA BIRLA SUN LIFE NIFTY NEXT 50 ETF),Equity,0.14%
7.06 GOI Apr 10 2028,Debt,0.12%
Other Margin,Debt,0.12%
Info Edge (India) Ltd.,Equity,0.11%
United Breweries Ltd.,Equity,0.10%
Tata Consultancy Services Ltd.,Equity,0.09%
Avenue Supermarts Ltd.,Equity,0.07%
Bharat Forge Ltd.,Equity,0.06%
Tech Mahindra Ltd.,Equity,0.05%
Wipro Ltd.,Equity,0.01%
5.5 Britannia Industries Ltd. Jun  3 2024,Debt,0.00%
Cash,Others,0.00%
DLF Ltd.,Equity,-0.11%
Titan Company Ltd.,Equity,-0.17%
Derivative,Others,-0.21%
