Company Name,Asset Type,Percentage Allocation
8.17 GOI Dec  1 2044,Debt,35.76%
8.13 GOI Jun 22 2045,Debt,16.56%
7.06 GOI Oct 10 2046,Debt,13.39%
9.23 GOI Dec 23 2043,Debt,10.60%
6.99 GOI Dec 15 2051,Debt,4.08%
7.72 GOI Jun 15 2049,Debt,3.34%
8.3 GOI Dec 31 2042,Debt,2.77%
7.18 GOI Jul 24 2037,Debt,2.52%
7.16 GOI Sep 20 2050,Debt,2.18%
7.54 GOI May 23 2036,Debt,2.06%
7.69 GOI Jun 17 2043,Debt,1.77%
8.83 GOI Dec 12 2041,Debt,1.33%
6.67 GOI Dec 17 2050,Debt,1.20%
Triparty Repo,Others,1.10%
Current Assets,Others,0.75%
8.3 GOI Jul  2 2040,Debt,0.49%
SBI - CDMDF - A2 Units,Others,0.10%
Cash Margin,Debt,0.00%
