Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,8.64%
ICICI Bank Ltd.,Equity,6.87%
Reliance Industries Ltd.,Equity,5.45%
Trent Ltd.,Equity,5.21%
Infosys Ltd.,Equity,4.88%
Larsen & Toubro Ltd.,Equity,4.59%
Triparty Repo,Others,4.58%
Bajaj Finance Ltd.,Equity,4.35%
Bharti Airtel Ltd.,Equity,3.98%
Tata Consultancy Services Ltd.,Equity,3.96%
Ultratech Cement Ltd.,Equity,3.85%
Bharat Electronics Ltd.,Equity,3.68%
UNO Minda Ltd.,Equity,3.19%
State Bank Of India,Equity,3.06%
Max Healthcare Institute Ltd.,Equity,2.93%
Titan Company Ltd.,Equity,2.58%
Axis Bank Ltd.,Equity,2.58%
SBI Life Insurance Company Ltd.,Equity,2.44%
Sun Pharmaceuticals Ind Ltd.,Equity,2.41%
Mankind Pharma Ltd.,Equity,2.18%
ZF Commercial Vehicle Control Systems India Ltd.,Equity,2.04%
National Thermal Power Corporation Ltd.,Equity,1.96%
Maruti Suzuki India Ltd.,Equity,1.82%
Navin Fluorine International Ltd.,Equity,1.78%
JB Chemicals & Pharmaceuticals Ltd.,Equity,1.64%
ICICI Lombard General Insurance Company Ltd.,Equity,1.63%
Westlife Foodworld Ltd.,Equity,1.49%
Power Finance Corporation Ltd.,Equity,1.47%
Hindustan Unilever Ltd.,Equity,1.47%
Inox India Ltd.,Equity,1.40%
Net Receivables/(Payable),Others,1.09%
PI Industries Ltd.,Equity,0.80%
