Company Name,Asset Type,Percentage Allocation
7.1 GOI Apr 18 2029,Debt,68.33%
7.68 Indian Railway Finance Corporation Ltd. Nov 24 2026,Debt,6.18%
7.77 REC Ltd. Sep 30 2026,Debt,5.86%
7.8 REC Ltd. May 30 2026,Debt,3.09%
7.44 Small Industries Development Bank Of India Sep  4 2026,Debt,3.05%
7.23 Small Industries Development Bank Of India Mar  9 2026,Debt,3.05%
7.32 GOI Nov 13 2030,Debt,2.80%
7.26 GOI Feb  6 2033,Debt,2.48%
Current Assets,Others,1.25%
8.2 Gujarat SDL Jun 24 2025,Debt,0.93%
8.25 Maharashtra SDL  May 13 2025,Debt,0.93%
SBI - CDMDF - A2 Units,Others,0.32%
7.5 National Bank For Agriculture & Rural Development (Nabard) Aug 31 2026,Debt,0.31%
First Business Receivables Trust,Debt,0.23%
First Business Receivables Trust,Debt,0.18%
First Business Receivables Trust,Debt,0.18%
First Business Receivables Trust,Debt,0.18%
First Business Receivables Trust,Debt,0.17%
Triparty Repo,Others,0.13%
8.37 Tamil Nadu SDL Dec  5 2028,Debt,0.12%
7.06 GOI Apr 10 2028,Debt,0.12%
7.38 GOI Jun 20 2027,Debt,0.06%
6.79 GOI May 15 2027,Debt,0.01%
Cash Margin,Debt,0.01%
8.24 GOI Feb 15 2027,Debt,0.01%
