Company Name,Asset Type,Percentage Allocation
Triparty Repo,Others,14.05%
6.91 Maharashtra SDL  Sep 15 2033,Debt,10.55%
8.8 REC Ltd. Jan 22 2029,Debt,7.28%
8.95 Food Corporation Of India Mar  1 2029,Debt,5.81%
8.37 National Highways Authority Of India Jan 20 2029,Debt,5.71%
7.38 GOI Jun 20 2027,Debt,5.59%
7.18 GOI Aug 14 2033,Debt,5.54%
8.8 Piramal Capital & Housing Finance Ltd. (Erstwhile Dewan Housing Finance Corporation Ltd.) Dec 30 2024,Debt,5.54%
8.5 JM Financial Products Ltd. May 16 2025,Debt,5.49%
6.4 Jamnagar Utilities & Power Pvt. Ltd. Sep 29 2026,Debt,5.33%
7.74 Hindustan Petroleum Corporation Ltd. Mar  2 2028,Debt,4.17%
6.79 Bharat Sanchar Nigam Ltd. Sep 23 2030,Debt,3.98%
7.64 Karnataka Sdl Oct 18 2032,Debt,3.49%
7.89 Power Grid Corporation Of India Ltd. Mar  9 2027,Debt,3.07%
Net Receivables/(Payable),Others,2.87%
1.5 HDFC Bank Ltd. Mar 27 2027,Debt,2.75%
7.77 HDFC Bank Ltd. Jun 28 2027,Debt,2.75%
6.24 State Bank Of India Sep 20 2030,Debt,2.69%
7.56 Power Grid Corporation Of India Ltd. Mar 31 2033,Debt,2.65%
5.22 GOI Jun 15 2025,Debt,0.46%
SBI - CDMDF - A2 Units,Others,0.23%
