Company Name,Asset Type,Percentage Allocation
Derivative,Others,26.07%
Triparty Repo,Others,21.68%
LIC Nomura Mutual Fund (LIC MF Liquid Fund - Direct - Growth),Debt,11.31%
Tata Steel Ltd.,Equity,6.35%
ICICI Bank Ltd.,Equity,5.36%
Tata Consultancy Services Ltd.,Equity,4.88%
HDFC Bank Ltd.,Equity,4.47%
State Bank Of India,Equity,3.54%
HCL Technologies Ltd.,Equity,2.88%
Kotak Mahindra Bank Ltd.,Equity,2.81%
Axis Bank Ltd.,Equity,2.53%
Sun Pharmaceuticals Ind Ltd.,Equity,2.43%
Grasim Industries Ltd.,Equity,2.34%
Canara Bank,Equity,2.17%
DCB Bank Ltd.,Equity,2.14%
The Federal Bank Ltd.,Equity,2.13%
Reliance Industries Ltd.,Equity,2.05%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,2.01%
ITC Ltd.,Equity,2.00%
Ultratech Cement Ltd.,Equity,1.93%
Infosys Ltd.,Equity,1.70%
Heidelberg Cement India Ltd.,Equity,1.65%
Bharat Dynamics Ltd.,Equity,1.39%
Mahindra & Mahindra Ltd.,Equity,1.11%
Godrej Agrovet Ltd.,Equity,1.08%
Mahindra & Mahindra Financial Services Ltd.,Equity,1.02%
EIH Ltd.,Equity,1.00%
Campus Activewear Ltd.,Equity,1.00%
Artemis Medicare Services Ltd.,Equity,0.97%
Dabur India Ltd.,Equity,0.92%
Aditya Birla Fashion & Retail Ltd.,Equity,0.90%
The Ramco Cements Ltd.,Equity,0.87%
8.49 National Thermal Power Corporation Ltd. Mar 25 2025,Debt,0.66%
Metropolis Healthcare Ltd.,Equity,0.56%
Tech Mahindra Ltd.,Equity,0.49%
Aavas Financiers Ltd. (Erstwhile A U Housing Finance),Equity,0.42%
Bharat Electronics Ltd.,Equity,0.30%
Crompton Greaves Consumer Electrcials Ltd.,Equity,0.29%
Mahindra & Mahindra Ltd.,Equity,-1.11%
Net Receivables/(Payable),Others,-1.33%
Infosys Ltd.,Equity,-1.71%
Ultratech Cement Ltd.,Equity,-1.93%
Canara Bank,Equity,-2.19%
Sun Pharmaceuticals Ind Ltd.,Equity,-2.44%
Axis Bank Ltd.,Equity,-2.55%
Kotak Mahindra Bank Ltd.,Equity,-2.82%
Tata Consultancy Services Ltd.,Equity,-4.91%
Tata Steel Ltd.,Equity,-6.40%
