Company Name,Asset Type,Percentage Allocation
ICICI Bank Ltd.,Equity,14.87%
Infosys Ltd.,Equity,14.84%
ITC Ltd.,Equity,12.28%
Tata Consultancy Services Ltd.,Equity,11.53%
State Bank Of India,Equity,7.39%
HCL Technologies Ltd.,Equity,4.66%
National Thermal Power Corporation Ltd.,Equity,4.44%
Tata Steel Ltd.,Equity,3.40%
Power Grid Corporation Of India Ltd.,Equity,3.24%
Hindalco Industries Ltd.,Equity,2.70%
Coal India Ltd.,Equity,2.57%
Oil & Natural Gas Corporation Ltd.,Equity,2.40%
Tech Mahindra Ltd.,Equity,2.39%
Grasim Industries Ltd.,Equity,2.36%
Bajaj Auto Ltd.,Equity,2.31%
Dr Reddys Laboratories Ltd.,Equity,2.12%
Wipro Ltd.,Equity,2.00%
Britannia Industries Ltd.,Equity,1.89%
Hero Motocorp Ltd.,Equity,1.61%
UPL Ltd. (Erstwhile United Phosphorus Ltd.),Equity,0.89%
Triparty Repo,Others,0.17%
Cash Margin,Debt,0.00%
Current Assets,Others,-0.07%
