Company Name,Asset Type,Percentage Allocation
Sun Pharmaceuticals Ind Ltd.,Equity,15.34%
Dr Reddys Laboratories Ltd.,Equity,7.96%
Cipla Ltd.,Equity,7.60%
Apollo Hospitals Enterprise Ltd.,Equity,6.47%
Max Healthcare Institute Ltd.,Equity,5.72%
Divi Laboratories Ltd.,Equity,5.60%
Lupin Ltd.,Equity,3.60%
Aurobindo Pharma Ltd.,Equity,3.44%
Fortis Healthcare Ltd.,Equity,2.47%
Torrent Pharmaceuticals Ltd.,Equity,2.38%
Alkem Laboratories Ltd.,Equity,2.03%
Zydus Lifesciences Ltd.,Equity,1.97%
Laurus Labs Ltd.,Equity,1.91%
IPCA Laboratories Ltd.,Equity,1.72%
Gland Pharma Ltd.,Equity,1.50%
Glenmark Pharmaceuticals Ltd.,Equity,1.44%
Syngene International Ltd.,Equity,1.40%
Abbott India Ltd.,Equity,1.36%
JB Chemicals & Pharmaceuticals Ltd.,Equity,1.31%
Biocon Ltd.,Equity,1.25%
Krishna Institute of Medical Sciences Ltd.,Equity,1.09%
Dr Lal PathLabs Ltd.,Equity,1.04%
Ajanta Pharma Ltd.,Equity,0.98%
Global Health Ltd.,Equity,0.96%
Piramal Pharma Ltd.,Equity,0.93%
Narayana Hrudayalaya Ltd.,Equity,0.91%
Glaxo Smithkline Pharmaceuticals Ltd.,Equity,0.91%
Sanofi India Ltd.,Equity,0.84%
Suven Pharmaceuticals Ltd.,Equity,0.83%
Natco Pharma Ltd.,Equity,0.82%
Aster DM Healthcare Ltd.,Equity,0.81%
Poly Medicure Ltd.,Equity,0.76%
Pfizer Ltd.,Equity,0.75%
Mankind Pharma Ltd.,Equity,0.72%
Rainbow Childrens Medicare Ltd.,Equity,0.68%
Granules India Ltd.,Equity,0.62%
Alembic Pharmaceuticals Ltd.,Equity,0.49%
Neuland Laboratories Ltd.,Equity,0.49%
Metropolis Healthcare Ltd.,Equity,0.48%
Jubilant Pharmova Ltd.,Equity,0.48%
Strides Pharma Science Ltd.,Equity,0.47%
Marksans Pharma Ltd.,Equity,0.46%
Procter & Gamble Health Ltd.,Equity,0.45%
Eris Lifesciences Ltd.,Equity,0.41%
Astrazeneca Pharma India Ltd.,Equity,0.39%
Vijaya Diagnostic Centre Ltd.,Equity,0.35%
Caplin Point Laboratories Ltd.,Equity,0.34%
Wockhardt Ltd.,Equity,0.29%
Aarti Pharmalabs Ltd,Equity,0.28%
Sun Pharma Advanced Research Company Ltd.,Equity,0.23%
FDC Ltd.,Equity,0.22%
Advanced Enzyme Technologies Ltd.,Equity,0.20%
Ami Organics Ltd.,Equity,0.19%
Aarti Drugs Ltd.,Equity,0.18%
Kovai Medical Center & Hospital Ltd.,Equity,0.17%
Indoco Remedies Ltd.,Equity,0.16%
Unichem Laboratories Ltd.,Equity,0.16%
Healthcare Global Enterprises Ltd.,Equity,0.16%
Glenmark Life Sciences Ltd.,Equity,0.15%
Sequent Scientific Ltd.,Equity,0.15%
Morepen Laboratories Ltd.,Equity,0.15%
Shilpa Medicare Ltd.,Equity,0.14%
Krsnaa Diagnostics Ltd.,Equity,0.13%
Hikal Ltd.,Equity,0.13%
Dishman Carbogen AMCIS Ltd.,Equity,0.12%
Iol Chemicals & Pharmaceuticals Ltd.,Equity,0.12%
Thyrocare Technologies Ltd.,Equity,0.11%
Shalby Ltd.,Equity,0.09%
Supriya Lifescience Ltd.,Equity,0.09%
Tarsons Products Ltd.,Equity,0.09%
Syncom Formulations India Ltd.,Equity,0.09%
Gufic Biosciences Ltd.,Equity,0.08%
Bliss Gvs Pharma Ltd.,Equity,0.08%
Indraprastha Medical Corporation Ltd.,Equity,0.08%
Themis Medicare Ltd.,Equity,0.07%
Solara Active Pharma Sciences Ltd.,Equity,0.07%
Lincoln Pharmaceuticals Ltd.,Equity,0.07%
RPG Life Sciences Ltd.,Equity,0.07%
Kopran Ltd.,Equity,0.06%
Hester Biosciences Ltd.,Equity,0.06%
Artemis Medicare Services Ltd.,Equity,0.06%
Novartis India Ltd.,Equity,0.06%
Net Receivables/(Payable),Others,0.06%
Suven Life Sciences Ltd.,Equity,0.06%
Gujarat Themis Biosyn Ltd.,Equity,0.05%
Sigachi Industries Ltd.,Equity,0.04%
NGL Fine Chem Ltd.,Equity,0.04%
Bajaj Healthcare Ltd.,Equity,0.04%
KMC Speciality Hospitals Ltd.,Equity,0.04%
Medicamen Biotech Ltd.,Equity,0.04%
SMS Pharmaceuticals Ltd.,Equity,0.04%
Jagsonpal Pharmaceutical Ltd.,Equity,0.03%
Sastasundar Ventures Ltd.,Equity,0.03%
Vimta Labs Ltd.,Equity,0.03%
Panacea Biotec Ltd.,Equity,0.02%
