Company Name,Asset Type,Percentage Allocation
Sun Pharmaceuticals Ind Ltd.,Equity,24.09%
Dr Reddys Laboratories Ltd.,Equity,12.51%
Cipla Ltd.,Equity,11.59%
Divi Laboratories Ltd.,Equity,8.81%
Lupin Ltd.,Equity,5.66%
Aurobindo Pharma Ltd.,Equity,5.40%
Alkem Laboratories Ltd.,Equity,4.63%
Torrent Pharmaceuticals Ltd.,Equity,3.73%
Zydus Lifesciences Ltd.,Equity,3.09%
Laurus Labs Ltd.,Equity,3.00%
IPCA Laboratories Ltd.,Equity,2.65%
Gland Pharma Ltd.,Equity,2.36%
Glenmark Pharmaceuticals Ltd.,Equity,2.26%
Abbott India Ltd.,Equity,2.15%
Biocon Ltd.,Equity,1.96%
Glaxo Smithkline Pharmaceuticals Ltd.,Equity,1.37%
Natco Pharma Ltd.,Equity,1.31%
Sanofi India Ltd.,Equity,1.28%
Pfizer Ltd.,Equity,1.14%
Granules India Ltd.,Equity,0.98%
Triparty Repo,Others,0.06%
Cash Margin,Debt,0.00%
Current Assets,Others,-0.04%
