Company Name,Asset Type,Percentage Allocation
7.18 GOI Jul 24 2037,Debt,30.62%
7.33 GOI Sep 22 2033,Debt,26.40%
7.26 GOI Feb  6 2033,Debt,14.56%
7.17 GOI Apr 17 2030,Debt,6.04%
Current Assets,Others,3.60%
7.25 GOI Jun 12 2063,Debt,3.12%
7.18 GOI Aug 14 2033,Debt,2.77%
4.45 GOI Oct 30 2034,Debt,2.43%
GOI,Debt,1.47%
GOI,Debt,1.31%
7.33 GOI Dec  7 2031,Debt,1.18%
Triparty Repo,Others,0.96%
GOI,Debt,0.94%
GOI,Debt,0.75%
GOI,Debt,0.61%
7.7 Maharashtra SDL  Mar  8 2031,Debt,0.44%
7.95 GOI Feb 18 2026,Debt,0.40%
GOI,Debt,0.37%
GOI,Debt,0.25%
8.28 Tamil Nadu SDL Mar 14 2028,Debt,0.24%
8.37 Tamil Nadu SDL May 16 2028,Debt,0.17%
8.15 Tamil Nadu SDL May  9 2028,Debt,0.17%
7.7 Maharashtra SDL  Oct 19 2030,Debt,0.17%
7.18 Tamil Nadu SDL Jul 26 2027,Debt,0.17%
7.84 Tamil Nadu SDL Jul 13 2026,Debt,0.10%
7.26 GOI Aug 22 2032,Debt,0.10%
GOI,Debt,0.09%
7.91 Uttar Pradesh SDL Oct 27 2037,Debt,0.09%
GOI,Debt,0.09%
6.57 Andhra Pradesh SDL Jul  1 2030,Debt,0.08%
8.39 Uttar Pradesh SDL May 16 2028,Debt,0.07%
8.08 Maharashtra SDL  Dec 26 2028,Debt,0.07%
6.68 Haryana SDL  Aug 19 2039,Debt,0.05%
7.84 Maharashtra SDL  Jul 13 2026,Debt,0.03%
7.68 Karnataka Sdl Nov 16 2031,Debt,0.03%
6.78 Karnataka Sdl Sep 23 2032,Debt,0.03%
8.16 Gujarat SDL May  9 2028,Debt,0.01%
7.3 GOI Jun 19 2053,Debt,0.01%
6.67 GOI Dec 15 2035,Debt,0.00%
6.67 GOI Dec 17 2050,Debt,0.00%
