Company Name,Asset Type,Percentage Allocation
Triparty Repo,Others,8.58%
Reliance Industries Ltd.,Equity,5.88%
BSE Ltd.,Equity,3.76%
Reliance Industries Ltd.,Equity,3.69%
Jio Financial Services Ltd.,Equity,3.69%
Bikaji Foods International Ltd.,Equity,3.12%
IRB Infrastructure Developers Ltd.,Equity,3.03%
Hindustan Copper Ltd.,Equity,2.74%
Arvind Ltd.,Equity,2.70%
Adani Power Ltd.,Equity,2.60%
Punjab National Bank,Equity,1.94%
RBL Bank Ltd.,Equity,1.90%
Marksans Pharma Ltd.,Equity,1.88%
Minda Corporation Ltd.,Equity,1.84%
Usha Martin Ltd.,Equity,1.81%
Century Textiles & Industries Ltd.,Equity,1.81%
Anand Rathi Wealth Ltd.,Equity,1.77%
Aegis Logistics Ltd.,Equity,1.75%
Karnataka Bank Ltd.,Equity,1.74%
HEG Ltd.,Equity,1.57%
Railtel Corporation Of India Ltd.,Equity,1.54%
HFCL Ltd.,Equity,1.54%
Shipping Corporation of India Ltd.,Equity,1.47%
Delta Corp Ltd.,Equity,1.46%
Sula Vineyards Ltd.,Equity,1.41%
Hindalco Industries Ltd.,Equity,1.41%
Just Dial Ltd.,Equity,1.38%
SJVN Ltd.,Equity,1.30%
Graphite India Ltd.,Equity,1.20%
Piramal Pharma Ltd.,Equity,1.15%
TV18 Broadcast Ltd.,Equity,1.09%
Man Infraconstruction Ltd.,Equity,1.06%
The Jammu & Kashmir Bank Ltd.,Equity,1.06%
Strides Pharma Science Ltd.,Equity,1.05%
Sequent Scientific Ltd.,Equity,1.01%
Anupam Rasayan India Ltd.,Equity,0.99%
TVS Srichakra Ltd.,Equity,0.98%
GAIL (India) Ltd.,Equity,0.96%
Aurobindo Pharma Ltd.,Equity,0.95%
Jindal Steel & Power Ltd.,Equity,0.93%
J M Financial Ltd.,Equity,0.90%
Nitin Spinners Ltd.,Equity,0.87%
Granules India Ltd.,Equity,0.87%
Archean Chemical Industries Ltd.,Equity,0.81%
Adani Enterprises Ltd.,Equity,0.80%
Treasury Bill (91D),Others,0.80%
Poly Medicure Ltd.,Equity,0.80%
E.I.D. Parry India Ltd.,Equity,0.79%
Orchid Pharma Ltd.,Equity,0.78%
RBL Bank Ltd.,Equity,0.78%
Restaurant Brands Asia Ltd.,Equity,0.76%
Treasury Bill (91D),Others,0.76%
Treasury Bill (91D),Others,0.71%
Orissa Minerals Development Company Ltd.,Equity,0.70%
RITES Ltd.,Equity,0.69%
Garware Hi-Tech Films Ltd.,Equity,0.68%
Aurobindo Pharma Ltd.,Equity,0.64%
Rishabh Instruments Ltd.,Equity,0.63%
Neogen Chemicals Ltd.,Equity,0.58%
Neuland Laboratories Ltd.,Equity,0.57%
Metropolis Healthcare Ltd.,Equity,0.55%
Keystone Realtors Ltd,Equity,0.54%
Grasim Industries Ltd.,Equity,0.49%
Jash Engineering Ltd.,Equity,0.48%
Treasury Bill (182D),Others,0.44%
Indoco Remedies Ltd.,Equity,0.44%
Cipla Ltd.,Equity,0.42%
Treasury Bill (91D),Others,0.40%
Best Agrolife Ltd.,Equity,0.39%
Indian Energy Exchange Ltd.,Equity,0.39%
Engineers India Ltd.,Equity,0.36%
NCC Ltd.,Equity,0.34%
Aster DM Healthcare Ltd.,Equity,0.33%
Latent View Analytics Ltd.,Equity,0.33%
Pix Transmission Ltd.,Equity,0.32%
KSB Ltd.,Equity,0.32%
HP Adhesives Limited,Equity,0.31%
Vardhman Textiles Ltd.,Equity,0.30%
Ambuja Cements Ltd.,Equity,0.28%
EPL Ltd. (Erstwhile Essel Propack Ltd.),Equity,0.26%
One 97 Communications Ltd.,Equity,0.23%
Confidence Petroleum Ltd.,Equity,0.23%
AGI Greenpac Ltd.,Equity,0.22%
Primo Chemicals Ltd.,Equity,0.20%
S.P. Apparels Ltd.,Equity,0.18%
Indian Hume Pipe Company Ltd.,Equity,0.17%
Taj G V K Hotels & Resorts Ltd.,Equity,0.16%
Lupin Ltd.,Equity,0.16%
Sun Pharma Advanced Research Company Ltd.,Equity,0.15%
Orient Paper & Industries Ltd.,Equity,0.14%
Bharat Rasayan Ltd.,Equity,0.13%
NACL Industries Ltd.,Equity,0.12%
IRM Energy Ltd.,Equity,0.12%
Vimta Labs Ltd.,Equity,0.12%
FDC Ltd.,Equity,0.10%
Treasury Bill (91D),Others,0.09%
West Coast Paper Mills Ltd.,Equity,0.06%
Nahar Spinning Mills Ltd.,Equity,0.06%
MMTC Ltd.,Equity,0.04%
Krishna Institute of Medical Sciences Ltd.,Equity,0.03%
Brooks Laboratories Ltd.,Equity,0.02%
QUANT Mutual Fund (Quant Gilt Fund - Direct - Growth),Debt,0.00%
Current Assets,Others,-7.11%
