Company Name,Asset Type,Percentage Allocation
7.38 GOI Jun 20 2027,Debt,19.98%
8.03 Karnataka Sdl Jan 31 2028,Debt,9.92%
7.65 Tamil Nadu SDL Oct 18 2033,Debt,9.57%
7.17 GOI Apr 17 2030,Debt,9.56%
7.26 GOI Aug 22 2032,Debt,8.71%
7.1 GOI Apr 18 2029,Debt,8.58%
ICICI Bank Ltd.,Equity,6.27%
6.69 GOI Jun 27 2024,Debt,5.64%
5.63 GOI Apr 12 2026,Debt,4.62%
Infosys Ltd.,Equity,3.93%
HDFC Bank Ltd.,Equity,2.67%
Hindustan Unilever Ltd.,Equity,2.14%
Reliance Industries Ltd.,Equity,1.93%
Nestle India Ltd.,Equity,1.92%
Mahindra & Mahindra Ltd.,Equity,1.69%
Ltimindtree Ltd.,Equity,1.59%
Triparty Repo,Others,1.34%
SBI - CDMDF - A2 Units,Others,0.30%
8.49 National Thermal Power Corporation Ltd. Mar 25 2025,Debt,0.10%
Net Receivables/(Payable),Others,-0.45%
