Company Name,Asset Type,Percentage Allocation
7.26 GOI Feb  6 2033,Debt,5.51%
8.15 GOI Nov 24 2026,Debt,2.48%
6.93 Manappuram Finance Ltd. Jan 28 2024,Debt,2.41%
5.83 State Bank Of India Oct 25 2030,Debt,2.32%
7.33 GOI Sep 22 2033,Debt,2.10%
ICICI Bank Ltd.,Equity,2.08%
7.84 Bajaj Housing Finance Ltd. Sep 23 2032,Debt,2.07%
HDFC Bank Ltd.,Equity,2.05%
8.37 REC Ltd. Dec  7 2028,Debt,1.78%
7.38 GOI Jun 20 2027,Debt,1.74%
7.4 Muthoot Finance Ltd. Jan  5 2024,Debt,1.72%
7.59 Power Finance Corporation Ltd. Nov  3 2025,Debt,1.72%
7.47 Small Industries Development Bank Of India Nov 25 2025,Debt,1.72%
7.2 National Bank For Agriculture & Rural Development (Nabard) Sep 23 2025,Debt,1.71%
7.42 Union Bank Of India Sep 16 2030,Debt,1.70%
Axis Bank Ltd.,Others,1.69%
Net Receivables/(Payable),Others,1.69%
5.15 GOI Nov  9 2025,Debt,1.67%
7.18 GOI Aug 14 2033,Debt,1.49%
IRB Invit Fund,Others,1.44%
7.77 National Housing Bank Apr  2 2026,Debt,1.38%
8.1 SMFG India Credit Company Ltd. (SMICC) (ErstwhileÂ  Fullerton India Credit Company Ltd.) Mar 22 2024,Debt,1.38%
8 Mahindra & Mahindra Financial Services Ltd. Apr 25 2025,Debt,1.37%
CBLO(CCIL),Others,1.32%
Infosys Ltd.,Equity,1.15%
GOI,Debt,1.15%
State Bank Of India,Equity,1.12%
7.17 GOI Apr 17 2030,Debt,1.04%
10.5 Indusind Bank Ltd. Mar 28 2119,Debt,1.03%
GOI,Debt,1.03%
Panatone Finvest Ltd. (364D),Others,1.03%
7.86 Nexus Select Trust Jun 16 2026,Debt,1.03%
7.71 LIC Housing Finance Ltd. May  9 2033,Debt,1.03%
6.7 Tata Capital Ltd. Mar 28 2025,Debt,1.02%
7.25 National Bank For Agriculture & Rural Development (Nabard) Aug  1 2025,Debt,0.96%
Ultratech Cement Ltd.,Equity,0.94%
Axis Bank Ltd.,Equity,0.88%
Bharti Airtel Ltd.,Equity,0.85%
6.35 Mindspace Business Parks Reit Dec 31 2024,Debt,0.85%
GOI,Debt,0.84%
Larsen & Toubro Ltd.,Equity,0.81%
ITC Ltd.,Equity,0.81%
Indusind Bank Ltd.,Equity,0.72%
Bajaj Finance Ltd.,Equity,0.70%
7.97 HDFC Bank Ltd. Feb 17 2033,Debt,0.70%
Mahindra & Mahindra Ltd.,Equity,0.69%
GOI,Debt,0.69%
7.1 GOI Apr 18 2029,Debt,0.69%
6.4 Embassy Office Parks Reit Feb 15 2024,Debt,0.69%
8.0041 Kotak Mahindra Investments Ltd. Nov  4 2025,Debt,0.69%
6.93 Manappuram Finance Ltd. Feb 28 2024,Debt,0.69%
5.98 Mahindra & Mahindra Financial Services Ltd. Feb 22 2024,Debt,0.69%
7.5 National Bank For Agriculture & Rural Development (Nabard) Dec 17 2025,Debt,0.69%
1.5 HDFC Bank Ltd. Mar 27 2027,Debt,0.69%
7.35 HDFC Bank Ltd. Feb 10 2025,Debt,0.68%
7.75 Bajaj Finance Ltd. May 16 2033,Debt,0.68%
7.15 Small Industries Development Bank Of India Jun  2 2025,Debt,0.68%
Union Bank Of India,Others,0.68%
ICICI Securities Ltd. (365D),Others,0.68%
GOI,Debt,0.68%
HDFC Bank Ltd. (364D),Others,0.67%
5.7 National Bank For Agriculture & Rural Development (Nabard) Jul 31 2025,Debt,0.67%
6.24 State Bank Of India Sep 20 2030,Debt,0.67%
Tata Motors Ltd.,Equity,0.67%
6.59 Summit Digitel Infrastructure Pvt. Ltd. (Erstwhile Reliance Jio Infratel Pvt. Ltd.) Jun 16 2026,Debt,0.67%
Fortis Healthcare Ltd.,Equity,0.66%
Hindalco Industries Ltd.,Equity,0.65%
Sun Pharmaceuticals Ind Ltd.,Equity,0.64%
Dixon Technologies (India) Ltd.,Equity,0.62%
Hindustan Unilever Ltd.,Equity,0.62%
GOI,Debt,0.58%
Cummins India Ltd.,Equity,0.58%
GOI,Debt,0.57%
Craftsman Automation Ltd.,Equity,0.57%
GOI,Debt,0.57%
Polycab India Ltd.,Equity,0.53%
GOI,Debt,0.49%
Coforge Ltd.,Equity,0.48%
GOI,Debt,0.47%
Td Power Systems Ltd.,Equity,0.46%
Bajaj Auto Ltd.,Equity,0.45%
Brigade Enterprises Ltd.,Equity,0.43%
V-Guard Industries Ltd.,Equity,0.42%
ACC Ltd.,Equity,0.41%
7.75 Tata Capital Housing Finance Ltd. May 18 2027,Debt,0.41%
8.85 REC Ltd. Apr 16 2029,Debt,0.36%
7.32 GOI Nov 13 2030,Debt,0.35%
7.72 GOI May 25 2025,Debt,0.35%
9 Steel Authority Of India Ltd. Oct 14 2024,Debt,0.35%
7.17 GOI Jan  8 2028,Debt,0.35%
7.89 Bajaj Housing Finance Ltd. Sep  8 2032,Debt,0.35%
7.9585 Mahindra & Mahindra Financial Services Ltd. Sep 26 2025,Debt,0.34%
7.5 HDFC Bank Ltd. Jan  8 2025,Debt,0.34%
7.23 Tamil Nadu SDL Jun 14 2027,Debt,0.34%
7.4 National Bank For Agriculture & Rural Development (Nabard) Jan 30 2026,Debt,0.34%
7.55 Tata Capital Housing Finance Ltd. Aug  5 2025,Debt,0.34%
5.6 Bajaj Housing Finance Ltd. Jun 21 2024,Debt,0.34%
6.17 LIC Housing Finance Ltd. Sep  3 2026,Debt,0.33%
GOI,Debt,0.32%
Vijaya Diagnostic Centre Ltd.,Equity,0.32%
GOI,Debt,0.31%
GOI,Debt,0.30%
GOI,Debt,0.30%
GOI,Debt,0.29%
SBI - CDMDF - A2 Units,Others,0.29%
8.29 Andhra Pradesh SDL Jan 13 2026,Debt,0.28%
GMM Pfaudler Ltd.,Equity,0.28%
Timken India Ltd.,Equity,0.25%
Westlife Foodworld Ltd.,Equity,0.24%
GOI,Debt,0.24%
STAR HEALTH & ALLIED INSURANCE COMPANY Ltd.,Equity,0.22%
S.J.S. Enterprises Ltd.,Equity,0.21%
GOI,Debt,0.19%
7.18 GOI Jul 24 2037,Debt,0.17%
7.08 Cholamandalam Investment & Finance Company Ltd. Mar 11 2025,Debt,0.17%
8.21 Haryana UDAY Bond Mar 31 2026,Debt,0.17%
8.6 Power Finance Corporation Ltd. Aug  7 2024,Debt,0.12%
Container Corporation Of India Ltd.,Equity,0.08%
8.17 GOI Dec  1 2044,Debt,0.07%
10.15 U.P. Power Corporation Ltd. Jan 19 2024,Debt,0.07%
7.85 LIC Housing Finance Ltd. Aug 18 2032,Debt,0.07%
7.57 National Bank For Agriculture & Rural Development (Nabard) Jan  3 2035,Debt,0.06%
8.83 Uttar Pradesh SDL Feb 24 2026,Debt,0.02%
Jupiter Life Line Hospitals Ltd.,Equity,0.01%
7.54 GOI May 23 2036,Debt,0.00%
8.46 Gujarat SDL Feb 10 2026,Debt,0.00%
8.27 Telangana Uday Bond Mar 22 2028,Debt,0.00%
8.08 Telangana Uday Bond Mar 22 2031,Debt,0.00%
8.04 Telangana Uday Bond Mar 22 2030,Debt,0.00%
8.07 Telangana Uday Bond Mar 22 2029,Debt,0.00%
7.95 Telangana Uday Bond Mar 22 2032,Debt,0.00%
7.27 GOI Apr  8 2026,Debt,0.00%
8.49 National Thermal Power Corporation Ltd. Mar 25 2025,Debt,0.00%
