Company Name,Asset Type,Percentage Allocation
7.06 GOI Apr 10 2028,Debt,9.45%
7.18 GOI Aug 14 2033,Debt,8.70%
7.62 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2028,Debt,6.28%
7.97 HDFC Bank Ltd. Feb 17 2033,Debt,3.18%
7.69 REC Ltd. Mar 31 2033,Debt,3.16%
7.64 Power Finance Corporation Ltd. Feb 22 2033,Debt,3.15%
Current Assets,Others,3.14%
7.67 LIC Housing Finance Ltd. Apr 15 2033,Debt,3.14%
7.45 Indian Railway Finance Corporation Ltd. Oct 13 2028,Debt,3.13%
6.4 Jamnagar Utilities & Power Pvt. Ltd. Sep 29 2026,Debt,3.03%
7.79 Small Industries Development Bank Of India Apr 19 2027,Debt,2.84%
7.18 GOI Jul 24 2037,Debt,2.50%
HDFC Bank Ltd.,Equity,2.43%
7.9 Jamnagar Utilities & Power Pvt. Ltd. Aug 10 2028,Debt,2.21%
7.7 Maharashtra SDL  Nov 15 2034,Debt,1.90%
7.75 State Bank Of India Sep  9 2122,Debt,1.86%
7.4 Summit Digitel Infrastructure Pvt. Ltd. (Erstwhile Reliance Jio Infratel Pvt. Ltd.) Sep 28 2028,Debt,1.84%
7.73 Uttar Pradesh SDL Nov  8 2033,Debt,1.59%
7.71 Maharashtra SDL  Nov  8 2033,Debt,1.58%
8.43 Tata Projects Ltd. Feb  6 2026,Debt,1.58%
7.64 REC Ltd. Jun 30 2026,Debt,1.57%
7.71 LIC Housing Finance Ltd. May  9 2033,Debt,1.57%
7.15 Tata Motors Finance Ltd. Jun 25 2024,Debt,1.57%
7.46 REC Ltd. Jun 30 2028,Debt,1.56%
6.44 HDFC Bank Ltd. Sep 27 2028,Debt,1.49%
ICICI Bank Ltd.,Equity,1.34%
Infosys Ltd.,Equity,1.26%
Axis Bank Ltd.,Equity,1.11%
7.26 GOI Jan 14 2029,Debt,0.95%
Bharti Airtel Ltd.,Equity,0.91%
State Bank Of India,Equity,0.77%
Kotak Mahindra Bank Ltd.,Equity,0.75%
Hindalco Industries Ltd.,Equity,0.70%
7.23 Indian Railway Finance Corporation Ltd. Oct 15 2026,Debt,0.63%
6.85 Canfin Homes Ltd. Jun 30 2025,Debt,0.62%
Tata Steel Ltd.,Equity,0.62%
Tech Mahindra Ltd.,Equity,0.58%
Coal India Ltd.,Equity,0.58%
Mphasis Ltd.,Equity,0.58%
6.75 Piramal Capital & Housing Finance Ltd. (Erstwhile Dewan Housing Finance Corporation Ltd.) Sep 26 2031,Debt,0.55%
Cipla Ltd.,Equity,0.50%
Bajaj Auto Ltd.,Equity,0.49%
Crompton Greaves Consumer Electrcials Ltd.,Equity,0.45%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,0.45%
Eicher Motors Ltd.,Equity,0.44%
Indusind Bank Ltd.,Equity,0.43%
CESC Ltd.,Equity,0.40%
Aditya Birla Fashion & Retail Ltd.,Equity,0.40%
Tata Motors Ltd.,Equity,0.39%
Ltimindtree Ltd.,Equity,0.39%
Sun Pharmaceuticals Ind Ltd.,Equity,0.39%
ICICI Lombard General Insurance Company Ltd.,Equity,0.38%
Suven Pharmaceuticals Ltd.,Equity,0.37%
Bharat Electronics Ltd.,Equity,0.35%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.33%
Info Edge (India) Ltd.,Equity,0.32%
Godrej Consumer Products Ltd.,Equity,0.32%
Bharat Petroleum Corporation Ltd.,Equity,0.31%
Greenpanel Industries Ltd.,Equity,0.30%
Coromandel International Ltd. (Coromandel Fertilisers Ltd.),Equity,0.30%
Oil India Ltd.,Equity,0.30%
Fortis Healthcare Ltd.,Equity,0.30%
The Phoenix Mills Ltd.,Equity,0.30%
Marico Ltd.,Equity,0.29%
Eris Lifesciences Ltd.,Equity,0.28%
Raymond Ltd.,Equity,0.27%
Metropolis Healthcare Ltd.,Equity,0.27%
Jubilant Foodworks Ltd.,Equity,0.27%
Emami Ltd.,Equity,0.26%
Shree Cement Ltd.,Equity,0.25%
SBI - CDMDF - A2 Units,Others,0.25%
Nippon Life India Asset Management Ltd.,Equity,0.25%
VIP Industries Ltd.,Equity,0.23%
AIA Engineering Ltd.,Equity,0.23%
Mahanagar Gas Ltd.,Equity,0.23%
Symphony Ltd.,Equity,0.22%
Mahindra & Mahindra Ltd.,Equity,0.22%
G R Infraprojects Ltd.,Equity,0.20%
JSW Infrastructure Ltd. (Erstwhile Sarvoday Advisory Services Pvt. Ltd.),Equity,0.18%
Multi Commodity Exchange of India Ltd.,Equity,0.17%
Canfin Homes Ltd.,Equity,0.17%
Indian Bank,Equity,0.16%
Treasury Bill (364D),Others,0.16%
Whirlpool of India Ltd.,Equity,0.15%
The Great Eastern Shipping Company Ltd.,Equity,0.15%
CBLO(CCIL),Others,0.07%
9.75 Jamnagar Utilities & Power Pvt. Ltd. Aug  2 2024,Debt,0.06%
