Company Name,Asset Type,Percentage Allocation
4.45 GOI Oct 30 2034,Debt,10.63%
7.26 GOI Feb  6 2033,Debt,4.62%
Small Industries Development Bank Of India (350D),Others,4.40%
7.18 GOI Aug 14 2033,Debt,3.72%
Triparty Repo,Others,3.64%
7.38 GOI Jun 20 2027,Debt,3.46%
7.18 GOI Jul 24 2037,Debt,3.00%
HDFC Bank Ltd.,Debt,2.98%
Axis Bank Ltd.,Others,2.97%
6.58 L&T Metro Rail (Hyderabad) Ltd. Apr 30 2026,Debt,2.45%
9.25 Motilal Oswal Finvest Ltd. Nov  1 2024,Debt,2.38%
ICICI Bank Ltd.,Equity,2.15%
7.4 Muthoot Finance Ltd. Jan  5 2024,Debt,1.94%
8 Yes Bank Ltd. Sep 30 2026,Debt,1.86%
8.9 Prestige Estates Projects Ltd. Nov 29 2024,Debt,1.77%
6.7 DLF Cyber City Developers Ltd. Sep 30 2024,Debt,1.76%
8.4 Bharti Telecom Ltd. Nov 21 2025,Debt,1.49%
8.48 Tata Housing Development Company Ltd. Jan 29 2026,Debt,1.49%
6.43 Godrej Industries Ltd. Apr 26 2024,Debt,1.48%
8.5 JM Financial Products Ltd. Apr 28 2025,Debt,1.48%
8.5 India Infoline Housing Finance Ltd. May 22 2026,Debt,1.47%
Indian Bank,Others,1.47%
6.25 Embassy Office Parks Reit Oct 18 2024,Debt,1.47%
Bharti Airtel Ltd.,Equity,1.43%
Current Assets,Others,1.42%
Reliance Industries Ltd.,Equity,1.38%
9.25 Avanse Financial Services Ltd. Jan 12 2026,Debt,1.34%
Maruti Suzuki India Ltd.,Equity,1.25%
8.95 Bharti Telecom Ltd. Dec  4 2026,Debt,1.20%
7.06 GOI Apr 10 2028,Debt,1.19%
6.63 ONGC Petro Additions Ltd. Jul  9 2024,Debt,1.18%
Sun Pharmaceuticals Ind Ltd.,Equity,1.08%
ICICI Lombard General Insurance Company Ltd.,Equity,1.05%
Infosys Ltd.,Equity,0.98%
SBI Life Insurance Company Ltd.,Equity,0.89%
7.45 Torrent Power Ltd. Mar 11 2027,Debt,0.87%
7.45 Land Kart Builders Pvt. Ltd. Dec 13 2024,Debt,0.78%
7.4 Avanse Financial Services Ltd. Mar 24 2025,Debt,0.75%
6.4 Embassy Office Parks Reit Feb 15 2024,Debt,0.74%
9 Macrotech Developers Ltd. Nov  6 2026,Debt,0.74%
8.35 JM Financial Credit Solutions Ltd. Apr 26 2024,Debt,0.74%
8.5 Aadhar Housing Finance Ltd. Aug 17 2026,Debt,0.74%
9.95 Indostar Capital Finance Ltd. Mar 21 2025,Debt,0.74%
Muthoot Finance Ltd.,Equity,0.69%
Affle (India) Ltd.,Equity,0.68%
6.5 Aavas Financiers Ltd. (Erstwhile A U Housing Finance) Nov 26 2026,Debt,0.59%
7.73 State Bank Of India Nov 24 2120,Debt,0.59%
Embassy Office Parks Reit,Others,0.55%
Glenmark Pharmaceuticals Ltd.,Equity,0.54%
Tata Steel Ltd.,Equity,0.54%
National Thermal Power Corporation Ltd.,Equity,0.52%
Hero Motocorp Ltd.,Equity,0.51%
Larsen & Toubro Ltd.,Equity,0.41%
Navin Fluorine International Ltd.,Equity,0.41%
State Bank Of India,Equity,0.41%
6.85 DME Development Ltd. Mar 16 2037,Debt,0.40%
Bajaj Finance Ltd.,Equity,0.39%
Dabur India Ltd.,Equity,0.39%
Hindustan Petroleum Corporation Ltd.,Equity,0.38%
Zee Entertainment Enterprises Ltd.,Equity,0.37%
6.92 Godrej Industries Ltd. May 14 2025,Debt,0.35%
India Shelter Finance Corporation Ltd.,Equity,0.34%
Sansera Engineering Ltd.,Equity,0.33%
Kotak Mahindra Bank Ltd.,Equity,0.32%
PI Industries Ltd.,Equity,0.32%
Route Mobile Ltd.,Equity,0.30%
8.9 Bharti Telecom Ltd. Dec  4 2025,Debt,0.30%
8.85 Yes Bank Ltd. Feb 24 2025,Debt,0.30%
Bata India Ltd.,Equity,0.29%
Barbeque Nation Hospitality Ltd.,Equity,0.27%
Orient Electric Ltd.,Equity,0.26%
Divgi Torq Transfer Systems Pvt Ltd,Equity,0.26%
Syngene International Ltd.,Equity,0.26%
EPL Ltd. (Erstwhile Essel Propack Ltd.),Equity,0.25%
Gujarat Gas Ltd.,Equity,0.25%
Zydus Wellness Ltd.,Equity,0.25%
SBI - CDMDF - A2 Units,Others,0.25%
Suprajit Engineering Ltd.,Equity,0.24%
Gujarat State Petronet Ltd.,Equity,0.23%
Minda Corporation Ltd.,Equity,0.23%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,0.23%
Petronet Lng Ltd.,Equity,0.22%
Cash Margin,Debt,0.21%
Max Financial Services Ltd.,Equity,0.20%
6.85 DME Development Ltd. Mar 16 2033,Debt,0.19%
6.85 DME Development Ltd. Mar 16 2034,Debt,0.19%
6.85 DME Development Ltd. Mar 16 2032,Debt,0.19%
6.85 DME Development Ltd. Mar 16 2031,Debt,0.19%
6.85 DME Development Ltd. Mar 16 2030,Debt,0.19%
6.85 DME Development Ltd. Mar 16 2029,Debt,0.19%
6.85 DME Development Ltd. Mar 16 2028,Debt,0.19%
Avenue Supermarts Ltd.,Equity,0.18%
Gujarat Alkalies & Chemicals Ltd.,Equity,0.17%
Indian Bank,Equity,0.17%
Vijaya Diagnostic Centre Ltd.,Equity,0.17%
6.85 DME Development Ltd. Mar 16 2036,Debt,0.16%
Yatra Online Ltd.,Equity,0.16%
CMS Info Systems Ltd.,Equity,0.16%
8.45 Sheela Foam Ltd. Apr  6 2026,Debt,0.15%
8.45 Sheela Foam Ltd. Apr  4 2025,Debt,0.15%
8.45 Sheela Foam Ltd. Oct  6 2026,Debt,0.15%
8.45 Sheela Foam Ltd. Oct  6 2025,Debt,0.15%
Nuvoco Vistas Corporation Ltd.,Equity,0.14%
Jindal Steel & Power Ltd.,Equity,0.11%
SAI Silks (Kalamandir) Ltd.,Equity,0.10%
Chemplast Sanmar Ltd.,Equity,0.09%
8.5 NHPC Ltd. Jul 13 2024,Debt,0.03%
Nifty,Equity,0.02%
5.5 Britannia Industries Ltd. Jun  3 2024,Debt,0.00%
Derivative,Others,-2.98%
