Company Name,Asset Type,Percentage Allocation
7.18 GOI Aug 14 2033,Debt,10.78%
Triparty Repo,Others,6.35%
7.3 GOI Jun 19 2053,Debt,5.32%
7.76 Maharashtra SDL  Oct  4 2030,Debt,2.18%
7.75 Tata Communications Ltd. Aug 29 2026,Debt,2.15%
8.15 Godrej Properties Ltd. Jul  3 2026,Debt,2.14%
7.44 Small Industries Development Bank Of India Sep  4 2026,Debt,2.03%
ICICI Bank Ltd.,Equity,1.96%
7.5 National Bank For Agriculture & Rural Development (Nabard) Aug 31 2026,Debt,1.93%
8.2 Tata Projects Ltd. Apr 27 2026,Debt,1.88%
7.87 Mahanagar Telephone Nigam Ltd. Dec  1 2032,Debt,1.63%
8.315 Mahindra Rural Housing Finance Ltd. Dec 12 2025,Debt,1.61%
7.42 Bajaj Housing Finance Ltd. Aug 12 2025,Debt,1.60%
6.59 Summit Digitel Infrastructure Pvt. Ltd. (Erstwhile Reliance Jio Infratel Pvt. Ltd.) Jun 16 2026,Debt,1.56%
7.7 Maharashtra SDL  Oct 19 2030,Debt,1.52%
8.37 ONGC Petro Additions Ltd. Jun 16 2026,Debt,1.51%
8.35 SMFG India Home Finance Company Ltd. (SMHFC) (Erstwhile Fullerton India Home Finance Company Ltd.) May 15 2026,Debt,1.45%
8.43 PNB Housing Finance Ltd. Mar 14 2025,Debt,1.35%
6.02 KNR Tirumala Infra Pvt. Ltd. Jul 31 2035,Debt,1.29%
7.66 Tamil Nadu SDL Dec 27 2033,Debt,1.28%
Infosys Ltd.,Equity,1.23%
7.38 Larsen & Toubro Ltd. Jun 10 2024,Debt,1.18%
7.7 Maharashtra SDL  Mar  8 2031,Debt,1.09%
8.54 SMFG India Credit Company Ltd. (SMICC) (ErstwhileÂ  Fullerton India Credit Company Ltd.) Feb 24 2025,Debt,1.08%
7.9 Jamnagar Utilities & Power Pvt. Ltd. Aug 10 2028,Debt,1.08%
8.24 Citicorp Finance India Ltd. Mar  1 2025,Debt,1.08%
8.5 Torrent Power Ltd. Jun  7 2033,Debt,1.08%
8.5 Torrent Power Ltd. Jun  7 2033,Debt,1.08%
7.56 Uttar Pradesh SDL Oct  4 2035,Debt,1.07%
8.59 Punjab National Bank Sep 27 2123,Debt,1.07%
6.52 India Grid Trust Apr  7 2025,Debt,1.06%
6.3 Cholamandalam Investment & Finance Company Ltd. Dec 27 2024,Debt,1.06%
8.85 Muthoot Finance Ltd. Dec 20 2028,Debt,1.05%
6.24 State Bank Of India Sep 20 2030,Debt,1.01%
HDFC Asset Management Company Ltd.,Equity,1.00%
Aether Industries Ltd.,Equity,0.99%
8.47 Tata Projects Ltd. Nov 20 2026,Debt,0.97%
Multi Commodity Exchange of India Ltd.,Equity,0.88%
GE T&D India Ltd.,Equity,0.87%
ICICI Lombard General Insurance Company Ltd.,Equity,0.86%
Hindustan Unilever Ltd.,Equity,0.83%
7.38 GOI Jun 20 2027,Debt,0.82%
