Company Name,Asset Type,Percentage Allocation
7.06 GOI Apr 10 2028,Debt,7.34%
7.18 GOI Jul 24 2037,Debt,6.79%
7.17 GOI Apr 17 2030,Debt,6.38%
7.18 GOI Aug 14 2033,Debt,3.43%
7.69 National Bank For Agriculture & Rural Development (Nabard) May 29 2024,Debt,2.93%
HDFC Bank Ltd.,Equity,2.71%
8.45 Indian Railway Finance Corporation Ltd. Dec  4 2028,Debt,2.53%
7.79 Small Industries Development Bank Of India May 14 2027,Debt,2.45%
8.25 Kotak Mahindra Prime Ltd. Jun 20 2025,Debt,2.45%
7.59 Small Industries Development Bank Of India Feb 10 2026,Debt,2.44%
7.62 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2028,Debt,2.44%
7.63 Grasim Industries Ltd. Dec  1 2027,Debt,2.44%
7.57 National Bank For Agriculture & Rural Development (Nabard) Mar 19 2026,Debt,2.44%
7.61 LIC Housing Finance Ltd. Jul 30 2025,Debt,2.44%
7.96 HDB Financial Services Ltd. Nov 17 2025,Debt,2.44%
7.5 HDFC Bank Ltd. Jan  8 2025,Debt,2.44%
7.44 Small Industries Development Bank Of India Sep  4 2026,Debt,2.43%
5.39 Sundaram Finance Ltd. Jun 21 2024,Debt,2.42%
6.3 HDB Financial Services Ltd. Mar 17 2025,Debt,2.39%
Net Receivables/(Payable),Others,2.32%
7.99 HDFC Bank Ltd. Jul 11 2024,Debt,1.96%
7.7 HDB Financial Services Ltd. Aug 11 2025,Debt,1.94%
ICICI Bank Ltd.,Equity,1.74%
8.55 HDFC Bank Ltd. Mar 27 2029,Debt,1.51%
7.32 GOI Nov 13 2030,Debt,1.48%
5.23 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2025,Debt,1.43%
Triparty Repo,Others,1.38%
National Thermal Power Corporation Ltd.,Equity,1.37%
Reliance Industries Ltd.,Equity,1.30%
Larsen & Toubro Ltd.,Equity,1.19%
Bajaj Finance Ltd.,Equity,1.18%
Infosys Ltd.,Equity,1.05%
ITC Ltd.,Equity,1.02%
7.73 Uttar Pradesh SDL Mar 15 2033,Debt,0.99%
4.45 GOI Oct 30 2034,Debt,0.97%
7.51 REC Ltd. Jul 31 2026,Debt,0.97%
State Bank Of India,Equity,0.83%
Bharti Airtel Ltd.,Equity,0.81%
REC Ltd.,Equity,0.81%
Multi Commodity Exchange of India Ltd.,Equity,0.78%
UNO Minda Ltd.,Equity,0.75%
Maruti Suzuki India Ltd.,Equity,0.71%
United Spirits Ltd.,Equity,0.55%
Dabur India Ltd.,Equity,0.55%
Ajanta Pharma Ltd.,Equity,0.53%
Brigade Enterprises Ltd.,Equity,0.51%
7.33 GOI Sep 22 2033,Debt,0.50%
Treasury Bill (364D),Others,0.49%
7.25 GOI Jun 12 2063,Debt,0.48%
SBI Life Insurance Company Ltd.,Equity,0.46%
Ltimindtree Ltd.,Equity,0.46%
Sona Blw Precision Forgings Ltd.,Equity,0.41%
Tata Consultancy Services Ltd.,Equity,0.40%
GMM Pfaudler Ltd.,Equity,0.39%
JB Chemicals & Pharmaceuticals Ltd.,Equity,0.37%
Max Healthcare Institute Ltd.,Equity,0.34%
SBI - CDMDF - A2 Units,Others,0.27%
Ashok Leyland Ltd.,Equity,0.27%
Innova Captab Ltd.,Equity,0.27%
Vinati Organics Ltd.,Equity,0.26%
Sun Pharmaceuticals Ind Ltd.,Equity,0.25%
Apollo Hospitals Enterprise Ltd.,Equity,0.25%
Max Financial Services Ltd.,Equity,0.24%
Deepak Nitrite Ltd.,Equity,0.24%
Procter & Gamble Hygiene & Healthcare Ltd.,Equity,0.24%
Prudent Corporate Advisory Services Ltd.,Equity,0.20%
Mankind Pharma Ltd.,Equity,0.20%
Dr Lal PathLabs Ltd.,Equity,0.19%
Navin Fluorine International Ltd.,Equity,0.19%
KEC International Ltd.,Equity,0.17%
KSB Ltd.,Equity,0.14%
ICICI Lombard General Insurance Company Ltd.,Equity,0.13%
Westlife Foodworld Ltd.,Equity,0.12%
Titagarh Railsystems Ltd.,Equity,0.12%
7.72 GOI Oct 26 2055,Debt,0.00%
