Company Name,Asset Type,Percentage Allocation
7.26 GOI Feb  6 2033,Debt,13.50%
7.18 GOI Jul 24 2037,Debt,12.10%
7.33 GOI Sep 22 2033,Debt,11.36%
Triparty Repo,Others,3.83%
7.17 GOI Apr 17 2030,Debt,3.77%
7.25 GOI Jun 12 2063,Debt,2.69%
Current Assets,Others,2.30%
7.69 HDFC Bank Ltd. Jan 27 2033,Debt,2.28%
7.18 GOI Aug 14 2033,Debt,2.17%
7.33 GOI Dec  7 2031,Debt,1.61%
Power Finance Corporation Ltd.,Equity,1.60%
Maruti Suzuki India Ltd.,Equity,1.59%
7.62 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2028,Debt,1.59%
HDFC Bank Ltd.,Equity,1.41%
Hero Motocorp Ltd.,Equity,1.32%
4.45 GOI Oct 30 2034,Debt,1.26%
National Thermal Power Corporation Ltd.,Equity,1.15%
7.71 HDFC Bank Ltd. Dec 20 2033,Debt,1.14%
7.79 Small Industries Development Bank Of India May 14 2027,Debt,1.14%
8.6 Bharti Telecom Ltd. Dec  5 2024,Debt,1.14%
7.75 HDFC Bank Ltd. Jun 13 2033,Debt,1.14%
7.23 Small Industries Development Bank Of India Mar  9 2026,Debt,1.13%
6.25 Embassy Office Parks Reit Oct 18 2024,Debt,1.13%
6.74 National Thermal Power Corporation Ltd. Apr 14 2032,Debt,1.09%
Bank Of Baroda,Equity,0.95%
7.75 Small Industries Development Bank Of India Oct 27 2025,Debt,0.91%
Hindustan Unilever Ltd.,Equity,0.91%
GAIL (India) Ltd.,Equity,0.89%
Reliance Industries Ltd.,Equity,0.84%
Hindustan Petroleum Corporation Ltd.,Equity,0.82%
Bharti Airtel Ltd.,Equity,0.77%
Life Insurance Corporation of India,Equity,0.76%
Axis Bank Ltd.,Equity,0.74%
Indusind Bank Ltd.,Equity,0.73%
7.74 DME Development Ltd. Dec  4 2038,Debt,0.69%
7.64 Power Finance Corporation Ltd. Feb 22 2033,Debt,0.69%
Prataap Snacks Ltd.,Equity,0.60%
The South Indian Bank Ltd.,Equity,0.57%
Subros Ltd.,Equity,0.51%
Zee Entertainment Enterprises Ltd.,Equity,0.50%
7.95 GOI Feb 18 2026,Debt,0.46%
8 Aditya Birla Finance Ltd. Oct  9 2026,Debt,0.46%
7.13 Power Finance Corporation Ltd. Jul 15 2026,Debt,0.45%
Radico Khaitan Ltd.,Equity,0.45%
KSB Ltd.,Equity,0.40%
Indian Bank,Equity,0.38%
Fortis Healthcare Ltd.,Equity,0.38%
Britannia Industries Ltd.,Equity,0.37%
Aavas Financiers Ltd. (Erstwhile A U Housing Finance),Equity,0.36%
Infosys Ltd.,Equity,0.36%
Voltamp Transformers Ltd.,Equity,0.36%
Tech Mahindra Ltd.,Equity,0.35%
GOI,Debt,0.35%
Kansai Nerolac Paints Ltd.,Equity,0.34%
Pokarna Ltd.,Equity,0.33%
GOI,Debt,0.33%
8.22 National Bank For Agriculture & Rural Development (Nabard) Feb 25 2028,Debt,0.33%
Mphasis Ltd.,Equity,0.32%
Century Plyboards Ltd.,Equity,0.31%
United Spirits Ltd.,Equity,0.30%
Mahindra Lifespace Developers Ltd.,Equity,0.30%
Ultratech Cement Ltd.,Equity,0.29%
9.95 U.P. Power Corporation Ltd. Mar 30 2029,Debt,0.28%
9.95 U.P. Power Corporation Ltd. Mar 31 2028,Debt,0.28%
9.95 U.P. Power Corporation Ltd. Mar 31 2027,Debt,0.28%
8.01 REC Ltd. Mar 24 2028,Debt,0.28%
6.83 Power Finance Corporation Ltd. Jan 22 2031,Debt,0.28%
Interglobe Aviation Ltd.,Equity,0.27%
Signatureglobal (India) Ltd.,Equity,0.25%
Godrej Consumer Products Ltd.,Equity,0.25%
First Source Solutions Ltd.,Equity,0.25%
8.15 Tamil Nadu SDL May  9 2028,Debt,0.23%
7.65 Madhya Pradesh SDL Nov  1 2027,Debt,0.23%
6.57 Andhra Pradesh SDL Jul  1 2030,Debt,0.22%
8.85 Power Finance Corporation Ltd. May 25 2029,Debt,0.22%
United Breweries Ltd.,Equity,0.20%
SAI Silks (Kalamandir) Ltd.,Equity,0.20%
GOI,Debt,0.19%
4.04 GOI Oct  4 2028,Debt,0.19%
Jubilant Foodworks Ltd.,Equity,0.19%
7.48 Indian Railway Finance Corporation Ltd. Aug 13 2029,Debt,0.19%
SBI - CDMDF - A2 Units,Others,0.19%
Mahindra & Mahindra Financial Services Ltd.,Equity,0.18%
PNC Infratech Ltd.,Equity,0.17%
7.96 Punjab SDL Apr 27 2026,Debt,0.14%
7.84 Maharashtra SDL  Jul 13 2026,Debt,0.14%
7.96 Maharashtra SDL  Jun 29 2026,Debt,0.12%
Barbeque Nation Hospitality Ltd.,Equity,0.11%
Jio Financial Services Ltd.,Equity,0.11%
KNR Constructions Ltd.,Equity,0.11%
8.05 Tamil Nadu SDL Apr 18 2028,Debt,0.09%
9.15 GOI Nov 14 2024,Debt,0.09%
7.59 Power Finance Corporation Ltd. Jan 17 2028,Debt,0.09%
