Company Name,Asset Type,Percentage Allocation
Trent Ltd.,Equity,4.19%
Bharat Electronics Ltd.,Equity,4.11%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,3.55%
Tata Power Company Ltd.,Equity,3.50%
Hindustan Aeronautics Ltd.,Equity,3.27%
Cholamandalam Investment & Finance Company Ltd.,Equity,3.16%
Indian Oil Corporation Ltd.,Equity,2.97%
TVS Motor Company Ltd.,Equity,2.94%
DLF Ltd.,Equity,2.91%
GAIL (India) Ltd.,Equity,2.72%
Bank Of Baroda,Equity,2.68%
Godrej Consumer Products Ltd.,Equity,2.67%
Interglobe Aviation Ltd.,Equity,2.64%
Pidilite Industries Ltd.,Equity,2.58%
Info Edge (India) Ltd.,Equity,2.48%
Ambuja Cements Ltd.,Equity,2.38%
Shree Cement Ltd.,Equity,2.38%
ICICI Lombard General Insurance Company Ltd.,Equity,2.26%
SRF Ltd.,Equity,2.24%
Siemens Ltd.,Equity,2.23%
Vedanta Ltd.,Equity,2.15%
Havells India Ltd.,Equity,2.14%
Colgate-Palmolive Ltd.,Equity,2.10%
Dabur India Ltd.,Equity,2.03%
United Spirits Ltd.,Equity,2.03%
Canara Bank,Equity,1.83%
Punjab National Bank,Equity,1.77%
Marico Ltd.,Equity,1.77%
PI Industries Ltd.,Equity,1.76%
Jindal Steel & Power Ltd.,Equity,1.71%
Zomato Ltd.,Equity,1.70%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,1.68%
Avenue Supermarts Ltd.,Equity,1.58%
ABB India Ltd.,Equity,1.54%
Varun Beverages Ltd.,Equity,1.54%
Adani Green Energy Ltd.,Equity,1.51%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,1.51%
SBI Cards & Payment Services Pvt. Ltd.,Equity,1.39%
Torrent Pharmaceuticals Ltd.,Equity,1.31%
ICICI Prudential Life Insurance Company Ltd.,Equity,1.30%
Bosch Ltd.,Equity,1.18%
Zydus Lifesciences Ltd.,Equity,1.09%
Berger Paints India Ltd.,Equity,1.05%
Muthoot Finance Ltd.,Equity,1.00%
Bajaj Holdings & Investment Ltd.,Equity,0.86%
Adani Transmission Ltd.,Equity,0.82%
Adani Total Gas Ltd. (Erstwhile Adani Gas Ltd.),Equity,0.70%
Life Insurance Corporation of India,Equity,0.55%
Procter & Gamble Hygiene & Healthcare Ltd.,Equity,0.42%
CBLO(CCIL),Others,0.18%
Adani Wilmar Ltd.,Equity,0.14%
Net Receivables/(Payable),Others,-0.22%
