Company Name,Asset Type,Percentage Allocation
Nestle India Ltd.,Equity,5.10%
Hindustan Unilever Ltd.,Equity,5.05%
Coal India Ltd.,Equity,5.04%
HDFC Bank Ltd.,Equity,4.98%
ITC Ltd.,Equity,4.96%
Asian Paints Ltd.,Equity,4.93%
HCL Technologies Ltd.,Equity,4.92%
Tata Consultancy Services Ltd.,Equity,4.90%
Infosys Ltd.,Equity,4.90%
Britannia Industries Ltd.,Equity,4.11%
Maruti Suzuki India Ltd.,Equity,3.73%
Colgate-Palmolive Ltd.,Equity,3.66%
Bajaj Auto Ltd.,Equity,3.38%
Tech Mahindra Ltd.,Equity,3.15%
Bharat Electronics Ltd.,Equity,3.09%
Ltimindtree Ltd.,Equity,2.97%
Hindustan Aeronautics Ltd.,Equity,2.78%
Eicher Motors Ltd.,Equity,2.74%
Hero Motocorp Ltd.,Equity,2.67%
Wipro Ltd.,Equity,2.64%
Marico Ltd.,Equity,2.44%
Divi Laboratories Ltd.,Equity,2.39%
Pidilite Industries Ltd.,Equity,2.36%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,2.28%
Godrej Consumer Products Ltd.,Equity,2.13%
Havells India Ltd.,Equity,2.10%
Dabur India Ltd.,Equity,2.10%
Bosch Ltd.,Equity,1.52%
Berger Paints India Ltd.,Equity,1.44%
Muthoot Finance Ltd.,Equity,1.24%
CBLO(CCIL),Others,1.01%
Accrued Interest,Others,0.00%
Net Receivables/(Payable),Others,-0.69%
