Company Name,Asset Type,Percentage Allocation
8.9508 Pipeline Infrastructure Pvt. Ltd. Mar 22 2024,Debt,9.73%
National Bank For Agriculture & Rural Development (Nabard),Others,7.58%
Axis Bank Ltd.,Others,5.72%
ICICI Bank Ltd.,Others,4.39%
5.72 LIC Housing Finance Ltd. Feb 22 2024,Debt,3.87%
5.53 National Bank For Agriculture & Rural Development (Nabard) Feb 22 2024,Debt,3.87%
Export Import Bank Of India,Others,3.82%
Small Industries Development Bank Of India (350D),Others,3.82%
HDFC Bank Ltd. (364D),Others,3.82%
5.24 Small Industries Development Bank Of India Mar 26 2024,Debt,3.63%
Axis Bank Ltd.,Others,3.44%
National Bank For Agriculture & Rural Development (Nabard),Others,3.05%
Small Industries Development Bank Of India,Others,2.69%
Export Import Bank Of India (364D),Others,2.68%
HDFC Bank Ltd.,Others,2.67%
ICICI Bank Ltd.,Others,2.67%
Small Industries Development Bank Of India,Others,2.67%
REC Ltd. (137D),Others,2.53%
8.85 Bajaj Finance Ltd. Jan  5 2024,Debt,1.94%
5.42 HDB Financial Services Ltd. Jan 17 2024,Debt,1.94%
7.28 HDFC Bank Ltd. Mar  1 2024,Debt,1.94%
5.84 Bajaj Housing Finance Ltd. Feb 21 2024,Debt,1.94%
5.75 Bajaj Finance Ltd. Feb 16 2024,Debt,1.93%
5.8 Kotak Mahindra Prime Ltd. Feb 20 2024,Debt,1.93%
5.79 REC Ltd. Mar 20 2024,Debt,1.93%
Bajaj Finance Ltd. (365D),Others,1.92%
Export Import Bank Of India (364D),Others,1.91%
Export Import Bank Of India,Others,1.61%
HDFC Bank Ltd. (364D),Others,1.54%
Net Receivables/(Payable),Others,1.29%
Axis Bank Ltd.,Others,1.15%
8.25 Indian Railway Finance Corporation Ltd. Feb 28 2024,Debt,1.09%
CBLO(CCIL),Others,1.08%
HDFC Bank Ltd. (364D),Others,1.07%
Small Industries Development Bank Of India,Others,0.76%
HDFC Bank Ltd. (363D),Others,0.39%
