Company Name,Asset Type,Percentage Allocation
Apple Inc,Equity,6.97%
Microsoft Corporation,Equity,6.92%
Amazon Com Stk,Equity,3.42%
Nvidia Corp,Equity,3.03%
Alphabet Inc,Equity,2.05%
Facebook,Equity,1.95%
Alphabet Inc Class C,Equity,1.74%
Tesla Motors Inc,Equity,1.70%
Berkshire Hathway Inc.B,Equity,1.61%
JP Morgan Chase & Co,Equity,1.22%
Broadcom Corp,Equity,1.21%
United Health Group Inc.,Equity,1.21%
ELI Lilly Ord Shs,Equity,1.15%
Visa Inc,Equity,1.03%
Exxon Mobil Corporation Ltd.,Equity,0.99%
Johnson & Johnson USA,Equity,0.93%
Mastercard. Inc.,Equity,0.87%
Home Depot Inc.,Equity,0.86%
Procter & Gamble Company (USA),Equity,0.86%
Costco Wholesale Corp,Equity,0.72%
Merck & Company STK,Equity,0.68%
AbbVie Inc.,Equity,0.68%
Adobe Sys Inc,Equity,0.67%
Cheveron Corp,Equity,0.65%
Salesforce.Com,Equity,0.63%
Advanced Micro Devices  (AMD) Inc.,Equity,0.59%
Pepsico Inc.,Equity,0.58%
Bank of America,Equity,0.57%
Coca Cola Company,Equity,0.57%
Wal-Mart Stores Inc.,Equity,0.56%
Accenture Plc,Equity,0.55%
Mc DonaldS Corporation,Equity,0.53%
Netflix Inc,Equity,0.53%
Intel Corp,Equity,0.52%
Thermo Fisher Scientific Inc.,Equity,0.51%
Cisco Systems Inc,Equity,0.51%
CBLO(CCIL),Others,0.50%
Linde PLC,Equity,0.49%
Abbott India Ltd.,Equity,0.47%
Wells Fargo ORD SHS,Equity,0.44%
Comcast Corp - Class - A,Equity,0.44%
Intuit Inc.,Equity,0.43%
Oracle Corp,Equity,0.41%
The Walt Disney Company,Equity,0.41%
Pfizer Inc.,Equity,0.40%
Qualcomm Inc Com,Equity,0.40%
Verizon Communications Inc.,Equity,0.39%
Texas Instrs INC Com,Equity,0.38%
Amgen Inc,Equity,0.38%
Danaher Corp,Equity,0.38%
Caterpillar,Equity,0.37%
Union Pacific Corp.,Equity,0.37%
International Business Machines Corp.,Equity,0.37%
Boeing Company,Equity,0.37%
Philip Morris Intl Inc.,Equity,0.36%
ServiceNow Inc.,Equity,0.36%
S&P Global Inc.,Equity,0.35%
General Electric Company,Equity,0.34%
Honeywell International Inc.,Equity,0.34%
ConocoPhillips,Equity,0.34%
Applied Material Inc,Equity,0.34%
Nike Inc.,Equity,0.33%
Net Receivables/(Payable),Others,0.33%
Lowe S Companies Inc,Equity,0.32%
Uber Technologies  Inc.,Equity,0.31%
Goldman Sachs Group Inc.,Equity,0.31%
NextEra Energy Inc.,Equity,0.31%
Booking Holdings Inc.,Equity,0.31%
Prologis Inc.,Equity,0.31%
Raytheon Technologies Corp,Equity,0.30%
AT&T Inc.,Equity,0.30%
Intuitive Surgical Inc,Equity,0.29%
Morgan Stanley,Equity,0.29%
