Company Name,Asset Type,Percentage Allocation
Sun Pharmaceuticals Ind Ltd.,Equity,24.08%
Dr Reddys Laboratories Ltd.,Equity,12.50%
Cipla Ltd.,Equity,11.58%
Divi Laboratories Ltd.,Equity,8.81%
Lupin Ltd.,Equity,5.65%
Aurobindo Pharma Ltd.,Equity,5.40%
Alkem Laboratories Ltd.,Equity,4.62%
Torrent Pharmaceuticals Ltd.,Equity,3.73%
Zydus Lifesciences Ltd.,Equity,3.09%
Laurus Labs Ltd.,Equity,2.99%
IPCA Laboratories Ltd.,Equity,2.65%
Gland Pharma Ltd.,Equity,2.36%
Glenmark Pharmaceuticals Ltd.,Equity,2.26%
Abbott India Ltd.,Equity,2.14%
Biocon Ltd.,Equity,1.96%
Glaxo Smithkline Pharmaceuticals Ltd.,Equity,1.37%
Natco Pharma Ltd.,Equity,1.30%
Sanofi India Ltd.,Equity,1.28%
Pfizer Ltd.,Equity,1.14%
Triparty Repo,Others,1.04%
Granules India Ltd.,Equity,0.97%
Current Assets,Others,-0.92%
