Company Name,Asset Type,Percentage Allocation
Triparty Repo,Others,4.35%
HDFC Bank Ltd.,Equity,3.73%
Infosys Ltd.,Equity,3.70%
Reliance Industries Ltd.,Equity,3.35%
ICICI Bank Ltd.,Equity,2.81%
Axis Bank Ltd.,Equity,2.76%
State Bank Of India,Equity,2.53%
ITC Ltd.,Equity,1.88%
Larsen & Toubro Ltd.,Equity,1.82%
Crompton Greaves Consumer Electrcials Ltd.,Equity,1.49%
REC Ltd.,Equity,1.48%
Container Corporation Of India Ltd.,Equity,1.47%
Mphasis Ltd.,Equity,1.47%
Cholamandalam Financial Holdings Ltd.,Equity,1.44%
Apar Industries Ltd.,Equity,1.41%
Tata Motors Ltd.,Equity,1.40%
L&T Technology Services Ltd.,Equity,1.37%
TVS Motor Company Ltd.,Equity,1.34%
Zomato Ltd.,Equity,1.33%
Info Edge (India) Ltd.,Equity,1.33%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,1.33%
Hindustan Petroleum Corporation Ltd.,Equity,1.32%
Oil India Ltd.,Equity,1.28%
Ambuja Cements Ltd.,Equity,1.27%
Power Finance Corporation Ltd.,Equity,1.26%
Power Grid Corporation Of India Ltd.,Equity,1.26%
Abbott India Ltd.,Equity,1.26%
Voltas Ltd.,Equity,1.22%
UNO Minda Ltd.,Equity,1.22%
Lupin Ltd.,Equity,1.21%
Tech Mahindra Ltd.,Equity,1.21%
Angel One Ltd. (Erstwhile Angel Broking Ltd.),Equity,1.10%
Steel Authority Of India Ltd.,Equity,1.08%
Jindal Steel & Power Ltd.,Equity,1.07%
Exide Industries Ltd.,Equity,1.04%
Sobha Ltd.,Equity,1.04%
Max Financial Services Ltd.,Equity,1.02%
Indian Oil Corporation Ltd.,Equity,1.01%
Aditya Birla Fashion & Retail Ltd.,Equity,0.99%
Jindal Stainless Ltd.,Equity,0.98%
NHPC Ltd.,Equity,0.96%
Hero Motocorp Ltd.,Equity,0.95%
Zee Entertainment Enterprises Ltd.,Equity,0.95%
Signatureglobal (India) Ltd.,Equity,0.94%
Cummins India Ltd.,Equity,0.94%
Trent Ltd.,Equity,0.92%
Aurobindo Pharma Ltd.,Equity,0.92%
HDFC Asset Management Company Ltd.,Equity,0.87%
3M India Ltd.,Equity,0.85%
Piramal Pharma Ltd.,Equity,0.80%
Grasim Industries Ltd.,Equity,0.80%
Macrotech Developers Ltd.,Equity,0.78%
Endurance Technologies Ltd.,Equity,0.77%
Bharti Airtel Ltd.,Equity,0.76%
MOIL Ltd.,Equity,0.76%
Varun Beverages Ltd.,Equity,0.75%
Coal India Ltd.,Equity,0.70%
Wheels India Ltd.,Equity,0.69%
Hitachi Energy India Ltd.,Equity,0.68%
Union Bank Of India,Equity,0.67%
IPCA Laboratories Ltd.,Equity,0.66%
Alkem Laboratories Ltd.,Equity,0.62%
Senco Gold Ltd.,Equity,0.62%
KEC International Ltd.,Equity,0.62%
Hindalco Industries Ltd.,Equity,0.62%
Aarti Industries Ltd.,Equity,0.61%
Computer Age Management Services Ltd.,Equity,0.59%
STAR HEALTH & ALLIED INSURANCE COMPANY Ltd.,Equity,0.58%
GMR Airports Infrastructure Ltd.,Equity,0.56%
Devyani International Ltd.,Equity,0.56%
Au Small Finance Bank Ltd.,Equity,0.54%
Sundaram Finance Ltd.,Equity,0.54%
Isgec Heavy Engineering Ltd.,Equity,0.53%
Quess Corp Ltd.,Equity,0.53%
Mahindra & Mahindra Financial Services Ltd.,Equity,0.52%
Motilal Oswal Financial Services Ltd.,Equity,0.51%
Interglobe Aviation Ltd.,Equity,0.51%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,0.49%
Persistent Systems Ltd.,Equity,0.49%
Inox Wind Ltd.,Equity,0.48%
Kolte Patil Developers Ltd.,Equity,0.46%
Home First Finance Company India Ltd.,Equity,0.46%
BSE Ltd.,Equity,0.45%
Vishnu Chemicals Ltd.,Equity,0.44%
UPL Ltd. (Erstwhile United Phosphorus Ltd.),Equity,0.44%
Metro Brands Ltd.,Equity,0.44%
Solar Industries India Ltd.,Equity,0.43%
Jindal Drilling & Industries Ltd.,Equity,0.43%
Nesco Ltd.,Equity,0.42%
APL Apollo Tubes Ltd.,Equity,0.40%
Biocon Ltd.,Equity,0.39%
Power Mech Projects Ltd.,Equity,0.36%
VRL Logistics Ltd.,Equity,0.35%
Gland Pharma Ltd.,Equity,0.33%
Bandhan Bank Ltd.,Equity,0.31%
Sagar Cements Ltd.,Equity,0.29%
GE T&D India Ltd.,Equity,0.25%
Cash Margin,Debt,0.06%
Cash Margin,Debt,0.03%
Cash,Others,0.00%
Net Receivables/(Payable),Others,0.00%
