Company Name,Asset Type,Percentage Allocation
Triparty Repo,Others,14.80%
7.25 Small Industries Development Bank Of India Jul 31 2025,Debt,6.10%
Axis Bank Ltd.,Others,6.06%
GOI,Debt,4.61%
7.77 REC Ltd. Sep 30 2026,Debt,4.30%
7.6 Grasim Industries Ltd. Jun  4 2024,Debt,3.07%
8.09 Kotak Mahindra Prime Ltd. Nov  9 2026,Debt,3.07%
5.72 LIC Housing Finance Ltd. Feb 22 2024,Debt,3.06%
7.8925 Bajaj Finance Ltd. Jun 10 2025,Debt,3.06%
7.42 Power Finance Corporation Ltd. Nov 19 2024,Debt,3.06%
7.96 HDB Financial Services Ltd. Nov 17 2025,Debt,3.06%
6.88 National Housing Bank Jan 21 2025,Debt,3.05%
7.42 Bajaj Housing Finance Ltd. Aug 12 2025,Debt,3.05%
7.38 LIC Housing Finance Ltd. Aug 18 2025,Debt,3.05%
5.27 National Bank For Agriculture & Rural Development (Nabard) Apr 29 2024,Debt,3.05%
Kotak Mahindra Bank Ltd.,Others,3.05%
HDFC Bank Ltd.,Others,3.04%
5.75 HDB Financial Services Ltd. May 28 2024,Debt,3.04%
5.74 Kotak Mahindra Prime Ltd. Oct 22 2024,Debt,3.02%
5.96 National Bank For Agriculture & Rural Development (Nabard) Feb  6 2025,Debt,3.01%
5.59 Small Industries Development Bank Of India Feb 21 2025,Debt,3.00%
6.3 HDB Financial Services Ltd. Mar 17 2025,Debt,3.00%
5.23 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2025,Debt,2.99%
5.94 REC Ltd. Jan 31 2026,Debt,2.97%
Net Receivables/(Payable),Others,2.39%
7.9237 Bajaj Housing Finance Ltd. Mar 16 2026,Debt,1.84%
7.33 GOI Sep 22 2033,Debt,1.25%
8.9 Bajaj Finance Ltd. Aug 20 2025,Debt,0.62%
SBI - CDMDF - A2 Units,Others,0.33%
