Company Name,Asset Type,Percentage Allocation
5.23 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2025,Debt,7.42%
Axis Bank Ltd.,Others,6.05%
7.28 HDFC Bank Ltd. Mar  1 2024,Debt,4.14%
5.8 Maharashtra SDL  Feb  2 2025,Debt,3.80%
Axis Bank Ltd.,Others,3.75%
HDFC Bank Ltd.,Others,3.73%
5.75 Bajaj Finance Ltd. Feb 16 2024,Debt,3.27%
8.23 REC Ltd. Jan 23 2025,Debt,3.00%
Small Industries Development Bank Of India,Others,2.69%
7.25 National Bank For Agriculture & Rural Development (Nabard) Aug  1 2025,Debt,2.68%
7.42 Power Finance Corporation Ltd. Nov 19 2024,Debt,2.40%
7.13 Power Finance Corporation Ltd. Aug  8 2025,Debt,2.39%
6.88 REC Ltd. Mar 20 2025,Debt,2.00%
7.8779 Kotak Mahindra Prime Ltd. May 20 2025,Debt,1.92%
7.33 Larsen & Toubro Ltd. Dec  9 2024,Debt,1.92%
7.25 Small Industries Development Bank Of India Jul 31 2025,Debt,1.91%
5.65 Bajaj Finance Ltd. May 10 2024,Debt,1.91%
6.5 Power Finance Corporation Ltd. Sep 17 2025,Debt,1.89%
Current Assets,Others,1.82%
HDFC Bank Ltd. (364D),Others,1.80%
Triparty Repo,Others,1.58%
7.38 Larsen & Toubro Ltd. Jun 10 2024,Debt,1.44%
5.2 Export Import Bank Of India Mar  4 2025,Debt,1.44%
7.15 Small Industries Development Bank Of India Jul 21 2025,Debt,1.43%
7.44 Small Industries Development Bank Of India Sep  4 2026,Debt,1.43%
5.74 REC Ltd. Jun 20 2024,Debt,1.43%
Axis Bank Ltd.,Others,1.40%
8.1 Power Finance Corporation Ltd. Jun  4 2024,Debt,1.35%
Small Industries Development Bank Of India,Others,1.21%
7.4 REC Ltd. Nov 26 2024,Debt,1.15%
6 Bajaj Finance Ltd. Sep 10 2024,Debt,1.04%
8.25 Gujarat SDL Dec 24 2024,Debt,0.97%
8.08 Uttar Pradesh SDL Feb 25 2025,Debt,0.97%
8.08 Madhya Pradesh SDL Feb 11 2025,Debt,0.97%
8.07 Gujarat SDL Feb 11 2025,Debt,0.97%
8.11 REC Ltd. Oct  7 2025,Debt,0.97%
8.1 REC Ltd. Jun 25 2024,Debt,0.96%
7.69 National Bank For Agriculture & Rural Development (Nabard) May 29 2024,Debt,0.96%
7.8925 Bajaj Finance Ltd. Jun 10 2025,Debt,0.96%
7.335 Larsen & Toubro Ltd. Sep  9 2024,Debt,0.96%
5.4 Small Industries Development Bank Of India Mar 17 2025,Debt,0.96%
7.17 Power Finance Corporation Ltd. May 22 2025,Debt,0.96%
5.75 Sundaram Finance Ltd. May  7 2024,Debt,0.96%
Axis Bank Ltd.,Others,0.90%
5.74 Kotak Mahindra Prime Ltd. Oct 22 2024,Debt,0.76%
7.88 Madhya Pradesh SDL Jan 24 2028,Debt,0.68%
8.05 Karnataka Sdl Feb 25 2025,Debt,0.68%
8.05 Haryana SDL  Feb 25 2025,Debt,0.68%
8.08 Haryana SDL  Jan 28 2025,Debt,0.68%
8.15 Haryana SDL  May 27 2025,Debt,0.49%
8.65 Power Finance Corporation Ltd. Dec 28 2024,Debt,0.49%
8.05 Gujarat SDL Jan 28 2025,Debt,0.49%
8.03 Power Finance Corporation Ltd. May  2 2026,Debt,0.48%
8.27 REC Ltd. Feb  6 2025,Debt,0.48%
7.25 Larsen & Toubro Ltd. May  6 2024,Debt,0.48%
7.79 HDFC Bank Ltd. Mar  4 2025,Debt,0.48%
7.58 National Bank For Agriculture & Rural Development (Nabard) Jul 31 2026,Debt,0.48%
7.16 Power Finance Corporation Ltd. Apr 24 2025,Debt,0.48%
7.15 Power Finance Corporation Ltd. Sep  8 2025,Debt,0.48%
HDFC Bank Ltd. (336D),Others,0.48%
HDFC Bank Ltd. (364D),Others,0.47%
Small Industries Development Bank Of India,Others,0.47%
Small Industries Development Bank Of India,Others,0.47%
Kotak Mahindra Prime Ltd. (362D),Others,0.45%
SBI - CDMDF - A2 Units,Others,0.29%
8.27 Haryana SDL  May 13 2025,Debt,0.29%
Cash Margin,Debt,0.20%
8.24 Maharashtra SDL  Dec 24 2024,Debt,0.19%
8.05 Maharashtra SDL  Jan 28 2025,Debt,0.19%
Kotak Mahindra Bank Ltd.,Others,0.18%
5.95 Bajaj Finance Ltd. Apr 12 2024,Debt,0.10%
7.41 Uttar Pradesh SDL Nov  9 2026,Debt,0.03%
Treasury Bill (182D),Others,0.02%
