Company Name,Asset Type,Percentage Allocation
Axis Bank Ltd.,Others,3.61%
5.75 HDB Financial Services Ltd. May 28 2024,Debt,3.12%
7.35 GOI Jun 22 2024,Debt,3.06%
Axis Bank Ltd.,Others,2.96%
HDFC Bank Ltd.,Others,2.95%
8.15 Sundaram Finance Ltd. Mar 21 2025,Debt,2.43%
5.23 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2025,Debt,2.34%
5.74 Kotak Mahindra Prime Ltd. Oct 22 2024,Debt,2.27%
ICICI Bank Ltd.,Others,2.18%
HDFC Bank Ltd.,Others,2.17%
7.38 LIC Housing Finance Ltd. Aug 18 2025,Debt,2.02%
7.06 GOI Apr 10 2028,Debt,2.01%
5.74 REC Ltd. Jun 20 2024,Debt,1.87%
8.2 Power Finance Corporation Ltd. Mar 10 2025,Debt,1.63%
7.35 National Bank For Agriculture & Rural Development (Nabard) Jul  8 2025,Debt,1.57%
7.61 LIC Housing Finance Ltd. Jul 30 2025,Debt,1.57%
6.75 Sikka Ports Terminals (Erst Reliance Ports & Terminals Ltd.) Apr 22 2026,Debt,1.56%
8.11 REC Ltd. Oct  7 2025,Debt,1.55%
7.75 Titan Company Ltd. Nov  3 2025,Debt,1.54%
7.77 REC Ltd. Sep 30 2026,Debt,1.54%
7.05 National Housing Bank Dec 18 2024,Debt,1.52%
Standard Chartered Capital Ltd. (Erstwhile Standard Chartered Investments & Loans (India) Ltd.) (203D),Others,1.51%
Bank Of Baroda,Others,1.48%
Small Industries Development Bank Of India,Others,1.47%
ICICI Bank Ltd.,Others,1.47%
Axis Bank Ltd.,Others,1.47%
Small Industries Development Bank Of India,Others,1.47%
ICICI Securities Ltd.,Others,1.46%
ICICI Bank Ltd.,Others,1.44%
Kotak Mahindra Bank Ltd.,Others,1.44%
Axis Bank Ltd.,Others,1.42%
7.7 HDB Financial Services Ltd. Aug 11 2025,Debt,1.24%
7.44 Small Industries Development Bank Of India Sep  4 2026,Debt,1.24%
6.3 HDB Financial Services Ltd. Mar 17 2025,Debt,1.09%
8.7 Power Finance Corporation Ltd. May 14 2025,Debt,0.97%
8 Mahindra & Mahindra Financial Services Ltd. Jun 26 2025,Debt,0.95%
7.75 Small Industries Development Bank Of India Oct 27 2025,Debt,0.93%
7.4 REC Ltd. Nov 26 2024,Debt,0.92%
Axis Finance Ltd.,Debt,0.90%
LIC Housing Finance Ltd.,Debt,0.84%
8.5 LIC Housing Finance Ltd. Feb 24 2025,Debt,0.82%
7.59 Small Industries Development Bank Of India Feb 10 2026,Debt,0.81%
GOI,Debt,0.81%
7.57 National Bank For Agriculture & Rural Development (Nabard) Mar 19 2026,Debt,0.80%
6.88 REC Ltd. Mar 20 2025,Debt,0.80%
7.8925 Bajaj Finance Ltd. Jun 10 2025,Debt,0.79%
7.58 National Bank For Agriculture & Rural Development (Nabard) Jul 31 2026,Debt,0.78%
5.59 Small Industries Development Bank Of India Feb 21 2025,Debt,0.78%
5.63 National Bank For Agriculture & Rural Development (Nabard) Feb 26 2025,Debt,0.78%
7.335 Larsen & Toubro Ltd. Sep  9 2024,Debt,0.78%
Triparty Repo,Others,0.78%
5.47 National Bank For Agriculture & Rural Development (Nabard) Apr 11 2025,Debt,0.77%
7.36 Power Grid Corporation Of India Ltd. Oct 17 2026,Debt,0.77%
7.47 Small Industries Development Bank Of India Nov 25 2025,Debt,0.77%
