Company Name,Asset Type,Percentage Allocation
Infosys Ltd.,Equity,4.71%
State Bank Of India,Equity,3.54%
Ram Krishna Forgings Ltd.,Equity,3.27%
ICICI Bank Ltd.,Equity,3.08%
Welspun Corporation Ltd.,Equity,3.05%
Reliance Industries Ltd.,Equity,2.94%
Sun Pharmaceuticals Ind Ltd.,Equity,2.89%
ITC Ltd.,Equity,2.82%
Minda Corporation Ltd.,Equity,2.72%
Axis Bank Ltd.,Equity,2.47%
CBLO(CCIL),Others,2.46%
Larsen & Toubro Ltd.,Equity,2.03%
Indusind Bank Ltd.,Equity,1.95%
Granules India Ltd.,Equity,1.89%
Strides Pharma Science Ltd.,Equity,1.81%
Carborundum Universal Ltd.,Equity,1.81%
Orient Cement Ltd.,Equity,1.74%
The Federal Bank Ltd.,Equity,1.73%
HCL Technologies Ltd.,Equity,1.69%
Pricol Ltd.,Equity,1.66%
Ambuja Cements Ltd.,Equity,1.63%
National Thermal Power Corporation Ltd.,Equity,1.53%
Wipro Ltd.,Equity,1.47%
GAIL (India) Ltd.,Equity,1.46%
Jindal Steel & Power Ltd.,Equity,1.44%
Bank Of India,Equity,1.43%
Tata Motors Ltd.,Equity,1.43%
Kalpataru Projects International Ltd.,Equity,1.42%
Mahindra & Mahindra Financial Services Ltd.,Equity,1.36%
LIC Housing Finance Ltd.,Equity,1.32%
Manappuram Finance Ltd.,Equity,1.29%
NLC India Ltd.,Equity,1.21%
Steel Authority Of India Ltd.,Equity,1.20%
Honeywell Automation India Ltd.,Equity,1.18%
Aditya Birla Fashion & Retail Ltd.,Equity,1.18%
Balrampur Chini Mills Ltd.,Equity,1.16%
Multi Commodity Exchange of India Ltd.,Equity,1.16%
Dalmia Bharat Ltd.,Equity,1.16%
NMDC Ltd.,Equity,1.15%
Max Financial Services Ltd.,Equity,1.11%
Poonawalla Fincorp Ltd. (Erstwhile Magma Fincorp Ltd.),Equity,1.08%
Birlasoft Ltd.,Equity,1.04%
Sobha Ltd.,Equity,1.02%
Tata Communications Ltd.,Equity,0.99%
Ltimindtree Ltd.,Equity,0.99%
Chalet Hotels Ltd.,Equity,0.97%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Equity,0.96%
Praj Industries Ltd.,Equity,0.94%
Tech Mahindra Ltd.,Equity,0.93%
Hindustan Petroleum Corporation Ltd.,Equity,0.93%
Hero Motocorp Ltd.,Equity,0.92%
Welspun India Ltd.,Equity,0.91%
Tamil Nadu Newsprint & Papers Ltd.,Equity,0.88%
SBI Life Insurance Company Ltd.,Equity,0.86%
Cyient Ltd.,Equity,0.86%
DLF Ltd.,Equity,0.77%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,0.75%
Punjab National Bank,Equity,0.75%
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,Equity,0.70%
MTAR Technologies Ltd.,Equity,0.68%
Oberoi Realty Ltd.,Equity,0.68%
Anupam Rasayan India Ltd.,Equity,0.62%
Union Bank Of India,Equity,0.61%
JSW Infrastructure Ltd. (Erstwhile Sarvoday Advisory Services Pvt. Ltd.),Equity,0.61%
Craftsman Automation Ltd.,Equity,0.53%
Indraprastha Gas Ltd.,Equity,0.48%
I G Petrochemicals Ltd.,Equity,0.45%
Sis Ltd. (Erstwhile Security & Intelligence Service (India) Ltd.),Equity,0.36%
Nath Bio-Genes (India) Ltd.,Equity,0.32%
Gulshan Polyols Ltd.,Equity,0.29%
Doms Industries Ltd.,Equity,0.25%
JSW Energy Ltd.,Equity,0.15%
Power Finance Corporation Ltd.,Equity,0.15%
Hindustan Aeronautics Ltd.,Equity,0.09%
Gokaldas Exports Ltd.,Equity,0.05%
Inox India Ltd.,Equity,0.02%
Net Receivables/(Payable),Others,-0.14%
