Company Name,Asset Type,Percentage Allocation
Reliance Industries Ltd. (91D),Others,8.56%
Treasury Bill (91D),Others,8.52%
4.5 Oil & Natural Gas Corporation Ltd. Feb  9 2024,Debt,5.18%
Small Industries Development Bank Of India (90D),Others,4.31%
Canara Bank,Others,4.30%
Motilal Oswal Financial Services Ltd. (91D),Others,4.30%
National Bank For Agriculture & Rural Development (Nabard),Others,4.30%
360 ONE WAM LTD.(Erstwhile IIFL WEALTH MANAGEMENT LIMITED) (88D),Others,4.30%
Bank Of Baroda,Others,4.29%
Treasury Bill (91D),Others,4.29%
National Bank For Agriculture & Rural Development (Nabard) (90D),Others,4.29%
Canara Bank,Others,4.28%
Axis Bank Ltd.,Others,4.28%
Punjab National Bank,Others,4.28%
State Bank Of India,Others,4.27%
Treasury Bill (364D),Others,4.27%
IIFL Finance Ltd. (Erstwhile India Infoline Finance Limited) (90D),Others,4.26%
HDFC Bank Ltd. (364D),Others,4.26%
Julius Baer Capital (India) Pvt. Ltd. (91D),Others,4.26%
Reverse Repo,Others,4.06%
NUVAMA WEALTH MANAGEMENT LTD. (Erstwhile EDELWEISS SECURITIES LTD.) (180D),Others,2.57%
Triparty Repo,Others,1.62%
Treasury Bill (182D),Others,0.35%
Net Receivables/(Payable),Others,0.29%
Treasury Bill (364D),Others,0.17%
SBI - CDMDF - A2 Units,Others,0.16%
