Company Name,Asset Type,Percentage Allocation
Punjab National Bank,Others,5.44%
Canara Bank,Others,5.17%
Treasury Bill (91D),Others,4.56%
Treasury Bill (91D),Others,4.33%
Bank Of Baroda,Others,4.08%
National Bank For Agriculture & Rural Development (Nabard) (90D),Others,3.39%
Bajaj Finance Ltd. (91D),Others,3.20%
Bajaj Finance Ltd. (91D),Others,2.71%
Treasury Bill (91D),Others,2.68%
Bank Of Baroda,Others,2.39%
Reliance Retail Ventures Ltd. (91D),Others,2.26%
HDFC Bank Ltd.,Others,2.26%
Kotak Securities Ltd. (91D),Others,2.26%
Bank Of Baroda,Others,2.26%
Punjab National Bank,Others,2.06%
Reliance Retail Ventures Ltd. (91D),Others,2.04%
HDFC Bank Ltd.,Others,1.99%
CBLO(CCIL),Others,1.83%
CBLO(CCIL),Others,1.83%
Aditya Birla Finance Ltd. (91D),Others,1.82%
Aditya Birla Finance Ltd. (164D),Others,1.81%
HDFC Bank Ltd.,Others,1.81%
HDFC Securities Ltd. (91D),Others,1.60%
Union Bank Of India,Others,1.60%
Treasury Bill (91D),Others,1.59%
Canara Bank,Others,1.48%
National Bank For Agriculture & Rural Development (Nabard) (91D),Others,1.48%
Treasury Bill (182D),Others,1.25%
Treasury Bill (364D),Others,1.16%
Bank Of Baroda,Others,1.14%
Sundaram Finance Ltd. (91D),Others,1.14%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Others,1.14%
Larsen & Toubro Ltd. (44D),Others,1.14%
HDFC Securities Ltd. (91D),Others,1.13%
HDFC Securities Ltd. (91D),Others,1.13%
Indian Bank,Others,1.13%
Canara Bank,Others,1.13%
Treasury Bill (91D),Others,1.13%
Ultratech Cement Ltd. (91D),Others,1.13%
Tata Steel Ltd. (91D),Others,1.08%
Indian Bank,Others,1.02%
Union Bank Of India,Others,0.93%
Canara Bank,Others,0.91%
HDFC Bank Ltd.,Others,0.91%
Sikka Ports Terminals (Erst Reliance Ports & Terminals Ltd.) (87D),Others,0.91%
Canara Bank,Others,0.91%
JM Financial Products Ltd. (69D),Others,0.91%
ICICI Securities Ltd. (91D),Others,0.90%
Piramal Capital & Housing Finance Ltd. (Erstwhile Dewan Housing Finance Corporation Ltd.) (91D),Others,0.68%
Motilal Oswal Finvest Ltd. (91D),Others,0.68%
Birla Group Holdings Pvt. Ltd. (Erstwhile TGS Investment & Trade Pvt. Ltd.-Trapti-Turquoise) (91D),Others,0.68%
Union Bank Of India,Others,0.68%
National Bank For Agriculture & Rural Development (Nabard) (91D),Others,0.68%
Tata Motors Finance Solutions Ltd. (90D),Others,0.68%
HDFC Bank Ltd.,Others,0.68%
Julius Baer Capital (India) Pvt. Ltd. (180D),Others,0.68%
5.53 National Bank For Agriculture & Rural Development (Nabard) Feb 22 2024,Debt,0.57%
Treasury Bill (364D),Others,0.57%
Tata Realty & Infrastructure Ltd. (91D),Others,0.52%
Treasury Bill (91D),Others,0.52%
Infina Finance Pvt. Ltd. (91D),Others,0.46%
NU Vista Ltd. (88D),Others,0.46%
Piramal Capital & Housing Finance Ltd. (Erstwhile Dewan Housing Finance Corporation Ltd.) (90D),Others,0.45%
360 ONE WAM LTD.(Erstwhile IIFL WEALTH MANAGEMENT LIMITED) (88D),Others,0.45%
Union Bank Of India,Others,0.45%
Sikka Ports Terminals (Erst Reliance Ports & Terminals Ltd.) (88D),Others,0.45%
Indian Bank,Others,0.45%
Barclays Investments & Loans (India) Pvt. Ltd. (247D),Others,0.45%
Small Industries Development Bank Of India (350D),Others,0.45%
JM Financial Products Ltd. (91D),Others,0.45%
ICICI Securities Ltd. (365D),Others,0.41%
360 ONE WAM LTD.(Erstwhile IIFL WEALTH MANAGEMENT LIMITED) (91D),Others,0.41%
Godrej Industries Ltd. (91D),Others,0.34%
SBI - CDMDF - A2 Units,Others,0.34%
Mahindra & Mahindra Financial Services Ltd. (362D),Others,0.34%
Motilal Oswal Financial Services Ltd. (91D),Others,0.34%
CBLO(CCIL),Others,0.28%
Small Industries Development Bank Of India (90D),Others,0.23%
Indian Bank,Others,0.23%
Union Bank Of India,Others,0.23%
National Bank For Agriculture & Rural Development (Nabard) (90D),Others,0.23%
Small Industries Development Bank Of India (211D),Others,0.23%
Treasury Bill (364D),Others,0.23%
Treasury Bill (182D),Others,0.23%
Mahindra & Mahindra Financial Services Ltd. (151D),Others,0.23%
Kotak Mahindra Bank Ltd.,Others,0.23%
Toyota Financial Services India Ltd. (210D),Others,0.23%
Tata Capital Housing Finance Ltd.,Debt,0.19%
Piramal Enterprises Ltd. (272D),Others,0.11%
Panatone Finvest Ltd. (364D),Others,0.11%
Canara Bank,Others,0.11%
Piramal Enterprises Ltd. (90D),Others,0.11%
Treasury Bill (364D),Others,0.09%
Kotak Mahindra Bank Ltd.,Others,0.07%
Treasury Bill (182D),Others,0.02%
Net Receivables/(Payable),Others,-9.84%
