Company Name,Asset Type,Percentage Allocation
Treasury Bill (364D),Others,3.63%
Deutsche Bank A. G.,Others,3.62%
Treasury Bill (91D),Others,3.62%
Indian Bank,Others,3.50%
Bank Of Baroda,Others,3.01%
Punjab National Bank,Others,2.42%
National Bank For Agriculture & Rural Development (Nabard) (90D),Others,2.41%
National Bank For Agriculture & Rural Development (Nabard) (91D),Others,2.41%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Others,1.82%
Larsen & Toubro Ltd. (44D),Others,1.82%
Small Industries Development Bank Of India (86D),Others,1.80%
Treasury Bill (364D),Others,1.69%
LIC Housing Finance Ltd. (74D),Others,1.69%
Union Bank Of India,Others,1.45%
Treasury Bill (91D),Others,1.24%
Small Industries Development Bank Of India (90D),Others,1.22%
Treasury Bill (91D),Others,1.21%
Sikka Ports Terminals (Erst Reliance Ports & Terminals Ltd.) (88D),Others,1.21%
National Bank For Agriculture & Rural Development (Nabard) (90D),Others,1.21%
The Federal Bank Ltd.,Others,1.21%
Canara Bank,Others,1.21%
Bank Of Maharashtra,Others,1.21%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Others,1.21%
Motilal Oswal Finvest Ltd. (274D),Others,1.20%
Canara Bank,Others,1.20%
HDFC Securities Ltd. (91D),Others,1.20%
HDFC Bank Ltd.,Others,1.18%
Birla Group Holdings Pvt. Ltd. (Erstwhile TGS Investment & Trade Pvt. Ltd.-Trapti-Turquoise) (91D),Others,1.14%
HDFC Credila Financial Services Pvt. Ltd. (91D),Others,1.08%
Treasury Bill (91D),Others,1.02%
Treasury Bill (91D),Others,0.98%
Bank Of Baroda,Others,0.98%
Bajaj Finance Ltd. (91D),Others,0.98%
Treasury Bill (91D),Others,0.97%
Reliance Retail Ventures Ltd. (91D),Others,0.97%
Union Bank Of India,Others,0.97%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited) (87D),Others,0.95%
8.35 GOI Mar 27 2024,Debt,0.89%
HDFC Bank Ltd.,Others,0.85%
Tata Power Renewable Energy Ltd. (90D),Others,0.85%
IIFL Finance Ltd. (Erstwhile India Infoline Finance Limited) (91D),Others,0.84%
Union Bank Of India,Others,0.84%
Kotak Securities Ltd. (91D),Others,0.84%
Reverse Repo,Others,0.82%
Reverse Repo,Others,0.74%
National Bank For Agriculture & Rural Development (Nabard) (91D),Others,0.73%
Tata Capital Financial Services Ltd. (91D),Others,0.73%
Reverse Repo,Others,0.73%
Sikka Ports Terminals (Erst Reliance Ports & Terminals Ltd.) (87D),Others,0.73%
DBS Bank India Ltd.,Others,0.73%
Reliance Industries Ltd. (91D),Others,0.72%
Reverse Repo,Others,0.64%
Reverse Repo,Others,0.61%
Reverse Repo,Others,0.61%
5.44 National Bank For Agriculture & Rural Development (Nabard) Feb  5 2024,Debt,0.61%
Aditya Birla Housing Finance Ltd. (91D),Others,0.61%
Bank Of Baroda,Others,0.61%
Canara Bank,Others,0.61%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Others,0.60%
Punjab National Bank,Others,0.60%
Bank Of Maharashtra,Others,0.60%
Bharti Enterprises Ltd. (89D),Others,0.60%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Others,0.60%
Julius Baer Capital (India) Pvt. Ltd. (91D),Others,0.60%
Reverse Repo,Others,0.57%
5.84 Bajaj Housing Finance Ltd. Feb 21 2024,Debt,0.55%
