Company Name,Asset Type,Percentage Allocation
Reverse Repo,Others,8.68%
Treasury Bill (91D),Others,7.25%
Bank Of Baroda,Others,3.57%
Bank Of Baroda,Others,3.32%
Punjab & Sind Bank,Others,2.93%
Bank Of Baroda,Others,2.89%
Bank Of Maharashtra,Others,2.17%
Punjab National Bank,Others,1.98%
HDFC Bank Ltd.,Others,1.85%
Treasury Bill (182D),Others,1.78%
L&T Metro Rail (Hyderabad) Ltd. (77D),Others,1.60%
Treasury Bill (91D),Others,1.47%
HDFC Bank Ltd.,Others,1.47%
PNB Housing Finance Ltd. (91D),Others,1.45%
Union Bank Of India,Others,1.45%
Tata Steel Ltd. (84D),Others,1.45%
TVS Credit Services Ltd. (91D),Others,1.45%
National Bank For Agriculture & Rural Development (Nabard) (90D),Others,1.45%
The Jammu & Kashmir Bank Ltd.,Others,1.45%
National Bank For Agriculture & Rural Development (Nabard) (91D),Others,1.45%
LIC Housing Finance Ltd. (74D),Others,1.43%
Bank Of Baroda,Others,1.38%
Punjab National Bank,Others,1.30%
6 Bharti Hexacom Ltd. Jan 19 2024,Debt,1.17%
5.44 National Bank For Agriculture & Rural Development (Nabard) Feb  5 2024,Debt,1.17%
Cholamandalam Investment & Finance Company Ltd. (79D),Others,1.17%
L&T Metro Rail (Hyderabad) Ltd. (74D),Others,1.16%
Bharti Telecom Ltd. (91D),Others,1.16%
L&T Metro Rail (Hyderabad) Ltd. (80D),Others,1.16%
HDFC Bank Ltd.,Others,1.10%
Canara Bank,Others,1.02%
Canfin Homes Ltd. (62D),Others,1.02%
HDFC Bank Ltd.,Others,1.01%
Canara Bank,Others,0.96%
Panatone Finvest Ltd. (364D),Others,0.95%
Canara Bank,Others,0.94%
SBIcap Securities Ltd. (91D),Others,0.88%
HDFC Credila Financial Services Pvt. Ltd. (91D),Others,0.87%
Union Bank Of India,Others,0.81%
Bharti Telecom Ltd. (91D),Others,0.80%
Birla Group Holdings Pvt. Ltd. (Erstwhile TGS Investment & Trade Pvt. Ltd.-Trapti-Turquoise) (91D),Others,0.80%
Larsen & Toubro Ltd. (91D),Others,0.80%
DBS Bank India Ltd.,Others,0.73%
Canara Bank,Others,0.73%
