Company Name,Asset Type,Percentage Allocation
Bank Of Baroda,Others,6.74%
Standard Chartered Bank,Others,5.88%
Treasury Bill (91D),Others,4.34%
HDFC Bank Ltd.,Others,4.13%
Union Bank Of India,Others,3.95%
National Bank For Agriculture & Rural Development (Nabard) (91D),Others,3.19%
Union Bank Of India,Others,2.97%
HDFC Bank Ltd.,Others,2.87%
Treasury Bill (91D),Others,2.00%
Larsen & Toubro Ltd. (44D),Others,1.99%
Punjab National Bank,Others,1.98%
Union Bank Of India,Others,1.98%
Reliance Retail Ventures Ltd. (91D),Others,1.98%
Punjab National Bank,Others,1.98%
Punjab National Bank,Others,1.98%
HDFC Bank Ltd.,Others,1.98%
Bajaj Finance Ltd. (91D),Others,1.97%
Canara Bank,Others,1.97%
National Bank For Agriculture & Rural Development (Nabard) (91D),Others,1.97%
Canara Bank,Others,1.97%
Bank Of Baroda,Others,1.97%
Indian Bank,Others,1.97%
Canara Bank,Others,1.97%
Treasury Bill (91D),Others,1.89%
PNB Housing Finance Ltd. (180D),Others,1.88%
Reliance Retail Ventures Ltd. (91D),Others,1.84%
ICICI Securities Ltd. (364D),Others,1.58%
Treasury Bill (364D),Others,1.48%
Treasury Bill (364D),Others,1.41%
Indian Bank,Others,1.39%
Bank Of Baroda,Others,1.20%
ICICI Securities Ltd. (91D),Others,1.19%
Birla Group Holdings Pvt. Ltd. (Erstwhile TGS Investment & Trade Pvt. Ltd.-Trapti-Turquoise) (364D),Others,1.19%
DBS Bank India Ltd.,Others,1.19%
Bajaj Housing Finance Ltd. (91D),Others,1.18%
HDFC Securities Ltd. (91D),Others,1.18%
National Bank For Agriculture & Rural Development (Nabard) (91D),Others,1.00%
Panatone Finvest Ltd. (364D),Others,1.00%
RBL Bank Ltd.,Others,0.99%
TVS Credit Services Ltd. (91D),Others,0.99%
Bank Of Maharashtra,Others,0.99%
Bajaj Finance Ltd. (91D),Others,0.99%
Bajaj Finance Ltd. (91D),Others,0.98%
The Jammu & Kashmir Bank Ltd.,Others,0.95%
Punjab National Bank,Others,0.80%
Canara Bank,Others,0.80%
Bajaj Finance Ltd. (91D),Others,0.80%
Bajaj Finance Ltd. (91D),Others,0.80%
Grasim Industries Ltd. (70D),Others,0.80%
ICICI Securities Ltd. (90D),Others,0.80%
HDFC Securities Ltd. (91D),Others,0.80%
Tata Motors Finance Solutions Ltd. (90D),Others,0.79%
Birla Group Holdings Pvt. Ltd. (Erstwhile TGS Investment & Trade Pvt. Ltd.-Trapti-Turquoise) (91D),Others,0.79%
Axis Bank Ltd.,Others,0.79%
Piramal Capital & Housing Finance Ltd. (Erstwhile Dewan Housing Finance Corporation Ltd.) (90D),Others,0.79%
Bank Of Baroda,Others,0.70%
Axis Bank Ltd.,Others,0.69%
Treasury Bill (364D),Others,0.67%
Punjab National Bank,Others,0.60%
Motilal Oswal Finvest Ltd. (91D),Others,0.60%
Bajaj Financial Securities Ltd. (91D),Others,0.59%
HDFC Securities Ltd. (91D),Others,0.59%
Treasury Bill (182D),Others,0.50%
Motilal Oswal Financial Services Ltd. (91D),Others,0.40%
360 One Prime Ltd. (Erstwhile IIFL Wealth Prime Ltd.) (91D),Others,0.40%
Hero Fincorp Ltd. (80D),Others,0.40%
Axis Securities Ltd. (91D),Others,0.40%
BoB Financial Solutions Ltd. (91D),Others,0.40%
GODREJ FINANCE LTD. (91D),Others,0.40%
Toyota Financial Services India Ltd. (210D),Others,0.39%
Motilal Oswal Finvest Ltd. (91D),Others,0.39%
HDFC Bank Ltd.,Others,0.39%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited) (91D),Others,0.39%
HDFC Bank Ltd. (364D),Others,0.39%
SBIcap Securities Ltd. (91D),Others,0.39%
National Bank For Agriculture & Rural Development (Nabard),Others,0.30%
RBL Bank Ltd.,Others,0.30%
SBI - CDMDF - A2 Units,Others,0.29%
8.79 LIC Housing Finance Ltd. Mar  5 2024,Debt,0.20%
Cholamandalam Investment & Finance Company Ltd. (238D),Others,0.20%
Union Bank Of India,Others,0.20%
HDFC Bank Ltd. (363D),Others,0.20%
Jm Financial Services Ltd. (91D),Others,0.20%
Treasury Bill (91D),Others,0.20%
Aditya Birla Money Ltd. (Formerly Apollo Sindhoori Capital Investments Ltd.) (90D),Others,0.20%
ICICI Securities Ltd. (91D),Others,0.20%
Aditya Birla Finance Ltd. (365D),Others,0.10%
TMF Holdings Ltd. (365D),Others,0.10%
Treasury Bill (364D),Others,0.02%
Treasury Bill (182D),Others,0.02%
Current Assets,Others,-11.36%
