Company Name,Asset Type,Percentage Allocation
Indian Bank,Others,6.66%
Small Industries Development Bank Of India,Others,6.62%
Repo,Others,4.78%
Reliance Retail Ventures Ltd.,Others,4.44%
Reliance Industries Ltd.,Others,4.43%
REC Ltd.,Others,4.42%
Treasury Bill (364D),Others,4.42%
HDFC Bank Ltd.,Others,4.42%
HDFC Securities Ltd.,Others,4.41%
Kotak Mahindra Bank Ltd.,Others,4.41%
National Bank For Agriculture & Rural Development (Nabard),Others,4.40%
Treasury Bill (91D),Others,3.56%
Axis Securities Ltd.,Others,2.23%
ICICI Securities Ltd.,Others,2.22%
HDFC Bank Ltd.,Others,2.22%
Treasury Bill (364D),Others,2.22%
Motilal Oswal Financial Services Ltd.,Others,2.22%
HDFC Bank Ltd.,Others,2.22%
ICICI Securities Ltd.,Others,2.22%
Axis Securities Ltd.,Others,2.22%
Axis Bank Ltd.,Others,2.22%
Axis Bank Ltd.,Others,2.22%
Punjab National Bank,Others,2.21%
Godrej Industries Ltd.,Others,2.21%
Kotak Mahindra Bank Ltd.,Others,2.21%
National Bank For Agriculture & Rural Development (Nabard),Others,2.21%
Canara Bank,Others,2.21%
HDFC Securities Ltd.,Others,2.21%
ICICI Securities Ltd.,Others,2.21%
Canara Bank,Others,2.20%
IIFL Finance Ltd. (Erstwhile India Infoline Finance Limited) (90D),Others,2.20%
Treasury Bill (91D),Others,2.20%
HDFC Bank Ltd.,Others,0.45%
Repo,Others,0.35%
SBI - CDMDF - A2 Units,Others,0.08%
Triparty Repo,Others,0.02%
Net Receivables/(Payable),Others,-2.15%
