Company Name,Asset Type,Percentage Allocation
Triparty Repo,Others,5.32%
Alkem Laboratories Ltd.,Equity,4.85%
The Phoenix Mills Ltd.,Equity,4.44%
Bharat Forge Ltd.,Equity,4.28%
IPCA Laboratories Ltd.,Equity,3.82%
Coromandel International Ltd. (Coromandel Fertilisers Ltd.),Equity,3.78%
Cyient Ltd.,Equity,3.39%
Emami Ltd.,Equity,3.25%
J. K. Cement Ltd.,Equity,3.04%
Atul Ltd.,Equity,2.97%
The Supreme Industries Ltd.,Equity,2.74%
Coforge Ltd.,Equity,2.61%
Balkrishna Industries Ltd.,Equity,2.38%
UNO Minda Ltd.,Equity,2.37%
The Federal Bank Ltd.,Equity,2.18%
Alembic Pharmaceuticals Ltd.,Equity,2.16%
Techno Electric & Engineering Company Ltd.,Equity,2.11%
Hatsun Agro Product Ltd.,Equity,1.91%
Hero Motocorp Ltd.,Equity,1.84%
Power Finance Corporation Ltd.,Equity,1.69%
Kajaria Ceramics Ltd.,Equity,1.58%
Thermax Ltd.,Equity,1.53%
Cholamandalam Investment & Finance Company Ltd.,Equity,1.47%
Dixon Technologies (India) Ltd.,Equity,1.46%
IIFL Finance Ltd. (Erstwhile India Infoline Finance Limited),Equity,1.45%
Au Small Finance Bank Ltd.,Equity,1.44%
Hindustan Aeronautics Ltd.,Equity,1.44%
ICICI Bank Ltd.,Equity,1.43%
Canfin Homes Ltd.,Equity,1.41%
Schaeffler India Ltd.,Equity,1.41%
Bharat Electronics Ltd.,Equity,1.40%
Page Industries Ltd.,Equity,1.38%
Jubilant Ingrevia Ltd.,Equity,1.35%
Jubilant Foodworks Ltd.,Equity,1.34%
Sheela Foam Ltd.,Equity,1.33%
CG Power & Industrial Solutions Ltd.,Equity,1.33%
Polycab India Ltd.,Equity,1.32%
Persistent Systems Ltd.,Equity,1.29%
Crompton Greaves Consumer Electrcials Ltd.,Equity,1.20%
Dhanuka Agritech Ltd.,Equity,1.18%
L&T Finance Holding Ltd.,Equity,1.16%
Max Financial Services Ltd.,Equity,1.15%
Bata India Ltd.,Equity,1.14%
Gujarat Gas Ltd.,Equity,1.08%
eClerx Services Ltd.,Equity,1.02%
Timken India Ltd.,Equity,0.99%
Container Corporation Of India Ltd.,Equity,0.91%
Tata Chemicals Ltd.,Equity,0.91%
Westlife Foodworld Ltd.,Equity,0.90%
Apar Industries Ltd.,Equity,0.72%
Just Dial Ltd.,Equity,0.72%
Ratnamani Metals & Tubes Ltd.,Equity,0.57%
Net Receivables/(Payable),Others,-0.15%
