Company Name,Asset Type,Percentage Allocation
7.18 GOI Aug 14 2033,Debt,56.30%
7.33 GOI Sep 22 2033,Debt,9.83%
Triparty Repo,Others,8.43%
7.06 GOI Apr 10 2028,Debt,5.61%
7.18 GOI Jul 24 2037,Debt,2.99%
7.26 GOI Feb  6 2033,Debt,2.43%
Current Assets,Others,2.38%
7.75 HDFC Bank Ltd. Jun 13 2033,Debt,1.93%
7.75 LIC Housing Finance Ltd. Nov 23 2027,Debt,1.86%
Derivative,Others,1.70%
7.9 LIC Housing Finance Ltd. Jun 23 2027,Debt,1.36%
6.58 L&T Metro Rail (Hyderabad) Ltd. Apr 30 2026,Debt,1.06%
7.8 HDFC Bank Ltd. May  3 2033,Debt,0.85%
4.45 GOI Oct 30 2034,Debt,0.85%
9.3 Tata Sons Pvt. Ltd. Jun 19 2024,Debt,0.34%
7.55 Small Industries Development Bank Of India Sep 22 2026,Debt,0.34%
6.85 DME Development Ltd. Mar 16 2036,Debt,0.30%
6.85 DME Development Ltd. Mar 16 2037,Debt,0.30%
6.85 DME Development Ltd. Mar 16 2035,Debt,0.30%
6.85 DME Development Ltd. Mar 16 2033,Debt,0.29%
6.85 DME Development Ltd. Mar 16 2034,Debt,0.29%
6.85 DME Development Ltd. Mar 16 2032,Debt,0.29%
6.85 DME Development Ltd. Mar 16 2031,Debt,0.29%
6.85 DME Development Ltd. Mar 16 2030,Debt,0.29%
6.85 DME Development Ltd. Mar 16 2029,Debt,0.29%
6.85 DME Development Ltd. Mar 16 2028,Debt,0.29%
SBI - CDMDF - A2 Units,Others,0.21%
8.85 Power Finance Corporation Ltd. May 25 2029,Debt,0.17%
7.38 GOI Jun 20 2027,Debt,0.07%
4.04 GOI Oct  4 2028,Debt,0.05%
8.5 National Bank For Agriculture & Rural Development (Nabard) Feb 27 2029,Debt,0.04%
BNP Paribas,Debt,-1.70%
