Company Name,Asset Type,Percentage Allocation
7.18 GOI Jul 24 2037,Debt,18.12%
7.41 GOI Dec 19 2036,Debt,14.24%
7.54 GOI May 23 2036,Debt,13.62%
7.18 GOI Aug 14 2033,Debt,9.15%
7.26 GOI Feb  6 2033,Debt,6.36%
7.26 GOI Aug 22 2032,Debt,6.35%
8.3 National Thermal Power Corporation Ltd. Jan 15 2029,Debt,3.62%
4.45 GOI Oct 30 2034,Debt,3.50%
7.6 India Grid Trust May  6 2026,Debt,3.20%
9.1 Power Finance Corporation Ltd. Mar 23 2029,Debt,2.97%
Current Assets,Others,2.78%
Reverse Repo,Others,2.57%
7.7 State Bank Of India Jan 19 2038,Debt,2.14%
7.85 Power Finance Corporation Ltd. Apr  3 2028,Debt,2.13%
Triparty Repo,Others,2.11%
7.7 LIC Housing Finance Ltd. Mar 19 2031,Debt,2.08%
Embassy Office Parks Reit,Others,1.38%
7.25 GOI Jun 12 2063,Debt,1.38%
6.57 GOI Dec  5 2033,Debt,0.67%
6.95 GOI Dec 16 2061,Debt,0.66%
8.2 GOI Sep 24 2025,Debt,0.45%
SBI - CDMDF - A2 Units,Others,0.19%
6.72 Gujarat SDL Jun  9 2030,Debt,0.17%
7.95 GOI Aug 28 2032,Debt,0.11%
6.19 GOI Sep 16 2034,Debt,0.03%
9.15 GOI Nov 14 2024,Debt,0.00%
