Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,9.76%
ICICI Bank Ltd.,Equity,6.88%
Reliance Industries Ltd.,Equity,5.66%
Infosys Ltd.,Equity,4.79%
Larsen & Toubro Ltd.,Equity,4.61%
Ultratech Cement Ltd.,Equity,3.68%
Fortis Healthcare Ltd.,Equity,3.07%
Axis Bank Ltd.,Equity,3.05%
Tata Motors Ltd.,Equity,2.91%
State Bank Of India,Equity,2.65%
Brigade Enterprises Ltd.,Equity,2.62%
Craftsman Automation Ltd.,Equity,2.59%
Sun Pharmaceuticals Ind Ltd.,Equity,2.47%
Indusind Bank Ltd.,Equity,2.29%
Utkarsh Small Finance Bank Ltd.,Equity,1.85%
ACC Ltd.,Equity,1.77%
CBLO(CCIL),Others,1.77%
Shoppers Stop Ltd.,Equity,1.73%
Bank Of Baroda,Equity,1.64%
ITC Ltd.,Equity,1.61%
Hindustan Unilever Ltd.,Equity,1.60%
Ashok Leyland Ltd.,Equity,1.59%
Procter & Gamble Hygiene & Healthcare Ltd.,Equity,1.58%
Bajaj Auto Ltd.,Equity,1.57%
Union Bank Of India,Equity,1.54%
United Breweries Ltd.,Equity,1.54%
S.J.S. Enterprises Ltd.,Equity,1.51%
Coforge Ltd.,Equity,1.49%
Strides Pharma Science Ltd.,Equity,1.44%
Td Power Systems Ltd.,Equity,1.41%
STAR HEALTH & ALLIED INSURANCE COMPANY Ltd.,Equity,1.38%
Flair Writing Industries Ltd.,Equity,1.37%
Somany Ceramics Ltd.,Equity,1.37%
Dixon Technologies (India) Ltd.,Equity,1.33%
Timken India Ltd.,Equity,1.29%
Bajaj Finance Ltd.,Equity,1.25%
Westlife Foodworld Ltd.,Equity,1.12%
Container Corporation Of India Ltd.,Equity,1.04%
Jupiter Life Line Hospitals Ltd.,Equity,1.03%
Torrent Pharmaceuticals Ltd.,Equity,1.03%
Titan Company Ltd.,Equity,0.93%
Cipla Ltd.,Equity,0.91%
HDFC Life Insurance Company Ltd.,Equity,0.75%
La Opala RG Ltd.,Equity,0.57%
Honeywell Automation India Ltd.,Equity,0.55%
TVS Holdings Ltd.,Equity,0.50%
Poonawalla Fincorp Ltd. (Erstwhile Magma Fincorp Ltd.),Equity,0.38%
7.17 GOI Apr 17 2030,Debt,0.29%
Net Receivables/(Payable),Others,0.16%
GOI,Debt,0.08%
Sundaram Clayton Dcd Ltd,Equity,0.00%
