Company Name,Asset Type,Percentage Allocation
7.18 GOI Aug 14 2033,Debt,7.83%
CBLO(CCIL),Others,7.78%
HDFC Bank Ltd.,Equity,6.40%
ICICI Bank Ltd.,Equity,6.27%
Infosys Ltd.,Equity,4.88%
Larsen & Toubro Ltd.,Equity,4.49%
7.52 REC Ltd. Nov  7 2026,Debt,3.66%
Ultratech Cement Ltd.,Equity,3.28%
Fortis Healthcare Ltd.,Equity,3.11%
Reliance Industries Ltd.,Equity,2.48%
Craftsman Automation Ltd.,Equity,2.47%
Tata Motors Ltd.,Equity,2.44%
Sun Pharmaceuticals Ind Ltd.,Equity,2.40%
Jupiter Life Line Hospitals Ltd.,Equity,2.05%
Brigade Enterprises Ltd.,Equity,1.99%
8.21 Tamil Nadu SDL Jun 24 2025,Debt,1.86%
7.17 GOI Apr 17 2030,Debt,1.84%
Utkarsh Small Finance Bank Ltd.,Equity,1.79%
State Bank Of India,Equity,1.69%
Procter & Gamble Hygiene & Healthcare Ltd.,Equity,1.59%
ITC Ltd.,Equity,1.36%
Net Receivables/(Payable),Others,1.35%
Hindustan Unilever Ltd.,Equity,1.35%
Shoppers Stop Ltd.,Equity,1.29%
Bank Of Baroda,Equity,1.28%
Coforge Ltd.,Equity,1.28%
Honeywell Automation India Ltd.,Equity,1.26%
Bajaj Auto Ltd.,Equity,1.23%
Td Power Systems Ltd.,Equity,1.22%
Dixon Technologies (India) Ltd.,Equity,1.21%
ACC Ltd.,Equity,1.20%
Indusind Bank Ltd.,Equity,1.18%
Somany Ceramics Ltd.,Equity,1.15%
Strides Pharma Science Ltd.,Equity,1.12%
Flair Writing Industries Ltd.,Equity,1.03%
Titan Company Ltd.,Equity,0.98%
8.55 HDFC Bank Ltd. Mar 27 2029,Debt,0.95%
7.26 GOI Feb  6 2033,Debt,0.93%
Union Bank Of India,Equity,0.91%
HDFC Life Insurance Company Ltd.,Equity,0.86%
Torrent Pharmaceuticals Ltd.,Equity,0.85%
La Opala RG Ltd.,Equity,0.73%
Bajaj Finance Ltd.,Equity,0.73%
Westlife Foodworld Ltd.,Equity,0.71%
Timken India Ltd.,Equity,0.66%
STAR HEALTH & ALLIED INSURANCE COMPANY Ltd.,Equity,0.64%
S.J.S. Enterprises Ltd.,Equity,0.63%
TVS Holdings Ltd.,Equity,0.50%
Container Corporation Of India Ltd.,Equity,0.39%
Poonawalla Fincorp Ltd. (Erstwhile Magma Fincorp Ltd.),Equity,0.31%
GOI,Debt,0.24%
Cholamandalam Investment & Finance Company Ltd.,Equity,0.20%
Sundaram Clayton Dcd Ltd,Equity,0.00%
