Company Name,Asset Type,Percentage Allocation
7.06 GOI Oct 10 2046,Debt,26.43%
7.62 GOI Sep 15 2039,Debt,15.56%
8.13 GOI Jun 22 2045,Debt,13.86%
7.26 GOI Feb  6 2033,Debt,12.18%
8.17 GOI Dec  1 2044,Debt,4.25%
Triparty Repo,Others,2.40%
HDFC Bank Ltd.,Equity,1.87%
ICICI Bank Ltd.,Equity,1.63%
Reliance Industries Ltd.,Equity,1.57%
8.3 GOI Dec 31 2042,Debt,1.42%
6.99 GOI Dec 15 2051,Debt,1.16%
Tata Consultancy Services Ltd.,Equity,1.12%
6.67 GOI Dec 17 2050,Debt,1.11%
Current Assets,Others,1.02%
State Bank Of India,Equity,0.97%
Larsen & Toubro Ltd.,Equity,0.97%
Axis Bank Ltd.,Equity,0.94%
Sun Pharmaceuticals Ind Ltd.,Equity,0.86%
SBI Life Insurance Company Ltd.,Equity,0.78%
Infosys Ltd.,Equity,0.75%
8.83 GOI Dec 12 2041,Debt,0.70%
Wipro Ltd.,Equity,0.68%
Dixon Technologies (India) Ltd.,Equity,0.64%
Indraprastha Gas Ltd.,Equity,0.63%
ICICI Lombard General Insurance Company Ltd.,Equity,0.60%
Zomato Ltd.,Equity,0.60%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,0.56%
United Breweries Ltd.,Equity,0.54%
Hindustan Unilever Ltd.,Equity,0.48%
Bosch Ltd.,Equity,0.40%
Birla Corporation Ltd.,Equity,0.40%
Sona Blw Precision Forgings Ltd.,Equity,0.39%
Mishra Dhatu Nigam Ltd.,Equity,0.38%
Crompton Greaves Consumer Electrcials Ltd.,Equity,0.38%
Container Corporation Of India Ltd.,Equity,0.36%
Prestige Estates Projects Ltd.,Equity,0.36%
Apollo Hospitals Enterprise Ltd.,Equity,0.35%
Fsn ECommerce Ventures Ltd.,Equity,0.32%
Zee Entertainment Enterprises Ltd.,Equity,0.25%
Jio Financial Services Ltd.,Equity,0.14%
Cash Margin,Debt,0.01%
