Company Name,Asset Type,Percentage Allocation
4.45 GOI Oct 30 2034,Debt,29.66%
7.58 National Bank For Agriculture & Rural Development (Nabard) Jul 31 2026,Debt,8.85%
8.9508 Pipeline Infrastructure Pvt. Ltd. Mar 22 2024,Debt,7.14%
6.92 Godrej Industries Ltd. May 14 2025,Debt,5.26%
Sharekhan Ltd. (365D),Others,4.89%
Triparty Repo,Others,4.87%
6.25 LIC Housing Finance Ltd. Jun 20 2025,Debt,4.35%
Ultratech Cement Ltd.,Equity,3.66%
7.8 HDFC Bank Ltd. Jun  2 2025,Debt,3.55%
8 Yes Bank Ltd. Sep 30 2026,Debt,3.42%
Lupin Ltd.,Equity,2.29%
Bharat Petroleum Corporation Ltd.,Equity,2.19%
Bharti Airtel Ltd.,Equity,2.00%
JSW Steel Ltd.,Equity,1.76%
Hindalco Industries Ltd.,Equity,1.48%
Titan Company Ltd.,Equity,1.28%
Jubilant Foodworks Ltd.,Equity,1.17%
Tata Motors - DVR - A - ORDY,Equity,1.12%
Ambuja Cements Ltd.,Equity,1.02%
Tech Mahindra Ltd.,Equity,0.91%
Chennai Petroleum Corporation Ltd.,Equity,0.77%
Gland Pharma Ltd.,Equity,0.76%
Gujarat Gas Ltd.,Equity,0.76%
EPL Ltd. (Erstwhile Essel Propack Ltd.),Equity,0.72%
Current Assets,Others,0.72%
Mangalore Refinery & Petrochemicals Ltd.,Equity,0.71%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.68%
Zee Entertainment Enterprises Ltd.,Equity,0.66%
Himatsingka Seide Ltd.,Equity,0.63%
Siemens Ltd.,Equity,0.60%
DLF Ltd.,Equity,0.58%
Axis Bank Ltd.,Equity,0.52%
Jindal Stainless Ltd.,Equity,0.51%
Bharti Airtel Ltd.,Equity,0.48%
Devyani International Ltd.,Equity,0.02%
