Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,4.62%
7.33 GOI Sep 22 2033,Debt,4.59%
Bajaj Finance Ltd.,Equity,4.03%
Reliance Industries Ltd.,Equity,3.54%
Tata Consultancy Services Ltd.,Equity,3.53%
ICICI Bank Ltd.,Equity,3.47%
Infosys Ltd.,Equity,3.37%
7.26 GOI Aug 22 2032,Debt,3.24%
CBLO(CCIL),Others,3.14%
Torrent Power Ltd.,Equity,2.84%
Pidilite Industries Ltd.,Equity,2.51%
Cholamandalam Investment & Finance Company Ltd.,Equity,2.42%
PI Industries Ltd.,Equity,2.17%
Nestle India Ltd.,Equity,2.17%
Avenue Supermarts Ltd.,Equity,2.02%
Sundaram Finance Ltd.,Equity,1.89%
Solar Industries India Ltd.,Equity,1.74%
Larsen & Toubro Ltd.,Equity,1.65%
Tech Mahindra Ltd.,Equity,1.64%
Honasa Consumer Ltd.,Equity,1.51%
Birlasoft Ltd.,Equity,1.49%
V-Guard Industries Ltd.,Equity,1.47%
Tata Motors Ltd.,Equity,1.38%
Net Receivables/(Payable),Others,1.37%
8.49 National Highways Authority Of India Feb  5 2029,Debt,1.34%
DLF Ltd.,Equity,1.31%
7.26 GOI Feb  6 2033,Debt,1.30%
7.17 GOI Jan  8 2028,Debt,1.29%
8.85 REC Ltd. Apr 16 2029,Debt,1.28%
Mahindra & Mahindra Ltd.,Equity,1.27%
Zomato Ltd.,Equity,1.24%
Sun Pharmaceuticals Ind Ltd.,Equity,1.22%
Bharat Electronics Ltd.,Equity,1.19%
7.57 GOI Jun 17 2033,Debt,1.19%
R R Kabel Ltd.,Equity,1.18%
Info Edge (India) Ltd.,Equity,1.13%
TVS Motor Company Ltd.,Equity,1.11%
Bharat Dynamics Ltd.,Equity,1.10%
Bharti Airtel Ltd.,Equity,1.07%
Tata Power Company Ltd.,Equity,1.06%
The Federal Bank Ltd.,Equity,1.04%
Inox India Ltd.,Equity,1.04%
7.84 Bank Of Baroda Jan 15 2035,Debt,0.97%
Apollo Hospitals Enterprise Ltd.,Equity,0.95%
Linde India Ltd.,Equity,0.95%
Ajanta Pharma Ltd.,Equity,0.94%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.88%
The Phoenix Mills Ltd.,Equity,0.87%
Polycab India Ltd.,Equity,0.83%
Schaeffler India Ltd.,Equity,0.83%
Mankind Pharma Ltd.,Equity,0.82%
Coforge Ltd.,Equity,0.77%
Canfin Homes Ltd.,Equity,0.70%
7.75 Bank Of Baroda Sep 11 2034,Debt,0.65%
Brigade Enterprises Ltd.,Equity,0.63%
Axis Mutual Fund (Axis Long Duration Fund - Direct - Growth),Debt,0.63%
Jupiter Life Line Hospitals Ltd.,Equity,0.60%
UNO Minda Ltd.,Equity,0.59%
Bharat Forge Ltd.,Equity,0.57%
eClerx Services Ltd.,Equity,0.50%
Fortis Healthcare Ltd.,Equity,0.49%
Voltas Ltd.,Equity,0.44%
7.59 GOI Jan 11 2026,Debt,0.39%
Jubilant Foodworks Ltd.,Equity,0.32%
Minda Corporation Ltd.,Equity,0.29%
7.25 GOI Jun 12 2063,Debt,0.24%
Maruti Suzuki India Ltd.,Equity,0.22%
RHI Magnesita India Ltd.,Equity,0.19%
Kotak Mahindra Bank Ltd.,Equity,0.15%
Endurance Technologies Ltd.,Equity,0.12%
Bajaj Auto Ltd.,Equity,0.10%
Mahindra & Mahindra Financial Services Ltd.,Equity,0.09%
Jio Financial Services Ltd.,Equity,0.08%
Astral Ltd. (Erstwhile Astral Poly Technik Ltd.),Equity,0.06%
