Company Name,Asset Type,Percentage Allocation
8.43 Uttar Pradesh SDL Mar  6 2029,Debt,25.45%
8.35 Gujarat SDL Mar  6 2029,Debt,20.41%
8.37 Tamil Nadu SDL Mar  6 2029,Debt,17.41%
8.28 Gujarat SDL Feb 20 2029,Debt,15.50%
8.5 Gujarat SDL Nov 28 2028,Debt,3.41%
8.32 Karnataka Sdl Feb  6 2029,Debt,3.32%
Current Assets,Others,2.56%
8.19 Karnataka Sdl Jan 23 2029,Debt,2.11%
8.28 Gujarat SDL Feb 13 2029,Debt,1.90%
8.38 Gujarat SDL Feb 27 2029,Debt,1.69%
7.7 Andhra Pradesh SDL Mar  8 2029,Debt,1.64%
8.32 Uttar Pradesh SDL Feb 13 2029,Debt,1.46%
8.28 Karnataka Sdl Jan  9 2029,Debt,0.58%
8.3 Gujarat SDL Feb  6 2029,Debt,0.53%
8.3 Karnataka Sdl Feb 20 2029,Debt,0.42%
8.27 Gujarat SDL Jan  9 2029,Debt,0.40%
8.17 Gujarat SDL Dec 19 2028,Debt,0.25%
8.08 Maharashtra SDL  Dec 26 2028,Debt,0.25%
8.18 Tamil Nadu SDL Dec 19 2028,Debt,0.19%
Triparty Repo,Others,0.18%
8.45 Uttar Pradesh SDL Feb 27 2029,Debt,0.14%
8.26 Maharashtra SDL  Jan  2 2029,Debt,0.12%
8.08 Tamil Nadu SDL Dec 26 2028,Debt,0.04%
8.36 Tamil Nadu SDL Dec 12 2028,Debt,0.04%
