Company Name,Asset Type,Percentage Allocation
7.4 Indian Railway Finance Corporation Ltd. Apr 18 2026,Debt,11.04%
7.6 REC Ltd. Feb 27 2026,Debt,10.46%
7.59 Small Industries Development Bank Of India Feb 10 2026,Debt,10.46%
7.57 National Bank For Agriculture & Rural Development (Nabard) Mar 19 2026,Debt,10.45%
8.4 Nuclear Power Corporation Of India Ltd. Nov 28 2025,Debt,10.30%
7.13 Power Finance Corporation Ltd. Jul 15 2026,Debt,10.24%
8.1432 LIC Housing Finance Ltd. Mar 25 2026,Debt,8.78%
7.9 Bajaj Finance Ltd. Nov 17 2025,Debt,8.72%
7.58 Bharat Petroleum Corporation Ltd. Mar 17 2026,Debt,5.81%
7.35 National Thermal Power Corporation Ltd. Apr 17 2026,Debt,5.80%
Net Receivables/(Payable),Others,4.09%
8.05 National Thermal Power Corporation Ltd. May  5 2026,Debt,2.94%
CBLO(CCIL),Others,0.92%
