Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,7.02%
ICICI Bank Ltd.,Equity,5.35%
Reliance Industries Ltd.,Equity,3.72%
Larsen & Toubro Ltd.,Equity,3.64%
Infosys Ltd.,Equity,3.18%
Triparty Repo,Others,2.98%
Axis Bank Ltd.,Equity,2.47%
TVS Motor Company Ltd.,Equity,2.46%
Ultratech Cement Ltd.,Equity,2.25%
Tata Motors - DVR - A - ORDY,Equity,2.08%
National Thermal Power Corporation Ltd.,Equity,2.07%
Bharti Airtel Ltd.,Equity,2.03%
Bajaj Finance Ltd.,Equity,2.00%
Nestle India Ltd.,Equity,1.86%
Varun Beverages Ltd.,Equity,1.84%
State Bank Of India,Equity,1.68%
Bajaj Auto Ltd.,Equity,1.63%
Tata Consultancy Services Ltd.,Equity,1.62%
Electronics Mart India Ltd.,Equity,1.61%
Mankind Pharma Ltd.,Equity,1.55%
The Phoenix Mills Ltd.,Equity,1.54%
Maruti Suzuki India Ltd.,Equity,1.47%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,1.44%
Solar Industries India Ltd.,Equity,1.43%
Coal India Ltd.,Equity,1.42%
Canara Bank,Equity,1.40%
Spandana Sphoorty Financial Ltd.,Equity,1.36%
Zomato Ltd.,Equity,1.36%
Tech Mahindra Ltd.,Equity,1.30%
PI Industries Ltd.,Equity,1.28%
Ltimindtree Ltd.,Equity,1.26%
One 97 Communications Ltd.,Equity,1.25%
Escorts Kubota Ltd.,Equity,1.24%
Sonata Software Ltd.,Equity,1.24%
Eureka Forbes Ltd.,Equity,1.14%
Balrampur Chini Mills Ltd.,Equity,1.13%
JSW Infrastructure Ltd. (Erstwhile Sarvoday Advisory Services Pvt. Ltd.),Equity,1.11%
Oberoi Realty Ltd.,Equity,1.08%
Nippon Life India Asset Management Ltd.,Equity,1.06%
Titan Company Ltd.,Equity,1.04%
Bikaji Foods International Ltd.,Equity,1.03%
Max Healthcare Institute Ltd.,Equity,1.03%
UNO Minda Ltd.,Equity,1.03%
Sun Pharmaceuticals Ind Ltd.,Equity,1.03%
CG Power & Industrial Solutions Ltd.,Equity,1.02%
Dixon Technologies (India) Ltd.,Equity,1.02%
Sona Blw Precision Forgings Ltd.,Equity,0.96%
Tata Steel Ltd.,Equity,0.96%
Polycab India Ltd.,Equity,0.95%
Kaynes Technology India Pvt. Ltd.,Equity,0.93%
JB Chemicals & Pharmaceuticals Ltd.,Equity,0.93%
Jio Financial Services Ltd.,Equity,0.90%
R R Kabel Ltd.,Equity,0.86%
Syrma SGS Technology Ltd.,Equity,0.81%
C.E. Info Systems Ltd.,Equity,0.79%
Karur Vysya Bank Ltd.,Equity,0.75%
Coromandel International Ltd. (Coromandel Fertilisers Ltd.),Equity,0.74%
Hitachi Energy India Ltd.,Equity,0.73%
PVR INOX Ltd.,Equity,0.71%
Gokaldas Exports Ltd.,Equity,0.69%
Power Finance Corporation Ltd.,Equity,0.67%
Cholamandalam Investment & Finance Company Ltd.,Equity,0.62%
REC Ltd.,Equity,0.62%
Neogen Chemicals Ltd.,Equity,0.59%
PB Fintech Ltd.,Equity,0.53%
KEC International Ltd.,Equity,0.50%
Cera Sanitaryware Ltd.,Equity,0.44%
Treasury Bill (182D),Others,0.08%
Net Receivables/(Payable),Others,-0.50%
