Company Name,Asset Type,Percentage Allocation
TVS Motor Company Ltd.,Equity,5.82%
ICICI Bank Ltd.,Equity,4.89%
K P R Mill Ltd.,Equity,4.05%
Interglobe Aviation Ltd.,Equity,3.95%
Hindalco Industries Ltd.,Equity,3.88%
Bajaj Finance Ltd.,Equity,3.59%
Divi Laboratories Ltd.,Equity,3.56%
Bharti Airtel Ltd.,Equity,3.54%
Muthoot Finance Ltd.,Equity,3.41%
United Breweries Ltd.,Equity,3.38%
State Bank Of India,Equity,3.15%
Blue Star Ltd.,Equity,3.02%
Krishna Institute of Medical Sciences Ltd.,Equity,2.91%
PVR INOX Ltd.,Equity,2.87%
Carborundum Universal Ltd.,Equity,2.73%
Torrent Power Ltd.,Equity,2.53%
Jubilant Foodworks Ltd.,Equity,2.45%
Mrs Bectors Food Specialities Ltd.,Equity,2.41%
Aptus Value Housing Finance India Ltd.,Equity,2.39%
TTK Prestige Ltd.,Equity,2.38%
Triparty Repo,Others,2.32%
Infosys Ltd.,Equity,2.27%
Paradeep Phosphates Ltd.,Equity,2.27%
Sona Blw Precision Forgings Ltd.,Equity,2.26%
Petronet Lng Ltd.,Equity,2.21%
Life Insurance Corporation of India,Equity,2.17%
Page Industries Ltd.,Equity,2.08%
V-Guard Industries Ltd.,Equity,1.86%
Archean Chemical Industries Ltd.,Equity,1.86%
Nazara Technologies Ltd.,Equity,1.63%
SAI Silks (Kalamandir) Ltd.,Equity,1.49%
Kalpataru Projects International Ltd.,Equity,1.44%
V-Mart Retail Ltd.,Equity,1.40%
Jupiter Life Line Hospitals Ltd.,Equity,1.29%
Bank Of India,Equity,1.10%
Samhi Hotels Ltd.,Equity,1.03%
Relaxo Footwears Ltd.,Equity,1.03%
Aether Industries Ltd.,Equity,0.99%
7.38 GOI Jun 20 2027,Debt,0.71%
Treasury Bill (182D),Others,0.70%
Karur Vysya Bank Ltd.,Equity,0.49%
Vedant Fashions Pvt. Ltd.,Equity,0.44%
Campus Activewear Ltd.,Equity,0.24%
Other Margin,Debt,0.04%
Net Receivables/(Payable),Others,-0.26%
