Company Name,Asset Type,Percentage Allocation
7.18 GOI Aug 14 2033,Debt,12.11%
7.26 GOI Feb  6 2033,Debt,6.59%
7.99 Tata Power Company Ltd. Nov 15 2024,Debt,5.04%
8.1 Century Textiles & Industries Ltd. Apr 25 2026,Debt,5.00%
6.65 Tata Projects Ltd. Dec 18 2024,Debt,4.96%
10 JM Financial Credit Solutions Ltd. Jul 23 2024,Debt,3.75%
9 Steel Authority Of India Ltd. Oct 14 2024,Debt,3.04%
8.7 GIC Housing Finance Ltd. Nov 27 2024,Debt,3.02%
8.25 JSW Steel Ltd. Dec 23 2027,Debt,3.00%
9.15 SK Finance Ltd. (Erstwhile Ess Kay Fincorp Ltd.) Feb  2 2025,Debt,2.64%
6.8 Varanasi Sangam Expressway Pvt. Ltd. Dec 29 2034,Debt,2.61%
9.5221 Avanse Financial Services Ltd. Jun 29 2026,Debt,2.52%
6.43 Godrej Industries Ltd. Apr 26 2024,Debt,2.51%
7.86 Nexus Select Trust Jun 16 2026,Debt,2.51%
8.5 Adani Transmission Ltd. Dec 20 2024,Debt,2.51%
6.63 ONGC Petro Additions Ltd. Jul  9 2024,Debt,2.50%
8.85 Yes Bank Ltd. Feb 24 2025,Debt,2.50%
6.7 G R Infraprojects Ltd. Dec 27 2024,Debt,2.48%
Net Receivables/(Payable),Others,2.18%
9.1 CreditAccess Grameen Ltd. Sep  6 2025,Debt,2.07%
8.12 ONGC Petro Additions Ltd. Nov 22 2024,Debt,2.02%
8.05 Summit Digitel Infrastructure Pvt. Ltd. (Erstwhile Reliance Jio Infratel Pvt. Ltd.) May 31 2027,Debt,2.02%
8.79 Vedanta Ltd. Mar 15 2024,Debt,2.01%
8.8 JM Financial Products Ltd. Dec 23 2025,Debt,2.01%
8.2 Arka Fincap Ltd. Mar  6 2024,Debt,1.81%
6.7 DLF Cyber City Developers Ltd. Sep 30 2024,Debt,1.59%
6.59 Summit Digitel Infrastructure Pvt. Ltd. (Erstwhile Reliance Jio Infratel Pvt. Ltd.) Jun 16 2026,Debt,1.46%
10.32 Andhra Pradesh Capital Region Development Authority Aug 16 2024,Debt,1.34%
CBLO(CCIL),Others,1.17%
7.1 GOI Apr 18 2029,Debt,1.01%
GOI,Debt,0.85%
GOI,Debt,0.82%
10 Belstar Microfinance Ltd. Mar 31 2026,Debt,0.70%
IRB Invit Fund,Others,0.65%
9.77 Tata Motors Ltd. Sep 12 2024,Debt,0.51%
7.06 GOI Apr 10 2028,Debt,0.50%
10.15 U.P. Power Corporation Ltd. Jan 19 2024,Debt,0.44%
6.85 DME Development Ltd. Mar 16 2036,Debt,0.43%
6.85 DME Development Ltd. Mar 16 2037,Debt,0.43%
6.85 DME Development Ltd. Mar 16 2035,Debt,0.43%
6.85 DME Development Ltd. Mar 16 2033,Debt,0.43%
6.85 DME Development Ltd. Mar 16 2034,Debt,0.43%
6.85 DME Development Ltd. Mar 16 2032,Debt,0.43%
6.85 DME Development Ltd. Mar 16 2031,Debt,0.43%
6.85 DME Development Ltd. Mar 16 2030,Debt,0.43%
6.85 DME Development Ltd. Mar 16 2029,Debt,0.42%
6.85 DME Development Ltd. Mar 16 2028,Debt,0.42%
Sharekhan Ltd. (365D),Others,0.37%
SBI - CDMDF - A2 Units,Others,0.31%
7.15 Tata Motors Finance Ltd. Jun 25 2024,Debt,0.30%
8.67 Power Finance Corporation Ltd. Nov 18 2028,Debt,0.12%
7.38 GOI Jun 20 2027,Debt,0.10%
6.88 REC Ltd. Mar 20 2025,Debt,0.05%
8.49 National Thermal Power Corporation Ltd. Mar 25 2025,Debt,0.01%
