Company Name,Asset Type,Percentage Allocation
Bajaj Finance Ltd.,Equity,5.71%
HDFC Bank Ltd.,Equity,4.41%
ICICI Bank Ltd.,Equity,3.76%
7.59 GOI Jan 11 2026,Debt,3.25%
7.18 GOI Aug 14 2033,Debt,2.88%
Bharat Electronics Ltd.,Equity,2.78%
Apar Industries Ltd.,Equity,2.76%
Avenue Supermarts Ltd.,Equity,2.73%
Power Finance Corporation Ltd.,Equity,2.55%
Axis Bank Ltd.,Equity,2.55%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,2.49%
Infosys Ltd.,Equity,2.33%
7.38 GOI Jun 20 2027,Debt,2.10%
Gujarat Fluorochemicals Ltd.,Equity,1.91%
Alkem Laboratories Ltd.,Equity,1.82%
Hindustan Unilever Ltd.,Equity,1.72%
REC Ltd.,Equity,1.67%
Triparty Repo,Others,1.62%
Century Plyboards Ltd.,Equity,1.60%
Emami Ltd.,Equity,1.51%
HCL Technologies Ltd.,Equity,1.49%
Polycab India Ltd.,Equity,1.49%
APL Apollo Tubes Ltd.,Equity,1.32%
Radico Khaitan Ltd.,Equity,1.30%
KEC International Ltd.,Equity,1.17%
Rainbow Childrens Medicare Ltd.,Equity,1.13%
Tata Consultancy Services Ltd.,Equity,1.11%
Engineers India Ltd.,Equity,1.04%
CG Power & Industrial Solutions Ltd.,Equity,1.03%
Ganesha Ecosphere Ltd.,Equity,1.03%
Canfin Homes Ltd.,Equity,1.02%
Coforge Ltd.,Equity,1.01%
SBI Cards & Payment Services Pvt. Ltd.,Equity,1.01%
AIA Engineering Ltd.,Equity,1.01%
UNO Minda Ltd.,Equity,0.98%
JK Lakshmi Cement Ltd.,Equity,0.97%
Au Small Finance Bank Ltd.,Equity,0.91%
Schaeffler India Ltd.,Equity,0.90%
Prudent Corporate Advisory Services Ltd.,Equity,0.86%
Asian Paints Ltd.,Equity,0.82%
Tata Motors Ltd.,Equity,0.81%
7.47 Small Industries Development Bank Of India Nov 25 2025,Debt,0.80%
HDFC Bank Ltd.,Others,0.79%
1.5 Housing Development Finance Corporation Ltd. (HDFC Ltd.) Mar 27 2027,Debt,0.77%
Bharat Forge Ltd.,Equity,0.76%
ICICI Lombard General Insurance Company Ltd.,Equity,0.75%
PI Industries Ltd.,Equity,0.74%
Bajaj Finserv Ltd.,Equity,0.73%
IPCA Laboratories Ltd.,Equity,0.68%
Havells India Ltd.,Equity,0.65%
Ltimindtree Ltd.,Equity,0.65%
IIFL Finance Ltd. (Erstwhile India Infoline Finance Limited),Equity,0.61%
7.62 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2028,Debt,0.60%
7.77 REC Ltd. Mar 31 2028,Debt,0.60%
7.65 HDFC Bank Ltd. May 25 2033,Debt,0.59%
5.4 Small Industries Development Bank Of India Mar 17 2025,Debt,0.59%
7.4 HDFC Bank Ltd. Jun  2 2025,Debt,0.58%
7.58 National Bank For Agriculture & Rural Development (Nabard) Jul 31 2026,Debt,0.58%
7.64 REC Ltd. Jun 30 2026,Debt,0.58%
