Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,5.99%
ICICI Bank Ltd.,Equity,5.88%
Infosys Ltd.,Equity,3.43%
Reliance Industries Ltd.,Equity,3.25%
Bharti Airtel Ltd.,Equity,2.28%
Sun Pharmaceuticals Ind Ltd.,Equity,2.24%
Axis Bank Ltd.,Equity,2.12%
State Bank Of India,Equity,2.07%
IRB Invit Fund,Others,2.05%
Larsen & Toubro Ltd.,Equity,1.73%
Eris Lifesciences Ltd.,Equity,1.61%
Coforge Ltd.,Equity,1.58%
Mahindra & Mahindra Ltd.,Equity,1.56%
Titan Company Ltd.,Equity,1.52%
Bharat Electronics Ltd.,Equity,1.43%
Bajaj Finance Ltd.,Equity,1.40%
United Spirits Ltd.,Equity,1.30%
Apollo Hospitals Enterprise Ltd.,Equity,1.24%
Ultratech Cement Ltd.,Equity,1.24%
Ltimindtree Ltd.,Equity,1.21%
7.8 HDFC Bank Ltd. May  3 2033,Debt,1.21%
Cholamandalam Investment & Finance Company Ltd.,Equity,1.20%
Tata Motors Ltd.,Equity,1.16%
Siemens Ltd.,Equity,1.13%
LIC Housing Finance Ltd.,Equity,1.06%
Maruti Suzuki India Ltd.,Equity,1.01%
Tata Consumer Products Ltd.,Equity,0.92%
Rolex Rings Ltd.,Equity,0.88%
Godrej Consumer Products Ltd.,Equity,0.88%
Sundram Fasteners Ltd.,Equity,0.87%
ITC Ltd.,Equity,0.82%
7.32 GOI Nov 13 2030,Debt,0.81%
Hindalco Industries Ltd.,Equity,0.79%
Net Receivables/(Payable),Others,0.78%
Honeywell Automation India Ltd.,Equity,0.77%
Endurance Technologies Ltd.,Equity,0.73%
Cyient Ltd.,Equity,0.72%
Ambuja Cements Ltd.,Equity,0.70%
Crompton Greaves Consumer Electrcials Ltd.,Equity,0.69%
Kalpataru Projects International Ltd.,Equity,0.68%
CBLO(CCIL),Others,0.67%
Union Bank Of India,Equity,0.67%
7.7 TMF Holdings Ltd. Feb 25 2025,Debt,0.66%
Nestle India Ltd.,Equity,0.65%
Sanofi India Ltd.,Equity,0.65%
Clean Science & Technology Ltd.,Equity,0.65%
GOI,Debt,0.62%
Gland Pharma Ltd.,Equity,0.62%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,0.61%
ABB India Ltd.,Equity,0.61%
7.17 GOI Apr 17 2030,Debt,0.61%
Polycab India Ltd.,Equity,0.60%
Interglobe Aviation Ltd.,Equity,0.57%
Rategain Travel Technologies Ltd.,Equity,0.57%
Gillette India Ltd.,Equity,0.57%
National Thermal Power Corporation Ltd.,Equity,0.56%
SRF Ltd.,Equity,0.56%
Fortis Healthcare Ltd.,Equity,0.55%
7.33 GOI Sep 22 2033,Debt,0.55%
7.26 GOI Feb  6 2033,Debt,0.54%
UNO Minda Ltd.,Equity,0.54%
Hindustan Unilever Ltd.,Equity,0.52%
5.83 State Bank Of India Oct 25 2030,Debt,0.52%
Avenue Supermarts Ltd.,Equity,0.50%
7.35 HDFC Bank Ltd. Feb 10 2025,Debt,0.47%
Go Fashion (India) Ltd.,Equity,0.45%
PI Industries Ltd.,Equity,0.45%
7.71 LIC Housing Finance Ltd. May  9 2033,Debt,0.43%
Voltas Ltd.,Equity,0.43%
Max Financial Services Ltd.,Equity,0.41%
7.86 Nexus Select Trust Jun 16 2026,Debt,0.40%
Tata Steel Ltd.,Equity,0.40%
Atul Ltd.,Equity,0.39%
Sobha Ltd.,Equity,0.39%
Fsn ECommerce Ventures Ltd.,Equity,0.39%
Zomato Ltd.,Equity,0.39%
7.44 Haryana SDL  Aug 30 2033,Debt,0.38%
Kotak Mahindra Bank Ltd.,Equity,0.37%
7.18 GOI Jul 24 2037,Debt,0.37%
Persistent Systems Ltd.,Equity,0.34%
7.84 Bajaj Housing Finance Ltd. Sep 23 2032,Debt,0.34%
6.93 Manappuram Finance Ltd. Jan 28 2024,Debt,0.34%
8.1 SMFG India Credit Company Ltd. (SMICC) (ErstwhileÂ  Fullerton India Credit Company Ltd.) Mar 22 2024,Debt,0.34%
7.1 GOI Apr 18 2029,Debt,0.34%
7.95 Tata Capital Financial Services Ltd. Feb  8 2028,Debt,0.33%
7.47 Small Industries Development Bank Of India Nov 25 2025,Debt,0.33%
1.5 HDFC Bank Ltd. Mar 27 2027,Debt,0.33%
7.42 Bajaj Housing Finance Ltd. Aug 12 2025,Debt,0.33%
7.42 Union Bank Of India Sep 16 2030,Debt,0.33%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Equity,0.33%
Creamline Dairy Products Ltd. (90D),Others,0.33%
Timken India Ltd.,Equity,0.32%
Standard Chartered Capital Ltd. (Erstwhile Standard Chartered Investments & Loans (India) Ltd.) (365D),Others,0.32%
10.15 U.P. Power Corporation Ltd. Jan 20 2025,Debt,0.30%
The Phoenix Mills Ltd.,Equity,0.28%
7.38 GOI Jun 20 2027,Debt,0.27%
7.77 National Housing Bank Apr  2 2026,Debt,0.27%
7.18 GOI Aug 14 2033,Debt,0.27%
6.93 Manappuram Finance Ltd. Feb 28 2024,Debt,0.27%
Panatone Finvest Ltd. (364D),Others,0.27%
Jubilant Foodworks Ltd.,Equity,0.26%
6.17 LIC Housing Finance Ltd. Sep  3 2026,Debt,0.26%
Aarti Industries Ltd.,Equity,0.26%
Aditya Birla Capital Ltd.,Equity,0.24%
Cello World Ltd.,Equity,0.24%
GOI,Debt,0.22%
8.73 Union Bank Of India Dec 15 2120,Debt,0.22%
Jio Financial Services Ltd.,Equity,0.21%
First Business Receivables Trust,Debt,0.21%
First Business Receivables Trust,Debt,0.21%
7.97 HDFC Bank Ltd. Feb 17 2033,Debt,0.20%
GOI,Debt,0.20%
First Business Receivables Trust,Debt,0.20%
6.4 Embassy Office Parks Reit Feb 15 2024,Debt,0.20%
7.5 National Bank For Agriculture & Rural Development (Nabard) Dec 17 2025,Debt,0.20%
7.7 HDB Financial Services Ltd. Aug 11 2025,Debt,0.20%
First Business Receivables Trust,Debt,0.20%
ICICI Securities Ltd. (365D),Others,0.20%
6.7 Tata Capital Ltd. Mar 28 2025,Debt,0.20%
6.24 State Bank Of India Sep 20 2030,Debt,0.20%
Sona Blw Precision Forgings Ltd.,Equity,0.19%
First Business Receivables Trust,Debt,0.19%
GOI,Debt,0.18%
JSW Infrastructure Ltd. (Erstwhile Sarvoday Advisory Services Pvt. Ltd.),Equity,0.18%
J. K. Cement Ltd.,Equity,0.18%
Vedant Fashions Pvt. Ltd.,Equity,0.17%
Bharat Forge Ltd.,Equity,0.17%
6.35 Mindspace Business Parks Reit Dec 31 2024,Debt,0.17%
GOI,Debt,0.16%
GOI,Debt,0.16%
8.37 REC Ltd. Dec  7 2028,Debt,0.14%
7.72 GOI May 25 2025,Debt,0.14%
7.33 GOI Oct 30 2026,Debt,0.14%
7.89 Bajaj Housing Finance Ltd. Sep  8 2032,Debt,0.13%
7.79 Small Industries Development Bank Of India Apr 19 2027,Debt,0.13%
7.77 LIC Housing Finance Ltd. Aug 11 2028,Debt,0.13%
7.79 HDFC Bank Ltd. Mar  4 2025,Debt,0.13%
7.79 HDFC Bank Ltd. Nov 24 2032,Debt,0.13%
7.5 HDFC Bank Ltd. Jan  8 2025,Debt,0.13%
7.79 Bajaj Finance Ltd. Sep 20 2033,Debt,0.13%
7.2 National Bank For Agriculture & Rural Development (Nabard) Sep 23 2025,Debt,0.13%
5.6 Bajaj Housing Finance Ltd. Jun 21 2024,Debt,0.13%
Carborundum Universal Ltd.,Equity,0.13%
HDFC Bank Ltd. (364D),Others,0.13%
5.7 National Bank For Agriculture & Rural Development (Nabard) Jul 31 2025,Debt,0.13%
HCL Technologies Ltd.,Equity,0.13%
6.01 LIC Housing Finance Ltd. May 19 2026,Debt,0.13%
GOI,Debt,0.12%
GOI,Debt,0.12%
6.59 Summit Digitel Infrastructure Pvt. Ltd. (Erstwhile Reliance Jio Infratel Pvt. Ltd.) Jun 16 2026,Debt,0.10%
GOI,Debt,0.09%
GOI,Debt,0.08%
GOI,Debt,0.08%
8.15 Maharashtra SDL  Nov 26 2025,Debt,0.07%
8.21 Tamil Nadu SDL Jun 24 2025,Debt,0.07%
9.75 Jamnagar Utilities & Power Pvt. Ltd. Aug  2 2024,Debt,0.07%
8.7 Bharti Telecom Ltd. Nov 21 2024,Debt,0.07%
8 Mahindra & Mahindra Financial Services Ltd. Apr 25 2025,Debt,0.07%
7.23 Tamil Nadu SDL Jun 14 2027,Debt,0.07%
