Company Name,Asset Type,Percentage Allocation
International Fund (PGIM Jennison Global Equity Opportunities Fund),Equity,10.11%
HDFC Bank Ltd.,Equity,6.35%
ICICI Bank Ltd.,Equity,6.03%
7.26 GOI Aug 22 2032,Debt,4.15%
Reliance Industries Ltd.,Equity,4.13%
5.63 GOI Apr 12 2026,Debt,3.79%
7.38 GOI Jun 20 2027,Debt,3.02%
7.26 GOI Feb  6 2033,Debt,2.68%
Triparty Repo,Others,2.64%
Bajaj Finance Ltd.,Equity,2.53%
Ultratech Cement Ltd.,Equity,2.42%
6.54 GOI Jan 17 2032,Debt,2.21%
Ltimindtree Ltd.,Equity,1.97%
Infosys Ltd.,Equity,1.57%
Hindustan Unilever Ltd.,Equity,1.56%
PI Industries Ltd.,Equity,1.52%
Cholamandalam Investment & Finance Company Ltd.,Equity,1.51%
Avenue Supermarts Ltd.,Equity,1.49%
Tube Investments Of India Ltd.,Equity,1.42%
Varun Beverages Ltd.,Equity,1.42%
Dixon Technologies (India) Ltd.,Equity,1.35%
6.4 Jamnagar Utilities & Power Pvt. Ltd. Sep 29 2026,Debt,1.33%
Larsen & Toubro Ltd.,Equity,1.30%
Mankind Pharma Ltd.,Equity,1.27%
Bharti Airtel Ltd.,Equity,1.26%
United Spirits Ltd.,Equity,1.18%
Indraprastha Gas Ltd.,Equity,1.16%
Bharat Electronics Ltd.,Equity,1.09%
Page Industries Ltd.,Equity,1.02%
Titan Company Ltd.,Equity,1.00%
ICICI Lombard General Insurance Company Ltd.,Equity,0.96%
CreditAccess Grameen Ltd.,Equity,0.96%
Interglobe Aviation Ltd.,Equity,0.95%
Poonawalla Fincorp Ltd. (Erstwhile Magma Fincorp Ltd.),Equity,0.95%
Sona Blw Precision Forgings Ltd.,Equity,0.94%
The Phoenix Mills Ltd.,Equity,0.87%
Navin Fluorine International Ltd.,Equity,0.84%
Coforge Ltd.,Equity,0.82%
Global Health Ltd.,Equity,0.82%
Metro Brands Ltd.,Equity,0.79%
UNO Minda Ltd.,Equity,0.73%
Equitas Small Finance Bank Ltd.,Equity,0.73%
CRISIL Ltd.,Equity,0.70%
SRF Ltd.,Equity,0.68%
Vedant Fashions Pvt. Ltd.,Equity,0.67%
RHI Magnesita India Ltd.,Equity,0.66%
Maruti Suzuki India Ltd.,Equity,0.64%
Ratnamani Metals & Tubes Ltd.,Equity,0.62%
Syngene International Ltd.,Equity,0.62%
Net Receivables/(Payable),Others,0.55%
Zomato Ltd.,Equity,0.54%
7.06 GOI Apr 10 2028,Debt,0.54%
Tatva Chintan Pharma Chem Ltd.,Equity,0.52%
Devyani International Ltd.,Equity,0.51%
Motherson Sumi Wiring India Ltd.,Equity,0.51%
Indiamart Intermesh Ltd.,Equity,0.51%
Happiest Minds Technologies Ltd.,Equity,0.51%
Multi Commodity Exchange of India Ltd.,Equity,0.50%
Krishna Institute of Medical Sciences Ltd.,Equity,0.50%
Triveni Turbine Ltd.,Equity,0.49%
SBI Cards & Payment Services Pvt. Ltd.,Equity,0.48%
Landmark Cars Ltd.,Equity,0.48%
Sanofi India Ltd.,Equity,0.47%
7.15 Small Industries Development Bank Of India Jun  2 2025,Debt,0.46%
7.18 GOI Jul 24 2037,Debt,0.46%
Havells India Ltd.,Equity,0.45%
7.18 GOI Aug 14 2033,Debt,0.34%
Max Healthcare Institute Ltd.,Equity,0.32%
7.59 Small Industries Development Bank Of India Feb 10 2026,Debt,0.32%
SAI Silks (Kalamandir) Ltd.,Equity,0.32%
Info Edge (India) Ltd.,Equity,0.31%
Cello World Ltd.,Equity,0.26%
7.17 GOI Jan  8 2028,Debt,0.25%
8.29 Andhra Pradesh SDL Jan 13 2026,Debt,0.00%
