Company Name,Asset Type,Percentage Allocation
Triparty Repo,Others,5.06%
7.37 GOI Oct 23 2028,Debt,4.48%
Sobha Ltd.,Equity,3.65%
Tata Motors - DVR - A - ORDY,Equity,3.48%
Voltas Ltd.,Equity,3.25%
ICICI Bank Ltd.,Equity,3.24%
Bajaj Auto Ltd.,Equity,3.01%
REC Ltd.,Equity,2.74%
Thermax Ltd.,Equity,2.73%
7.1 GOI Apr 18 2029,Debt,2.58%
Steel Authority Of India Ltd.,Equity,2.55%
ITC Ltd.,Equity,2.49%
National Thermal Power Corporation Ltd.,Equity,2.40%
Larsen & Toubro Ltd.,Equity,2.34%
Ultratech Cement Ltd.,Equity,2.32%
Hero Motocorp Ltd.,Equity,2.29%
Infosys Ltd.,Equity,2.28%
Jyothy Labs Ltd.,Equity,2.26%
Coal India Ltd.,Equity,2.22%
GE T&D India Ltd.,Equity,2.14%
Jubilant Foodworks Ltd.,Equity,2.08%
7.26 GOI Feb  6 2033,Debt,1.85%
PB Fintech Ltd.,Equity,1.82%
Mukand Ltd.,Equity,1.81%
Metropolis Healthcare Ltd.,Equity,1.73%
Bank Of Baroda,Equity,1.70%
SKF India Ltd.,Equity,1.70%
Karnataka Bank Ltd.,Equity,1.64%
Equitas Small Finance Bank Ltd.,Equity,1.56%
Poonawalla Fincorp Ltd. (Erstwhile Magma Fincorp Ltd.),Equity,1.54%
Prince Pipes & Fittings Ltd.,Equity,1.53%
Zomato Ltd.,Equity,1.50%
8.87 Export Import Bank Of India Mar 13 2025,Debt,1.49%
7.38 GOI Jun 20 2027,Debt,1.49%
Global Health Ltd.,Equity,1.48%
7.8 LIC Housing Finance Ltd. Dec 22 2027,Debt,1.47%
6.75 Sikka Ports Terminals (Erst Reliance Ports & Terminals Ltd.) Apr 22 2026,Debt,1.44%
5.63 GOI Apr 12 2026,Debt,1.43%
State Bank Of India,Equity,1.42%
Tech Mahindra Ltd.,Equity,1.41%
Godrej Properties Ltd.,Equity,1.37%
Bank Of Maharashtra,Equity,1.33%
Birla Corporation Ltd.,Equity,1.33%
Welspun India Ltd.,Equity,1.28%
Thomas Cook (India) Ltd.,Equity,1.21%
Bharat Forge Ltd.,Equity,1.19%
Birlasoft Ltd.,Equity,1.17%
7.18 GOI Aug 14 2033,Debt,1.11%
Suven Pharmaceuticals Ltd.,Equity,1.07%
Jagran Prakashan Ltd.,Equity,0.83%
7.8 HDFC Bank Ltd. Jun  2 2025,Debt,0.73%
Credo Brands Marketing Ltd.,Equity,0.20%
Current Assets,Others,-2.37%
