Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,6.81%
ICICI Bank Ltd.,Equity,5.06%
Reliance Industries Ltd.,Equity,4.09%
State Bank Of India,Equity,3.68%
Infosys Ltd.,Equity,3.59%
Axis Bank Ltd.,Equity,3.22%
7.26 GOI Feb  6 2033,Debt,2.90%
Triparty Repo,Others,2.61%
Larsen & Toubro Ltd.,Equity,2.57%
National Thermal Power Corporation Ltd.,Equity,2.34%
ITC Ltd.,Equity,2.04%
Bharti Airtel Ltd.,Equity,1.79%
7.38 GOI Jun 20 2027,Debt,1.65%
Tata Motors Ltd.,Equity,1.56%
Tata Consultancy Services Ltd.,Equity,1.48%
Aurobindo Pharma Ltd.,Equity,1.34%
Bharat Electronics Ltd.,Equity,1.19%
Craftsman Automation Ltd.,Equity,1.19%
Sun Pharmaceuticals Ind Ltd.,Equity,1.12%
Ambuja Cements Ltd.,Equity,1.10%
Hindustan Unilever Ltd.,Equity,1.08%
7.26 GOI Aug 22 2032,Debt,1.07%
Tata Steel Ltd.,Equity,1.04%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,1.04%
Gujarat State Petronet Ltd.,Equity,1.01%
Maruti Suzuki India Ltd.,Equity,0.92%
Prince Pipes & Fittings Ltd.,Equity,0.85%
Havells India Ltd.,Equity,0.83%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,0.79%
Greenply Industries Ltd.,Equity,0.77%
Net Receivables/(Payable),Others,0.73%
Indusind Bank Ltd.,Equity,0.72%
Zomato Ltd.,Equity,0.71%
Delhivery Ltd.,Equity,0.71%
Dabur India Ltd.,Equity,0.71%
SBI Life Insurance Company Ltd.,Equity,0.70%
HCL Technologies Ltd.,Equity,0.68%
Kotak Mahindra Bank Ltd.,Equity,0.67%
Interglobe Aviation Ltd.,Equity,0.67%
Mphasis Ltd.,Equity,0.66%
Hero Fincorp Ltd.,Debt,0.65%
TVS Motor Company Ltd.,Equity,0.65%
Kajaria Ceramics Ltd.,Equity,0.65%
7.06 GOI Apr 10 2028,Debt,0.65%
Ultratech Cement Ltd.,Equity,0.63%
Max Financial Services Ltd.,Equity,0.61%
Krishna Institute of Medical Sciences Ltd.,Equity,0.61%
9 Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited) Jun 24 2024,Debt,0.60%
8.5 Cholamandalam Investment & Finance Company Ltd. Dec  7 2026,Debt,0.60%
LIC Housing Finance Ltd.,Equity,0.60%
7.1 Muthoot Finance Ltd. Jun 20 2024,Debt,0.60%
8.3 Muthoot Finance Ltd. Jan  6 2026,Debt,0.60%
7.25 National Bank For Agriculture & Rural Development (Nabard) Aug  1 2025,Debt,0.60%
IIFL Securities Ltd. (91D),Others,0.59%
7.42 Power Finance Corporation Ltd. Sep  8 2032,Debt,0.59%
Titan Company Ltd.,Equity,0.58%
Vinati Organics Ltd.,Equity,0.57%
Hindalco Industries Ltd.,Equity,0.54%
Torrent Pharmaceuticals Ltd.,Equity,0.54%
Godrej Consumer Products Ltd.,Equity,0.54%
Crompton Greaves Consumer Electrcials Ltd.,Equity,0.53%
Td Power Systems Ltd.,Equity,0.52%
Electronics Mart India Ltd.,Equity,0.51%
Westlife Foodworld Ltd.,Equity,0.51%
7.18 GOI Aug 14 2033,Debt,0.51%
Gateway Distriparks Ltd.,Equity,0.51%
IIFL Samasta Finance Ltd. (Erstwhile Samasta Microfinance Ltd.) (180D),Others,0.49%
7.41 GOI Dec 19 2036,Debt,0.49%
8.3 Godrej Properties Ltd. Mar 19 2027,Debt,0.48%
7.38 Cholamandalam Investment & Finance Company Ltd. Jul 31 2024,Debt,0.48%
The Federal Bank Ltd.,Equity,0.47%
Sona Blw Precision Forgings Ltd.,Equity,0.46%
Coal India Ltd.,Equity,0.46%
Cholamandalam Financial Holdings Ltd.,Equity,0.46%
