Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,6.10%
ICICI Bank Ltd.,Equity,4.73%
Larsen & Toubro Ltd.,Equity,4.38%
Reliance Industries Ltd.,Equity,4.28%
Infosys Ltd.,Equity,4.10%
Sun Pharmaceuticals Ind Ltd.,Equity,3.20%
Axis Bank Ltd.,Equity,3.11%
National Thermal Power Corporation Ltd.,Equity,2.77%
ITC Ltd.,Equity,2.72%
Triparty Repo,Others,2.60%
7.18 GOI Jul 24 2037,Debt,2.21%
Bharti Airtel Ltd.,Equity,2.14%
State Bank Of India,Equity,2.13%
Hindustan Unilever Ltd.,Equity,1.64%
Jindal Steel & Power Ltd.,Equity,1.54%
9 Bharti Telecom Ltd. Dec  4 2028,Debt,1.53%
7.64 Power Finance Corporation Ltd. Aug 25 2026,Debt,1.51%
Angel One Ltd. (Erstwhile Angel Broking Ltd.),Equity,1.49%
Mahindra & Mahindra Ltd.,Equity,1.46%
TVS Motor Company Ltd.,Equity,1.27%
Tata Motors - DVR - A - ORDY,Equity,1.25%
8.5 JSW Steel Ltd. Oct 12 2027,Debt,1.21%
HCL Technologies Ltd.,Equity,1.17%
Tata Steel Ltd.,Equity,1.08%
SBI Life Insurance Company Ltd.,Equity,1.04%
Hindustan Aeronautics Ltd.,Equity,1.02%
Rainbow Childrens Medicare Ltd.,Equity,0.95%
Lupin Ltd.,Equity,0.94%
6.75 Piramal Capital & Housing Finance Ltd. (Erstwhile Dewan Housing Finance Corporation Ltd.) Sep 26 2031,Debt,0.93%
8.65 Torrent Power Ltd. Jun  2 2032,Debt,0.91%
8.8 Manappuram Finance Ltd. Sep 29 2025,Debt,0.90%
Bajaj Finance Ltd.,Equity,0.90%
7.4 Summit Digitel Infrastructure Pvt. Ltd. (Erstwhile Reliance Jio Infratel Pvt. Ltd.) Sep 28 2028,Debt,0.88%
CUBE HIGHWAYS TRUST,Others,0.83%
DLF Ltd.,Equity,0.79%
5.74 GOI Nov 15 2026,Debt,0.78%
8 Mahanagar Telephone Nigam Ltd. Nov 15 2032,Debt,0.77%
Interglobe Aviation Ltd.,Equity,0.76%
7.97 HDFC Bank Ltd. Feb 17 2033,Debt,0.76%
7.26 GOI Feb  6 2033,Debt,0.76%
8.85 Muthoot Finance Ltd. Dec 20 2028,Debt,0.76%
8.2 The Federal Bank Ltd. Jan 20 2032,Debt,0.76%
7.75 Titan Company Ltd. Nov  3 2025,Debt,0.75%
7.9 Jamnagar Utilities & Power Pvt. Ltd. Aug 10 2028,Debt,0.75%
Dixon Technologies (India) Ltd.,Equity,0.75%
7.84 HDFC Bank Ltd. Dec 16 2032,Debt,0.75%
8.3 Godrej Properties Ltd. Mar 19 2027,Debt,0.75%
7.2 National Bank For Agriculture & Rural Development (Nabard) Sep 23 2025,Debt,0.75%
United Spirits Ltd.,Equity,0.73%
Apollo Hospitals Enterprise Ltd.,Equity,0.69%
Coal India Ltd.,Equity,0.68%
Maruti Suzuki India Ltd.,Equity,0.62%
Electronics Mart India Ltd.,Equity,0.62%
9.1 Reliance General Insurance Company Ltd. Aug 17 2026,Debt,0.61%
8.05 Summit Digitel Infrastructure Pvt. Ltd. (Erstwhile Reliance Jio Infratel Pvt. Ltd.) May 31 2027,Debt,0.60%
ICICI Lombard General Insurance Company Ltd.,Equity,0.56%
LIC Housing Finance Ltd.,Equity,0.53%
8.4175 Liquid Gold Series 7 - Series A Mar 20 2025,Debt,0.53%
Sapphire Foods India Ltd.,Equity,0.52%
Fortis Healthcare Ltd.,Equity,0.52%
Tata Power Company Ltd.,Equity,0.50%
The Supreme Industries Ltd.,Equity,0.50%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,0.49%
PB Fintech Ltd.,Equity,0.49%
KEI Industries Ltd.,Equity,0.49%
SBI Cards & Payment Services Pvt. Ltd.,Equity,0.46%
7.83 Small Industries Development Bank Of India Nov 24 2028,Debt,0.45%
7.79 HDFC Bank Ltd. Mar  4 2025,Debt,0.45%
7.95 India Infradebt Ltd. Jun 27 2028,Debt,0.45%
Gland Pharma Ltd.,Equity,0.44%
HDFC Life Insurance Company Ltd.,Equity,0.43%
Apollo Tyres Ltd.,Equity,0.43%
Tech Mahindra Ltd.,Equity,0.42%
Tata Consultancy Services Ltd.,Equity,0.41%
Zomato Ltd.,Equity,0.41%
Bharat Petroleum Corporation Ltd.,Equity,0.41%
CESC Ltd.,Equity,0.40%
UTI Asset Management Company Ltd.,Equity,0.39%
Medplus Health Services Ltd.,Equity,0.38%
Tata Motors Ltd.,Equity,0.35%
Crompton Greaves Consumer Electrcials Ltd.,Equity,0.34%
Equitas Small Finance Bank Ltd.,Equity,0.32%
Cholamandalam Financial Holdings Ltd.,Equity,0.31%
8.75 Piramal Capital & Housing Finance Ltd. (Erstwhile Dewan Housing Finance Corporation Ltd.) May 25 2026,Debt,0.31%
Current Assets,Others,0.31%
Latent View Analytics Ltd.,Equity,0.31%
7.61 LIC Housing Finance Ltd. Jul 30 2025,Debt,0.30%
5.9 Bharti Hexacom Ltd. Apr 30 2024,Debt,0.30%
Bharti Airtel Ltd.,Equity,0.28%
Dalmia Bharat Ltd.,Equity,0.25%
Delhivery Ltd.,Equity,0.24%
Astral Ltd. (Erstwhile Astral Poly Technik Ltd.),Equity,0.23%
Cipla Ltd.,Equity,0.20%
Westlife Foodworld Ltd.,Equity,0.19%
Bandhan Bank Ltd.,Equity,0.17%
Zensar Technologies Ltd.,Equity,0.17%
Teamlease Services Ltd.,Equity,0.14%
8.28 GOI Sep 21 2027,Debt,0.03%
Restaurant Brands Asia Ltd.,Equity,0.02%
7.88 GOI Mar 19 2030,Debt,0.01%
9.74 Tata Sons Pvt. Ltd. Jan 13 2024,Debt,0.01%
6.68 GOI Sep 17 2031,Debt,0.01%
Cash Margin,Debt,0.00%
6.19 GOI Sep 16 2034,Debt,0.00%
7.57 GOI Jun 17 2033,Debt,0.00%
4.04 GOI Oct  4 2028,Debt,0.00%
7.26 GOI Jan 14 2029,Debt,0.00%
