Company Name,Asset Type,Percentage Allocation
Reliance Industries Ltd.,Equity,10.09%
Triparty Repo,Others,9.50%
Jio Financial Services Ltd.,Equity,8.91%
Adani Power Ltd.,Equity,7.14%
Treasury Bill (364D),Others,6.04%
Sun Pharmaceuticals Ind Ltd.,Equity,5.75%
DLF Ltd.,Equity,4.79%
Jindal Steel & Power Ltd.,Equity,4.16%
Railtel Corporation Of India Ltd.,Equity,4.15%
Hindalco Industries Ltd.,Equity,3.81%
Small Industries Development Bank Of India,Others,3.16%
Britannia Industries Ltd.,Equity,3.10%
Treasury Bill (364D),Others,3.08%
Life Insurance Corporation of India,Equity,2.79%
5.74 GOI Nov 15 2026,Debt,2.75%
Oil & Natural Gas Corporation Ltd.,Equity,2.65%
GOCL Corporation Ltd.,Equity,2.39%
Ambuja Cements Ltd.,Equity,2.38%
Lupin Ltd.,Equity,2.10%
GAIL (India) Ltd.,Equity,1.93%
GAIL (India) Ltd.,Equity,1.83%
Britannia Industries Ltd.,Equity,1.75%
Jindal Steel & Power Ltd.,Equity,1.46%
Bikaji Foods International Ltd.,Equity,1.45%
Aurobindo Pharma Ltd.,Equity,1.40%
7.26 GOI Feb  6 2033,Debt,1.30%
Poonawalla Fincorp Ltd. (Erstwhile Magma Fincorp Ltd.),Equity,1.23%
Steel Authority Of India Ltd.,Equity,1.21%
6.64 GOI Jun 16 2035,Debt,1.13%
Tata Communications Ltd.,Equity,0.96%
GOI,Debt,0.89%
Lupin Ltd.,Equity,0.68%
7.29 GOI Jan 27 2033,Debt,0.65%
QUANT Mutual Fund (Quant Gilt Fund - Direct - Growth),Debt,0.35%
Current Assets,Others,-6.99%
