Company Name,Asset Type,Percentage Allocation
National Thermal Power Corporation Ltd.,Equity,8.03%
Triparty Repo,Others,7.57%
ICICI Bank Ltd.,Equity,7.02%
Bharti Airtel Ltd.,Equity,5.74%
Reliance Industries Ltd.,Equity,4.41%
Maruti Suzuki India Ltd.,Equity,3.96%
Oil & Natural Gas Corporation Ltd.,Equity,3.63%
Sun Pharmaceuticals Ind Ltd.,Equity,3.37%
Infosys Ltd.,Equity,3.01%
7.33 GOI Sep 22 2033,Debt,2.90%
HDFC Bank Ltd.,Equity,2.88%
Tata Motors - DVR - A - ORDY,Equity,2.63%
TVS Motor Company Ltd.,Equity,2.54%
4.45 GOI Oct 30 2034,Debt,2.29%
7.18 GOI Aug 14 2033,Debt,2.11%
State Bank Of India,Equity,1.86%
Hindalco Industries Ltd.,Equity,1.73%
Larsen & Toubro Ltd.,Equity,1.68%
Embassy Office Parks Reit,Others,1.39%
HCL Technologies Ltd.,Equity,1.18%
SBI Life Insurance Company Ltd.,Equity,1.08%
Axis Bank Ltd.,Equity,0.97%
7.06 GOI Apr 10 2028,Debt,0.84%
Chalet Hotels Ltd.,Equity,0.83%
7.38 GOI Jun 20 2027,Debt,0.77%
JSW Steel Ltd.,Equity,0.76%
Kalpataru Projects International Ltd.,Equity,0.73%
ITC Ltd.,Equity,0.67%
4.04 GOI Oct  4 2028,Debt,0.61%
8.95 Bharti Telecom Ltd. Dec  4 2026,Debt,0.61%
Interglobe Aviation Ltd.,Equity,0.59%
8.7 Bharti Telecom Ltd. Dec  5 2025,Debt,0.59%
Derivative,Others,0.57%
Current Assets,Others,0.55%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,0.55%
Mankind Pharma Ltd.,Equity,0.53%
India Infrastructure Trust,Others,0.53%
Max Financial Services Ltd.,Equity,0.53%
Sundaram Finance Ltd.,Equity,0.50%
Coal India Ltd.,Equity,0.47%
Kotak Mahindra Bank Ltd.,Equity,0.45%
Fsn ECommerce Ventures Ltd.,Equity,0.44%
Zomato Ltd.,Equity,0.43%
Bajaj Finance Ltd.,Equity,0.43%
Cholamandalam Investment & Finance Company Ltd.,Equity,0.43%
7.26 GOI Feb  6 2033,Debt,0.42%
SBI Cards & Payment Services Pvt. Ltd.,Equity,0.42%
8.7 The Great Eastern Shipping Company Ltd. May 31 2025,Debt,0.42%
Gland Pharma Ltd.,Equity,0.41%
Bharat Petroleum Corporation Ltd.,Equity,0.41%
Life Insurance Corporation of India,Equity,0.40%
Britannia Industries Ltd.,Equity,0.40%
8 Yes Bank Ltd. Sep 30 2026,Debt,0.39%
Avenue Supermarts Ltd.,Equity,0.36%
Ambuja Cements Ltd.,Equity,0.35%
Bharti Airtel Ltd.,Equity,0.34%
8.4 Bharti Telecom Ltd. Nov 21 2025,Debt,0.34%
8.78 Muthoot Finance Ltd. May 20 2027,Debt,0.34%
9.5 Motilal Oswal Finvest Ltd. Sep 12 2025,Debt,0.34%
10.5 Indusind Bank Ltd. Mar 28 2119,Debt,0.33%
6.25 Embassy Office Parks Reit Oct 18 2024,Debt,0.33%
UPL Ltd. (Erstwhile United Phosphorus Ltd.),Equity,0.32%
EIH Ltd.,Equity,0.32%
Mahindra & Mahindra Financial Services Ltd.,Equity,0.30%
8.9 Prestige Estates Projects Ltd. Nov 29 2024,Debt,0.30%
Tata Motors Finance Ltd.,Debt,0.28%
Data Infrastructure Trust  (Tower Infrastructure Trust),Others,0.27%
7.18 GOI Jul 24 2037,Debt,0.26%
Muthoot Finance Ltd.,Equity,0.26%
Apollo Tyres Ltd.,Equity,0.25%
NHPC Ltd.,Equity,0.23%
8.7 The Great Eastern Shipping Company Ltd. May  6 2026,Debt,0.23%
PVR INOX Ltd.,Equity,0.22%
Treasury Bill (91D),Others,0.20%
JK Tyre & Industries Ltd.,Equity,0.19%
Motherson Sumi Wiring India Ltd.,Equity,0.19%
Treasury Bill (91D),Others,0.18%
Equitas Small Finance Bank Ltd.,Equity,0.18%
10.9 Au Small Finance Bank Ltd. May 30 2025,Debt,0.17%
Jio Financial Services Ltd.,Equity,0.17%
8.48 Tata Housing Development Company Ltd. Jan 29 2026,Debt,0.17%
8.85 Muthoot Finance Ltd. Dec  7 2026,Debt,0.17%
Inox Wind Ltd.,Equity,0.17%
8.8 Manappuram Finance Ltd. Sep 29 2025,Debt,0.17%
8.65 Manappuram Finance Ltd. Mar 28 2025,Debt,0.17%
Treasury Bill (182D),Others,0.17%
Standard Chartered Capital Ltd. (Erstwhile Standard Chartered Investments & Loans (India) Ltd.) (213D),Others,0.17%
Treasury Bill (91D),Others,0.17%
Siemens Ltd.,Equity,0.17%
Small Industries Development Bank Of India (350D),Others,0.17%
8.24 The Great Eastern Shipping Company Ltd. Nov 10 2026,Debt,0.16%
Alkem Laboratories Ltd.,Equity,0.16%
Cummins India Ltd.,Equity,0.16%
8.9 Bharti Telecom Ltd. Dec  4 2025,Debt,0.15%
9 Macrotech Developers Ltd. Nov  6 2026,Debt,0.15%
KNR Constructions Ltd.,Equity,0.14%
Tech Mahindra Ltd.,Equity,0.14%
Piramal Pharma Ltd.,Equity,0.14%
9.25 Avanse Financial Services Ltd. Jan 12 2026,Debt,0.13%
Arvind Fashions Ltd.,Equity,0.13%
Samhi Hotels Ltd.,Equity,0.12%
360 ONE WAM LTD.(Erstwhile IIFL WEALTH MANAGEMENT LIMITED),Equity,0.12%
6.35 Mindspace Business Parks Reit Dec 31 2024,Debt,0.12%
Aditya Birla Sun Life Amc Ltd.,Equity,0.12%
Karur Vysya Bank Ltd.,Equity,0.12%
Cash Margin,Debt,0.11%
Bata India Ltd.,Equity,0.09%
Tata Steel Ltd.,Equity,0.08%
Treasury Bill (91D),Others,0.07%
Treasury Bill (182D),Others,0.07%
Affle (India) Ltd.,Equity,0.07%
Bharat Forge Ltd.,Equity,0.07%
Gateway Distriparks Ltd.,Equity,0.06%
Sandhar Technologies Ltd.,Equity,0.06%
7.37 GOI Oct 23 2028,Debt,0.05%
S.P. Apparels Ltd.,Equity,0.03%
Mangalore Refinery & Petrochemicals Ltd.,Equity,0.03%
Vardhman Textiles Ltd.,Equity,0.03%
Ashiana Housing Ltd.,Equity,0.02%
Jagran Prakashan Ltd.,Equity,0.02%
8.24 The Great Eastern Shipping Company Ltd. Nov 10 2025,Debt,0.02%
Advanced Enzyme Technologies Ltd.,Equity,0.01%
8.85 Bajaj Finance Ltd. Jan  5 2024,Debt,0.01%
Bajaj Electricals Ltd.,Equity,0.01%
Nexus Select Trust,Others,0.01%
Yatharth Hospital & Trauma Care Services Ltd.,Equity,0.00%
Bajel Projects Limited (BPL),Equity,0.00%
Symphony Ltd.,Equity,0.00%
Maruti Suzuki India Ltd.,Equity,0.00%
TVS Motor Company Ltd.,Equity,-0.06%
Tata Motors Ltd.,Equity,-0.51%
