Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,6.05%
Larsen & Toubro Ltd.,Equity,5.17%
7.38 GOI Jun 20 2027,Debt,3.92%
Triparty Repo,Others,2.80%
ICICI Bank Ltd.,Equity,2.59%
Zensar Technologies Ltd.,Equity,2.26%
Bharat Electronics Ltd.,Equity,2.16%
CG Power & Industrial Solutions Ltd.,Equity,1.98%
KPIT Technologies Ltd.,Equity,1.94%
Indusind Bank Ltd.,Equity,1.80%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,1.77%
TVS Motor Company Ltd.,Equity,1.72%
Persistent Systems Ltd.,Equity,1.64%
Siemens Ltd.,Equity,1.60%
Reliance Industries Ltd.,Equity,1.57%
Karur Vysya Bank Ltd.,Equity,1.57%
National Thermal Power Corporation Ltd.,Equity,1.55%
Polycab India Ltd.,Equity,1.54%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Equity,1.53%
Dixon Technologies (India) Ltd.,Equity,1.44%
VRL Logistics Ltd.,Equity,1.44%
5.15 GOI Nov  9 2025,Debt,1.42%
Cholamandalam Investment & Finance Company Ltd.,Equity,1.40%
360 ONE WAM LTD.(Erstwhile IIFL WEALTH MANAGEMENT LIMITED),Equity,1.40%
Safari Industries (India) Ltd.,Equity,1.35%
Syrma SGS Technology Ltd.,Equity,1.26%
Schaeffler India Ltd.,Equity,1.26%
7.26 GOI Feb  6 2033,Debt,1.20%
Tech Mahindra Ltd.,Equity,1.19%
Bharat Heavy Electricals Ltd.,Equity,1.17%
Maruti Suzuki India Ltd.,Equity,1.14%
DLF Ltd.,Equity,1.14%
Td Power Systems Ltd.,Equity,1.13%
Varun Beverages Ltd.,Equity,1.11%
JSW Energy Ltd.,Equity,1.09%
Sundaram Finance Ltd.,Equity,1.07%
Titagarh Railsystems Ltd.,Equity,1.03%
Timken India Ltd.,Equity,1.01%
5.23 National Bank For Agriculture & Rural Development (Nabard) Jan 31 2025,Debt,0.99%
7.13 Power Finance Corporation Ltd. Aug  8 2025,Debt,0.99%
7.23 Small Industries Development Bank Of India Mar  9 2026,Debt,0.98%
Max Healthcare Institute Ltd.,Equity,0.97%
IIFL Finance Ltd. (Erstwhile India Infoline Finance Limited),Equity,0.97%
ZF Commercial Vehicle Control Systems India Ltd.,Equity,0.96%
6.4 Jamnagar Utilities & Power Pvt. Ltd. Sep 29 2026,Debt,0.95%
5.81 REC Ltd. Dec 31 2025,Debt,0.94%
ABB India Ltd.,Equity,0.92%
Data Patterns (India) Ltd.,Equity,0.92%
KEI Industries Ltd.,Equity,0.91%
7.27 GOI Apr  8 2026,Debt,0.89%
Sonata Software Ltd.,Equity,0.84%
7.26 GOI Aug 22 2032,Debt,0.80%
5.59 Small Industries Development Bank Of India Feb 21 2025,Debt,0.80%
Canfin Homes Ltd.,Equity,0.76%
Tata Motors Ltd.,Equity,0.76%
Infosys Ltd.,Equity,0.75%
Cipla Ltd.,Equity,0.73%
Sun Pharmaceuticals Ind Ltd.,Equity,0.71%
Triveni Turbine Ltd.,Equity,0.70%
Prudent Corporate Advisory Services Ltd.,Equity,0.65%
The Indian Hotels Company Ltd.,Equity,0.64%
Mayur Uniquoters Ltd.,Equity,0.62%
Hindalco Industries Ltd.,Equity,0.53%
Hindustan Petroleum Corporation Ltd.,Equity,0.52%
Godrej Properties Ltd.,Equity,0.51%
7.7 Power Finance Corporation Ltd. Sep 15 2026,Debt,0.51%
7.8925 Bajaj Finance Ltd. Jun 10 2025,Debt,0.50%
7.64 Maharashtra SDL  Jan 25 2033,Debt,0.50%
7.44 REC Ltd. Apr 30 2026,Debt,0.50%
7.18 GOI Aug 14 2033,Debt,0.50%
HDFC Life Insurance Company Ltd.,Equity,0.50%
7.18 GOI Jul 24 2037,Debt,0.50%
7.7 HDB Financial Services Ltd. Aug 11 2025,Debt,0.50%
5.7 National Bank For Agriculture & Rural Development (Nabard) Jul 31 2025,Debt,0.48%
7.3 GOI Jun 19 2053,Debt,0.48%
Mahindra & Mahindra Financial Services Ltd.,Equity,0.46%
5.79 GOI May 11 2030,Debt,0.46%
Ltimindtree Ltd.,Equity,0.44%
Ashok Leyland Ltd.,Equity,0.42%
GMM Pfaudler Ltd.,Equity,0.40%
Ultratech Cement Ltd.,Equity,0.39%
Bikaji Foods International Ltd.,Equity,0.38%
Electronics Mart India Ltd.,Equity,0.37%
Mahindra & Mahindra Ltd.,Equity,0.33%
Varroc Engineering Pvt. Ltd.,Equity,0.33%
7.37 GOI Oct 23 2028,Debt,0.30%
R R Kabel Ltd.,Equity,0.27%
7.26 GOI Jan 14 2029,Debt,0.20%
HDFC Bank Ltd. (364D),Others,0.19%
Tata Capital Financial Services Ltd. (365D),Others,0.19%
7.17 GOI Jan  8 2028,Debt,0.14%
7.76 Maharashtra SDL  Oct  4 2030,Debt,0.10%
5.74 GOI Nov 15 2026,Debt,0.02%
Current Assets,Others,-0.51%
