Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,6.97%
Triparty Repo,Others,6.62%
ICICI Bank Ltd.,Equity,4.72%
7.79 Small Industries Development Bank Of India May 14 2027,Debt,4.29%
7.59 Power Finance Corporation Ltd. Jan 17 2028,Debt,4.27%
7.57 National Bank For Agriculture & Rural Development (Nabard) Mar 19 2026,Debt,4.26%
Larsen & Toubro Ltd.,Equity,4.00%
Reliance Industries Ltd.,Equity,3.78%
7.6 REC Ltd. Feb 27 2026,Debt,2.56%
Infosys Ltd.,Equity,2.56%
Tata Motors - DVR - A - ORDY,Equity,2.54%
National Thermal Power Corporation Ltd.,Equity,2.40%
Axis Bank Ltd.,Equity,2.24%
Bharti Airtel Ltd.,Equity,2.07%
State Bank Of India,Equity,1.92%
7.77 REC Ltd. Mar 31 2028,Debt,1.72%
7.44 Small Industries Development Bank Of India Sep  4 2026,Debt,1.70%
Tata Consumer Products Ltd.,Equity,1.64%
Kesoram Industries Ltd.,Equity,1.57%
Tata Consultancy Services Ltd.,Equity,1.43%
Varun Beverages Ltd.,Equity,1.41%
Ltimindtree Ltd.,Equity,1.34%
Polycab India Ltd.,Equity,1.21%
Dixon Technologies (India) Ltd.,Equity,1.20%
Canara Bank,Equity,1.12%
Nippon Life India Asset Management Ltd.,Equity,1.12%
Electronics Mart India Ltd.,Equity,1.07%
Escorts Kubota Ltd.,Equity,1.05%
Sonata Software Ltd.,Equity,1.04%
Solar Industries India Ltd.,Equity,1.03%
Zomato Ltd.,Equity,0.99%
Bajaj Finance Ltd.,Equity,0.98%
Mankind Pharma Ltd.,Equity,0.97%
TVS Motor Company Ltd.,Equity,0.96%
Tech Mahindra Ltd.,Equity,0.93%
Titan Company Ltd.,Equity,0.89%
Maruti Suzuki India Ltd.,Equity,0.89%
Sun Pharmaceuticals Ind Ltd.,Equity,0.88%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,0.87%
7.67 Indian Railway Finance Corporation Ltd. Dec 15 2033,Debt,0.86%
7.71 REC Ltd. Oct 31 2033,Debt,0.86%
Hitachi Energy India Ltd.,Equity,0.85%
Oberoi Realty Ltd.,Equity,0.83%
UNO Minda Ltd.,Equity,0.80%
Bharat Electronics Ltd.,Equity,0.74%
Hindalco Industries Ltd.,Equity,0.74%
Eureka Forbes Ltd.,Equity,0.74%
Ethos Ltd.,Equity,0.72%
HCL Technologies Ltd.,Equity,0.70%
Balkrishna Industries Ltd.,Equity,0.68%
Syrma SGS Technology Ltd.,Equity,0.68%
Jio Financial Services Ltd.,Equity,0.68%
Bajaj Auto Ltd.,Equity,0.67%
Coforge Ltd.,Equity,0.67%
C.E. Info Systems Ltd.,Equity,0.60%
Sona Blw Precision Forgings Ltd.,Equity,0.57%
PB Fintech Ltd.,Equity,0.57%
Power Finance Corporation Ltd.,Equity,0.56%
REC Ltd.,Equity,0.54%
Trent Ltd.,Equity,0.51%
CG Power & Industrial Solutions Ltd.,Equity,0.50%
The Phoenix Mills Ltd.,Equity,0.50%
Glenmark Life Sciences Ltd.,Equity,0.47%
Net Receivables/(Payable),Others,0.35%
Cera Sanitaryware Ltd.,Equity,0.18%
Neogen Chemicals Ltd.,Equity,0.17%
Treasury Bill (182D),Others,0.06%
Indian Bank,Equity,0.03%
