Company Name,Asset Type,Percentage Allocation
7.1 Export Import Bank Of India Mar 18 2026,Debt,6.30%
7.4 Indian Railway Finance Corporation Ltd. Apr 18 2026,Debt,5.92%
7.56 REC Ltd. Jun 30 2026,Debt,5.28%
7.9 Bajaj Finance Ltd. Nov 17 2025,Debt,4.85%
7.11 Small Industries Development Bank Of India Feb 27 2026,Debt,4.85%
7.7 HDFC Bank Ltd. Nov 18 2025,Debt,3.59%
7.23 Indian Railway Finance Corporation Ltd. Oct 15 2026,Debt,3.42%
7.5 National Bank For Agriculture & Rural Development (Nabard) Aug 31 2026,Debt,3.09%
7.58 National Bank For Agriculture & Rural Development (Nabard) Jul 31 2026,Debt,2.81%
Net Receivables/(Payable),Others,2.78%
7.22 National Housing Bank Jul 23 2026,Debt,2.77%
5.83 State Bank Of India Oct 25 2030,Debt,2.38%
6.24 State Bank Of India Sep 20 2030,Debt,2.13%
5.63 GOI Apr 12 2026,Debt,2.12%
7.35 National Thermal Power Corporation Ltd. Apr 17 2026,Debt,2.11%
7.37 Power Finance Corporation Ltd. May 22 2026,Debt,1.93%
7.4 National Bank For Agriculture & Rural Development (Nabard) Jan 30 2026,Debt,1.86%
7.4 National Housing Bank Jul 16 2026,Debt,1.76%
7.58 Power Finance Corporation Ltd. Jan 15 2026,Debt,1.69%
6.18 Indian Bank Jan 13 2031,Debt,1.59%
HDB Financial Services Ltd.,Debt,1.50%
7.54 Small Industries Development Bank Of India Jan 12 2026,Debt,1.48%
7.9237 Bajaj Housing Finance Ltd. Mar 16 2026,Debt,1.45%
5.78 HDFC Bank Ltd. Nov 25 2025,Debt,1.41%
5.74 GOI Nov 15 2026,Debt,1.33%
7.43 Small Industries Development Bank Of India Aug 31 2026,Debt,1.23%
7.59 Small Industries Development Bank Of India Feb 10 2026,Debt,1.21%
7.1 ICICI Bank Ltd. Feb 17 2030,Debt,1.20%
7.13 Power Finance Corporation Ltd. Jul 15 2026,Debt,1.16%
7.49 National Bank For Agriculture & Rural Development (Nabard) Oct 15 2026,Debt,1.05%
7.4 HDFC Bank Ltd. Jun  2 2025,Debt,1.05%
8.38 Rajasthan SDL Jan 27 2026,Debt,1.04%
7.42 Bajaj Housing Finance Ltd. Aug 12 2025,Debt,0.95%
7.51 REC Ltd. Jul 31 2026,Debt,0.88%
7.44 Small Industries Development Bank Of India Sep  4 2026,Debt,0.88%
8.0736 HDB Financial Services Ltd. Apr 17 2026,Debt,0.85%
7.41 Indian Railway Finance Corporation Ltd. Oct 15 2026,Debt,0.81%
7.77 REC Ltd. Sep 30 2026,Debt,0.74%
6.5 Tata Capital Housing Finance Ltd. Jun 15 2026,Debt,0.72%
7.57 Gujarat SDL Nov  9 2026,Debt,0.71%
7.2 National Bank For Agriculture & Rural Development (Nabard) Sep 23 2025,Debt,0.70%
8.67 Karnataka Sdl Feb 24 2026,Debt,0.65%
7.13 Power Finance Corporation Ltd. Aug  8 2025,Debt,0.60%
8.04 HDB Financial Services Ltd. Feb 25 2026,Debt,0.56%
8.67 Maharashtra SDL  Feb 24 2026,Debt,0.54%
7.64 REC Ltd. Jun 30 2026,Debt,0.53%
GOI,Debt,0.50%
GOI,Debt,0.47%
7.59 GOI Jan 11 2026,Debt,0.46%
GOI,Debt,0.40%
GOI,Debt,0.39%
GOI,Debt,0.37%
GOI,Debt,0.36%
7.57 National Bank For Agriculture & Rural Development (Nabard) Mar 19 2026,Debt,0.36%
7.97 Tata Capital Housing Finance Ltd. Nov  3 2025,Debt,0.35%
8 Bajaj Finance Ltd. Feb 27 2026,Debt,0.35%
7.6 REC Ltd. Feb 27 2026,Debt,0.35%
7.47 Small Industries Development Bank Of India Nov 25 2025,Debt,0.35%
7.97 Kotak Mahindra Prime Ltd. May 22 2026,Debt,0.35%
7.8376 Kotak Mahindra Prime Ltd. Jul 21 2025,Debt,0.35%
7.44 REC Ltd. Apr 30 2026,Debt,0.35%
7.35 HDFC Bank Ltd. Feb 10 2025,Debt,0.35%
7.23 Small Industries Development Bank Of India Mar  9 2026,Debt,0.35%
6.18 Gujarat SDL Mar 31 2026,Debt,0.34%
6.43 HDFC Bank Ltd. Sep 29 2025,Debt,0.34%
5.94 REC Ltd. Jan 31 2026,Debt,0.34%
GOI,Debt,0.29%
CBLO(CCIL),Others,0.27%
7.55 Power Finance Corporation Ltd. Jul 15 2026,Debt,0.25%
GOI,Debt,0.25%
SBI - CDMDF - A2 Units,Others,0.23%
GOI,Debt,0.21%
7.77 Power Finance Corporation Ltd. Jul 15 2026,Debt,0.18%
7.7 Power Finance Corporation Ltd. Sep 15 2026,Debt,0.18%
7.8 HDFC Bank Ltd. Jun  2 2025,Debt,0.18%
7.9 Kotak Mahindra Prime Ltd. Jan 13 2026,Debt,0.18%
7.35 National Bank For Agriculture & Rural Development (Nabard) Jul  8 2025,Debt,0.18%
6.3 HDB Financial Services Ltd. Mar 17 2025,Debt,0.17%
8.49 Tamil Nadu SDL Feb 10 2026,Debt,0.14%
GOI,Debt,0.13%
8.1432 LIC Housing Finance Ltd. Mar 25 2026,Debt,0.12%
8.4 Nuclear Power Corporation Of India Ltd. Nov 28 2025,Debt,0.12%
8.18 Export Import Bank Of India Dec  7 2025,Debt,0.11%
7.8925 Bajaj Finance Ltd. Jun 10 2025,Debt,0.11%
7.74 Sundaram Finance Ltd. Jun  9 2025,Debt,0.11%
7.25 National Bank For Agriculture & Rural Development (Nabard) Aug  1 2025,Debt,0.11%
GOI,Debt,0.09%
8.32 HDFC Bank Ltd. May  4 2026,Debt,0.07%
6.5 Power Finance Corporation Ltd. Sep 17 2025,Debt,0.07%
GOI,Debt,0.07%
8.05 National Thermal Power Corporation Ltd. May  5 2026,Debt,0.05%
Kotak Mahindra Investments Ltd.,Debt,0.04%
8.22 Tamil Nadu SDL Dec  9 2025,Debt,0.04%
8.04 Chhattisgarh SDL Mar 20 2026,Debt,0.04%
8.9 Power Finance Corporation Ltd. Mar 15 2025,Debt,0.04%
5.79 GOI May 11 2030,Debt,0.03%
5.9 Telangana SDL May 27 2025,Debt,0.02%
Kotak Mahindra Investments Ltd.,Debt,0.01%
7.35 GOI Jun 22 2024,Debt,0.00%
