Company Name,Asset Type,Percentage Allocation
7.1 GOI Apr 18 2029,Debt,15.07%
7.41 Indian Oil Corporation Ltd. Oct 22 2029,Debt,9.95%
8.41 Housing & Urban Development Corporation Ltd. (Hudco) Mar 15 2029,Debt,6.97%
7.48 Indian Railway Finance Corporation Ltd. Aug 13 2029,Debt,6.66%
7.03 Hindustan Petroleum Corporation Ltd. Apr 12 2030,Debt,6.50%
8.85 REC Ltd. Apr 16 2029,Debt,6.49%
7.64 Food Corporation Of India Dec 12 2029,Debt,6.34%
7.49 National Highways Authority Of India Aug  1 2029,Debt,4.33%
8.83 Export Import Bank Of India Nov  3 2029,Debt,3.54%
8.12 NHPC Ltd. Mar 22 2029,Debt,3.45%
8.27 National Highways Authority Of India Mar 28 2029,Debt,3.45%
8.13 Nuclear Power Corporation Of India Ltd. Mar 28 2029,Debt,3.45%
8.09 NLC India Ltd. May 29 2029,Debt,3.41%
7.41 Power Finance Corporation Ltd. Feb 25 2030,Debt,3.31%
7.34 Power Grid Corporation Of India Ltd. Jul 13 2029,Debt,3.31%
Accrued Interest,Others,3.11%
7.5 REC Ltd. Feb 28 2030,Debt,2.65%
8.95 Food Corporation Of India Mar  1 2029,Debt,1.76%
8.4 Nuclear Power Corporation Of India Ltd. Nov 28 2029,Debt,1.75%
8.24 National Bank For Agriculture & Rural Development (Nabard) Mar 22 2029,Debt,1.72%
7.7 National Highways Authority Of India Sep 13 2029,Debt,1.68%
CBLO(CCIL),Others,0.46%
8.79 Indian Railway Finance Corporation Ltd. May  4 2030,Debt,0.43%
SBI - CDMDF - A2 Units,Others,0.30%
8.7 LIC Housing Finance Ltd. Mar 23 2029,Debt,0.03%
Net Receivables/(Payable),Others,-0.12%
