Company Name,Asset Type,Percentage Allocation
7.18 GOI Aug 14 2033,Debt,7.14%
7.54 State Bank Of India Jul 31 2038,Debt,7.12%
7.54 Housing & Urban Development Corporation Ltd. (Hudco) Feb 11 2026,Debt,7.11%
7.47 Small Industries Development Bank Of India Nov 25 2025,Debt,7.10%
7.05 National Housing Bank Dec 18 2024,Debt,7.09%
7.4 National Bank For Agriculture & Rural Development (Nabard) Jan 30 2026,Debt,7.09%
7.13 Power Finance Corporation Ltd. Jul 15 2026,Debt,7.04%
7.5 Power Grid Corporation Of India Ltd. Aug 24 2033,Debt,5.68%
7.71 REC Ltd. Oct 31 2033,Debt,5.00%
7.95 HDFC Bank Ltd. Sep 21 2026,Debt,5.00%
7.68 Indian Railway Finance Corporation Ltd. Nov 24 2026,Debt,4.29%
7.06 GOI Apr 10 2028,Debt,3.57%
7.57 National Bank For Agriculture & Rural Development (Nabard) Mar 19 2026,Debt,3.55%
7.16 Power Finance Corporation Ltd. Apr 24 2025,Debt,3.54%
Triparty Repo,Others,3.02%
Net Receivables/(Payable),Others,2.92%
7.77 REC Ltd. Mar 31 2028,Debt,2.86%
7.68 Bank Of Baroda Dec  1 2033,Debt,2.86%
4.5 Oil & Natural Gas Corporation Ltd. Feb  9 2024,Debt,2.85%
6.44 HDFC Bank Ltd. Sep 27 2028,Debt,2.70%
7.18 GOI Jul 24 2037,Debt,2.12%
SBI - CDMDF - A2 Units,Others,0.34%
